,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,,MIN,W,102,98,36,86,.419,6,18,.333,20,29,.690,15,45,20,6,5,10,23
1,2,2016-10-29,@,NYK,L,104,111,40,76,.526,6,21,.286,25,39,.641,6,41,24,4,4,12,25
2,3,2016-10-30,,WAS,W,112,103,38,86,.442,5,25,.200,22,25,.880,8,40,19,8,4,14,23
3,4,2016-11-01,@,MIN,L,80,116,43,78,.551,12,20,.600,18,23,.783,10,50,29,10,5,21,22
4,5,2016-11-02,,NOP,W,89,83,30,81,.370,11,34,.324,12,16,.750,5,43,17,8,9,21,26
5,6,2016-11-04,,LAC,L,88,99,32,85,.376,8,27,.296,27,33,.818,11,47,19,17,6,11,23
6,7,2016-11-06,,POR,L,94,100,32,71,.451,14,33,.424,22,27,.815,5,37,19,7,5,15,25
7,8,2016-11-08,,DEN,W,108,107,35,70,.500,10,24,.417,27,34,.794,6,39,24,6,4,22,23
8,9,2016-11-12,@,MIL,L,96,106,36,68,.529,7,18,.389,27,36,.750,5,35,20,9,5,12,20
9,10,2016-11-14,@,UTA,W,102,96,35,73,.479,8,28,.286,18,22,.818,6,29,17,8,1,8,27
10,11,2016-11-16,@,LAC,W,111,107,37,81,.457,9,25,.360,24,34,.706,8,35,15,13,7,8,19
11,12,2016-11-18,@,DAL,W,80,64,21,73,.288,5,25,.200,17,22,.773,10,45,9,3,7,17,14
12,13,2016-11-19,,MIN,W,93,71,25,64,.391,7,22,.318,14,22,.636,5,34,16,5,5,16,25
13,14,2016-11-21,@,CHO,W,105,90,30,73,.411,9,31,.290,21,33,.636,8,39,20,6,9,10,13
14,15,2016-11-23,@,PHI,W,104,99,35,93,.376,12,36,.333,17,23,.739,8,56,24,9,10,26,32
15,16,2016-11-25,,MIA,L,81,90,33,85,.388,12,31,.387,12,18,.667,10,44,17,8,8,8,21
16,17,2016-11-26,@,MIA,W,110,107,40,81,.494,11,31,.355,16,24,.667,8,39,18,3,6,9,21
17,18,2016-11-28,,CHO,L,85,104,36,82,.439,9,26,.346,23,31,.742,9,47,24,3,4,13,14
18,19,2016-11-30,@,TOR,L,105,120,38,69,.551,16,32,.500,28,33,.848,10,43,23,7,4,18,25
19,20,2016-12-01,,ORL,W,95,94,33,74,.446,6,24,.250,22,31,.710,7,42,15,5,9,17,19
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-03,,LAL,W,103,100,35,81,.432,7,21,.333,23,29,.793,14,44,16,7,4,18,18
23,22,2016-12-05,@,NOP,W,110,108,39,99,.394,10,32,.313,20,21,.952,6,54,21,7,7,11,15
24,23,2016-12-06,,PHI,W,96,91,32,82,.390,14,41,.341,13,26,.500,9,45,21,5,7,16,27
25,24,2016-12-08,,POR,W,88,86,25,82,.305,7,28,.250,29,40,.725,13,52,13,6,3,12,23
26,25,2016-12-10,,GSW,W,110,89,34,77,.442,9,27,.333,12,20,.600,10,42,15,6,8,23,23
27,26,2016-12-13,@,CLE,L,86,103,37,81,.457,12,31,.387,17,23,.739,10,46,21,8,4,17,16
28,27,2016-12-14,,CLE,W,93,85,28,75,.373,9,25,.360,20,31,.645,7,39,10,10,2,11,16
29,28,2016-12-16,,SAC,L,92,96,31,80,.388,7,24,.292,27,37,.730,13,45,18,5,6,11,25
30,29,2016-12-18,,UTA,L,73,82,30,66,.455,8,27,.296,14,25,.560,5,42,18,4,11,15,20
31,30,2016-12-20,,BOS,L,109,112,33,81,.407,12,37,.324,34,38,.895,8,41,22,7,5,11,22
32,31,2016-12-21,@,DET,W,98,86,26,72,.361,6,23,.261,28,37,.757,10,46,17,2,3,17,18
33,32,2016-12-23,,HOU,W,115,109,38,89,.427,20,52,.385,13,15,.867,10,40,27,5,3,13,22
34,33,2016-12-26,@,ORL,L,102,112,44,86,.512,13,26,.500,11,16,.688,8,43,23,5,3,9,21
35,34,2016-12-27,@,BOS,L,103,113,41,85,.482,12,31,.387,19,21,.905,14,47,30,6,7,17,24
36,35,2016-12-29,,OKC,W,114,80,25,74,.338,4,22,.182,26,38,.684,14,39,9,5,7,18,18
37,36,2016-12-31,@,SAC,W,112,98,31,72,.431,11,28,.393,25,28,.893,11,39,17,6,3,12,12
38,37,2017-01-03,@,LAL,L,102,116,42,82,.512,17,33,.515,15,28,.536,9,43,34,5,2,9,23
39,38,2017-01-04,@,LAC,L,106,115,37,73,.507,9,23,.391,32,45,.711,8,45,23,5,5,13,23
40,39,2017-01-06,@,GSW,W,128,119,41,83,.494,8,30,.267,29,39,.744,7,44,23,7,5,16,21
41,40,2017-01-08,,UTA,W,88,79,28,72,.389,9,23,.391,14,23,.609,11,43,14,8,3,17,19
42,,,,,,,,,,,,,,,,,,,,,,,
