,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-19,,NYK,W,115,112,42,108,.389,17,50,.340,14,23,.609,20,64,27,6,7,13,17
1,2,2022-10-21,@,HOU,W,129,122,45,98,.459,19,42,.452,20,29,.690,17,50,26,8,10,12,21
2,3,2022-10-22,@,DAL,L,96,137,34,79,.430,9,33,.273,19,24,.792,6,29,20,4,8,17,29
3,4,2022-10-24,,BRK,W,134,124,47,94,.500,16,34,.471,24,31,.774,12,38,21,7,3,8,22
4,5,2022-10-27,@,SAC,W,125,110,49,92,.533,14,33,.424,13,18,.722,11,43,27,5,3,12,18
5,6,2022-10-29,@,UTA,L,123,124,50,88,.568,12,27,.444,11,15,.733,10,40,24,11,5,20,26
6,7,2022-10-31,@,UTA,L,105,121,38,92,.413,6,26,.231,23,42,.548,18,52,14,8,4,16,17
7,8,2022-11-02,@,POR,W,111,106,38,83,.458,13,28,.464,22,27,.815,10,46,28,7,5,14,19
8,9,2022-11-04,,CHO,W,130,99,50,98,.510,16,36,.444,14,18,.778,18,60,34,6,10,18,20
9,10,2022-11-06,,WAS,W,103,97,39,91,.429,9,29,.310,16,20,.800,12,50,20,8,2,10,17
10,11,2022-11-07,,BOS,L,106,109,41,91,.451,15,44,.341,9,14,.643,8,45,27,4,4,11,23
11,12,2022-11-09,@,SAS,W,124,122,50,98,.510,14,32,.438,10,13,.769,18,53,24,4,2,19,22
12,13,2022-11-11,,MIN,W,114,103,44,88,.500,7,33,.212,19,27,.704,15,46,25,8,3,13,19
13,14,2022-11-13,@,WAS,L,92,102,38,96,.396,9,28,.321,7,10,.700,14,51,21,7,6,16,24
14,15,2022-11-15,@,NOP,L,102,113,38,92,.413,9,35,.257,17,25,.680,14,51,16,6,8,11,17
15,16,2022-11-18,,OKC,W,121,110,39,93,.419,14,39,.359,29,40,.725,17,57,26,4,7,11,13
16,17,2022-11-20,@,BRK,L,115,127,43,99,.434,12,37,.324,17,31,.548,13,44,28,13,0,10,12
17,18,2022-11-22,,SAC,L,109,113,41,91,.451,8,30,.267,19,30,.633,13,49,26,12,10,18,23
18,19,2022-11-25,,NOP,W,132,111,47,91,.516,18,38,.474,20,27,.741,13,46,26,4,4,14,20
19,20,2022-11-27,@,NYK,W,127,123,46,95,.484,12,32,.375,23,31,.742,16,50,32,4,2,10,23
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-30,@,MIN,L,101,109,37,87,.425,9,26,.346,18,30,.600,20,59,17,7,4,24,20
23,22,2022-12-02,,PHI,W,117,109,42,97,.433,11,30,.367,22,28,.786,19,57,22,8,11,12,18
24,23,2022-12-04,@,DET,W,122,112,43,92,.467,15,35,.429,21,29,.724,12,46,28,9,5,13,21
25,24,2022-12-05,,MIA,W,101,93,42,90,.467,8,32,.250,9,9,1.000,4,41,23,10,5,11,14
26,25,2022-12-07,,OKC,W,123,102,48,94,.511,14,38,.368,13,16,.813,10,50,32,13,9,14,19
27,26,2022-12-09,,DET,W,114,103,44,91,.484,9,32,.281,17,32,.531,12,48,30,11,8,14,19
28,27,2022-12-12,,ATL,W,128,103,50,83,.602,13,32,.406,15,18,.833,5,49,36,8,12,22,17
29,28,2022-12-15,,MIL,W,142,101,56,102,.549,12,32,.375,18,23,.783,14,56,30,5,7,7,19
30,29,2022-12-17,@,OKC,L,109,115,34,90,.378,12,45,.267,29,37,.784,10,53,15,5,5,9,20
31,30,2022-12-20,@,DEN,L,91,105,36,81,.444,5,26,.192,14,21,.667,7,42,25,11,7,16,21
32,31,2022-12-23,@,PHO,W,125,100,45,91,.495,7,23,.304,28,38,.737,19,53,30,11,5,10,22
33,32,2022-12-25,@,GSW,L,109,123,39,94,.415,9,39,.231,22,30,.733,9,44,19,5,6,13,23
34,33,2022-12-27,,PHO,L,108,125,36,91,.396,8,30,.267,28,34,.824,15,40,18,9,6,14,23
35,34,2022-12-29,@,TOR,W,119,106,48,95,.505,13,29,.448,10,14,.714,17,53,37,4,4,15,20
36,35,2022-12-31,,NOP,W,116,101,47,92,.511,5,29,.172,17,22,.773,13,52,26,14,11,17,27
37,36,2023-01-01,,SAC,W,118,108,46,100,.460,10,32,.313,16,24,.667,21,57,25,11,8,11,18
38,37,2023-01-04,@,CHO,W,131,107,47,94,.500,9,30,.300,28,37,.757,11,59,28,10,8,14,16
39,38,2023-01-05,@,ORL,W,123,115,48,92,.522,12,36,.333,15,23,.652,9,49,24,5,3,12,22
40,39,2023-01-08,,UTA,W,123,118,46,102,.451,15,38,.395,16,22,.727,13,39,28,16,7,10,19
41,40,2023-01-09,,SAS,W,121,113,45,91,.495,11,26,.423,20,35,.571,11,50,26,9,7,13,15
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2023-01-11,,SAS,W,135,129,52,101,.515,14,22,.636,17,25,.680,17,57,19,6,8,13,17
45,42,2023-01-14,@,IND,W,130,112,48,87,.552,12,32,.375,22,28,.786,7,45,32,11,8,15,21
46,43,2023-01-16,,PHO,W,136,106,52,98,.531,16,37,.432,16,20,.800,13,51,29,8,6,10,19
47,44,2023-01-18,,CLE,W,115,114,44,97,.454,11,34,.324,16,22,.727,15,42,22,10,7,8,19
48,45,2023-01-20,@,LAL,L,121,122,43,102,.422,9,29,.310,26,40,.650,24,63,24,6,7,14,31
49,46,2023-01-22,@,PHO,L,110,112,40,92,.435,11,32,.344,19,27,.704,15,52,28,8,4,20,22
50,47,2023-01-23,@,SAC,L,100,133,40,98,.408,12,36,.333,8,10,.800,10,31,28,14,3,15,21
51,48,2023-01-25,@,GSW,L,120,122,42,88,.477,10,31,.323,26,37,.703,11,36,26,10,3,13,26
52,49,2023-01-27,@,MIN,L,100,111,38,93,.409,8,33,.242,16,19,.842,15,47,22,14,2,20,12
53,50,2023-01-29,,IND,W,112,100,43,89,.483,9,37,.243,17,22,.773,15,41,29,10,8,7,21
54,51,2023-02-01,,POR,L,112,122,41,87,.471,9,37,.243,21,28,.750,12,44,28,8,7,12,22
55,52,2023-02-02,@,CLE,L,113,128,41,87,.471,10,23,.435,21,22,.955,11,44,22,8,5,18,23
56,53,2023-02-05,,TOR,L,103,106,38,78,.487,10,27,.370,17,23,.739,8,44,25,10,9,20,16
57,54,2023-02-07,,CHI,W,104,89,39,81,.481,11,33,.333,15,21,.714,5,39,22,10,7,13,21
58,55,2023-02-10,,MIN,W,128,107,49,84,.583,10,25,.400,20,27,.741,9,44,27,12,6,18,19
59,56,2023-02-12,@,BOS,L,109,119,42,84,.500,12,34,.353,13,21,.619,3,34,24,4,5,8,22
60,57,2023-02-15,,UTA,W,117,111,43,107,.402,14,40,.350,17,25,.680,17,46,24,13,9,4,21
61,58,2023-02-23,@,PHI,L,105,110,34,87,.391,7,32,.219,30,36,.833,13,49,22,5,7,11,27
62,59,2023-02-25,,DEN,W,112,94,45,95,.474,15,44,.341,7,8,.875,11,50,25,10,3,12,13
63,60,2023-02-28,,LAL,W,121,109,51,112,.455,6,31,.194,13,17,.765,14,47,25,13,6,6,17
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2023-03-01,@,HOU,W,113,99,40,83,.482,17,41,.415,16,19,.842,8,44,27,6,9,7,21
67,62,2023-03-03,@,DEN,L,97,113,31,84,.369,11,32,.344,24,31,.774,10,40,24,6,6,10,24
68,63,2023-03-05,@,LAC,L,129,135,50,92,.543,18,34,.529,11,15,.733,2,26,32,13,3,8,23
69,64,2023-03-07,@,LAL,L,103,112,36,93,.387,9,37,.243,22,29,.759,6,45,18,6,6,7,25
70,65,2023-03-09,,GSW,W,131,110,50,93,.538,18,40,.450,13,18,.722,9,42,36,6,3,12,18
71,66,2023-03-11,,DAL,W,112,108,41,86,.477,10,38,.263,20,24,.833,11,45,25,7,5,11,16
72,67,2023-03-13,@,DAL,W,104,88,38,83,.458,12,37,.324,16,19,.842,7,47,23,9,3,14,17
73,68,2023-03-15,@,MIA,L,119,138,46,91,.505,18,46,.391,9,14,.643,12,39,29,6,1,16,20
74,69,2023-03-17,@,SAS,W,126,120,49,101,.485,14,38,.368,14,21,.667,15,52,27,13,9,17,24
75,70,2023-03-18,,GSW,W,133,119,52,95,.547,18,38,.474,11,17,.647,11,39,35,5,5,6,24
76,71,2023-03-20,,DAL,W,112,108,41,89,.461,10,35,.286,20,26,.769,17,50,21,5,3,11,18
77,72,2023-03-22,,HOU,W,130,125,45,87,.517,12,36,.333,28,33,.848,12,36,27,8,4,10,21
78,73,2023-03-24,,HOU,W,151,114,57,93,.613,25,42,.595,12,14,.857,5,35,36,12,7,10,19
79,74,2023-03-26,@,ATL,W,123,119,48,89,.539,13,33,.394,14,19,.737,6,39,28,8,7,11,22
80,75,2023-03-28,,ORL,W,113,108,42,88,.477,12,34,.353,17,23,.739,7,49,26,11,6,16,17
81,76,2023-03-29,,LAC,L,132,141,49,95,.516,11,32,.344,23,28,.821,14,45,26,8,4,13,20
82,77,2023-03-31,,LAC,W,108,94,43,96,.448,9,33,.273,13,17,.765,12,51,25,11,7,14,16
83,78,2023-04-02,@,CHI,L,107,128,39,84,.464,19,43,.442,10,12,.833,8,47,29,1,3,18,22
84,79,2023-04-04,,POR,W,119,109,42,87,.483,18,48,.375,17,22,.773,8,49,30,5,5,11,10
85,80,2023-04-05,@,NOP,L,131,138,50,104,.481,12,36,.333,19,25,.760,15,49,33,10,6,13,25
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,81,2023-04-07,@,MIL,W,137,114,53,93,.570,20,42,.476,11,15,.733,11,44,39,9,6,12,20
89,82,2023-04-09,@,OKC,L,100,115,40,92,.435,7,37,.189,13,18,.722,11,43,25,8,4,12,16
