,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-28,,CLE,L,76,106,41,84,.488,13,29,.448,11,17,.647,12,54,29,7,2,19,25
1,2,2015-10-29,@,IND,W,112,103,37,78,.474,12,30,.400,17,24,.708,10,38,23,7,4,20,22
2,3,2015-10-31,,BRK,W,101,91,38,79,.481,3,13,.231,12,18,.667,8,43,21,3,3,12,22
3,4,2015-11-02,@,GSW,L,69,119,43,84,.512,11,25,.440,22,30,.733,10,65,32,8,13,14,15
4,5,2015-11-03,@,SAC,W,103,89,29,74,.392,7,20,.350,24,40,.600,8,35,17,8,1,13,21
5,6,2015-11-05,@,POR,L,96,115,44,87,.506,15,30,.500,12,20,.600,14,47,29,3,3,8,19
6,7,2015-11-07,@,UTA,L,79,89,31,74,.419,12,27,.444,15,18,.833,9,49,18,7,10,21,20
7,8,2015-11-09,@,LAC,L,92,94,28,68,.412,5,19,.263,33,37,.892,8,40,14,5,8,18,20
8,9,2015-11-11,,GSW,L,84,100,36,75,.480,11,27,.407,17,23,.739,7,36,22,12,8,23,30
9,10,2015-11-13,,POR,W,101,100,33,69,.478,8,22,.364,26,29,.897,10,43,17,5,10,22,22
10,11,2015-11-15,@,MIN,W,114,106,41,82,.500,5,16,.313,19,21,.905,9,33,20,10,2,12,24
11,12,2015-11-16,,OKC,W,122,114,41,81,.506,10,24,.417,22,31,.710,12,44,22,7,6,19,28
12,13,2015-11-20,,HOU,W,96,84,28,74,.378,6,29,.207,22,37,.595,9,49,15,11,9,23,23
13,14,2015-11-21,@,SAS,L,82,92,34,72,.472,7,21,.333,17,22,.773,7,40,20,7,6,17,20
14,15,2015-11-24,,DAL,W,110,96,30,77,.390,11,34,.324,25,28,.893,4,48,22,4,6,19,25
15,16,2015-11-25,@,HOU,W,102,93,30,71,.423,10,34,.294,23,27,.852,6,37,19,14,7,19,22
16,17,2015-11-27,,ATL,L,101,116,35,75,.467,14,39,.359,32,36,.889,6,40,25,4,3,10,21
17,18,2015-11-29,,PHI,W,92,84,30,77,.390,12,36,.333,12,16,.750,8,41,23,18,9,25,29
18,19,2015-12-01,@,NOP,W,113,104,35,81,.432,9,27,.333,25,33,.758,9,37,25,3,11,8,21
19,20,2015-12-03,,SAS,L,83,103,40,80,.500,10,18,.556,13,18,.722,10,48,27,8,8,15,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2015-12-06,,PHO,W,95,93,36,82,.439,9,31,.290,12,17,.706,11,47,20,8,5,18,24
23,22,2015-12-08,,OKC,L,88,125,47,84,.560,13,26,.500,18,23,.783,10,46,31,11,3,12,17
24,23,2015-12-09,@,DET,W,93,92,37,87,.425,8,29,.276,10,15,.667,13,43,17,9,6,12,16
25,24,2015-12-11,,CHO,L,99,123,39,78,.500,18,37,.486,27,30,.900,7,41,23,5,5,13,24
26,25,2015-12-13,@,MIA,L,97,100,37,77,.481,7,22,.318,19,23,.826,7,35,18,9,1,10,15
27,26,2015-12-14,,WAS,W,112,95,37,86,.430,9,24,.375,12,20,.600,10,36,22,9,3,14,13
28,27,2015-12-16,@,CHI,L,85,98,38,86,.442,9,24,.375,13,19,.684,9,45,22,5,6,14,17
29,28,2015-12-18,@,DAL,L,88,97,34,78,.436,10,29,.345,19,21,.905,11,50,27,7,4,19,17
30,29,2015-12-19,,IND,W,96,84,30,77,.390,5,28,.179,19,25,.760,13,45,12,8,2,17,20
31,30,2015-12-22,@,PHI,W,104,90,31,66,.470,7,23,.304,21,32,.656,10,42,19,6,3,26,21
32,31,2015-12-23,@,WAS,L,91,100,37,82,.451,11,25,.440,15,19,.789,12,44,26,3,2,14,23
33,32,2015-12-26,@,CHO,L,92,98,28,69,.406,14,32,.438,28,32,.875,7,43,21,10,13,16,24
34,33,2015-12-27,,LAL,W,112,96,32,84,.381,8,29,.276,24,32,.750,18,46,16,6,5,13,18
35,34,2015-12-29,,MIA,W,99,90,35,79,.443,11,29,.379,9,18,.500,8,38,23,5,6,14,22
36,35,2016-01-02,@,UTA,L,87,92,31,75,.413,9,27,.333,21,28,.750,9,48,17,4,7,16,24
37,36,2016-01-04,@,POR,W,91,78,28,72,.389,7,28,.250,15,24,.625,7,42,14,7,4,21,19
38,37,2016-01-06,@,OKC,L,94,112,38,83,.458,8,17,.471,28,33,.848,13,52,20,3,6,15,23
39,38,2016-01-08,,DEN,W,91,84,32,87,.368,4,19,.211,16,19,.842,19,59,19,2,4,17,24
