,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-28,,CLE,L,76,106,29,82,.354,2,16,.125,16,22,.727,11,40,15,8,3,16,18
1,2,2015-10-29,@,IND,W,112,103,41,82,.500,7,16,.438,23,29,.793,12,42,26,12,5,14,25
2,3,2015-10-31,,BRK,W,101,91,34,80,.425,9,23,.391,24,28,.857,11,42,26,6,2,9,19
3,4,2015-11-02,@,GSW,L,69,119,26,96,.271,3,23,.130,14,20,.700,11,44,21,8,7,11,24
4,5,2015-11-03,@,SAC,W,103,89,40,83,.482,3,20,.150,20,25,.800,12,50,23,5,7,16,31
5,6,2015-11-05,@,POR,L,96,115,37,77,.481,7,20,.350,15,21,.714,7,36,20,4,5,8,14
6,7,2015-11-07,@,UTA,L,79,89,30,91,.330,6,19,.316,13,14,.929,13,44,16,8,1,14,21
7,8,2015-11-09,@,LAC,L,92,94,35,80,.438,2,11,.182,20,29,.690,10,40,21,11,3,14,28
8,9,2015-11-11,,GSW,L,84,100,24,70,.343,3,15,.200,33,36,.917,10,41,15,14,5,21,26
9,10,2015-11-13,,POR,W,101,100,36,86,.419,6,16,.375,23,27,.852,14,35,22,10,0,8,21
10,11,2015-11-15,@,MIN,W,114,106,40,71,.563,9,17,.529,25,27,.926,4,34,21,7,6,15,16
11,12,2015-11-16,,OKC,W,122,114,37,84,.440,12,17,.706,36,39,.923,12,34,23,11,4,10,22
12,13,2015-11-20,,HOU,W,96,84,36,85,.424,8,24,.333,16,19,.842,8,47,26,16,4,11,30
13,14,2015-11-21,@,SAS,L,82,92,32,74,.432,1,9,.111,17,17,1.000,7,35,19,13,2,16,23
14,15,2015-11-24,,DAL,W,110,96,37,86,.430,7,21,.333,29,37,.784,5,42,20,12,4,9,24
15,16,2015-11-25,@,HOU,W,102,93,39,80,.488,3,16,.188,21,23,.913,9,41,21,8,3,17,23
16,17,2015-11-27,,ATL,L,101,116,35,80,.438,12,30,.400,19,21,.905,5,37,20,3,1,13,25
17,18,2015-11-29,,PHI,W,92,84,34,81,.420,4,13,.308,20,27,.741,15,49,19,11,7,26,18
18,19,2015-12-01,@,NOP,W,113,104,43,90,.478,2,10,.200,25,26,.962,13,49,21,3,4,6,23
19,20,2015-12-03,,SAS,L,83,103,30,80,.375,2,16,.125,21,25,.840,9,37,19,6,6,11,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2015-12-06,,PHO,W,95,93,36,90,.400,5,15,.333,18,24,.750,15,46,23,8,5,12,16
23,22,2015-12-08,,OKC,L,88,125,33,81,.407,3,14,.214,19,22,.864,11,33,14,6,4,15,17
24,23,2015-12-09,@,DET,W,93,92,41,88,.466,4,15,.267,7,13,.538,16,53,23,4,4,17,15
25,24,2015-12-11,,CHO,L,99,123,32,80,.400,7,20,.350,28,37,.757,11,40,19,8,5,12,24
26,25,2015-12-13,@,MIA,L,97,100,40,77,.519,7,19,.368,10,14,.714,5,33,23,10,3,13,21
27,26,2015-12-14,,WAS,W,112,95,44,78,.564,10,15,.667,14,15,.933,6,39,26,8,5,17,18
28,27,2015-12-16,@,CHI,L,85,98,32,76,.421,5,19,.263,16,28,.571,5,41,27,6,5,13,20
29,28,2015-12-18,@,DAL,L,88,97,30,80,.375,6,17,.353,22,24,.917,10,39,13,11,3,12,19
30,29,2015-12-19,,IND,W,96,84,37,83,.446,5,19,.263,17,21,.810,9,46,21,9,6,9,20
31,30,2015-12-22,@,PHI,W,104,90,40,85,.471,5,15,.333,19,24,.792,9,36,26,16,3,12,23
32,31,2015-12-23,@,WAS,L,91,100,33,72,.458,3,17,.176,22,32,.688,6,35,12,13,7,8,17
33,32,2015-12-26,@,CHO,L,92,98,37,90,.411,7,19,.368,11,21,.524,16,48,21,9,5,13,24
34,33,2015-12-27,,LAL,W,112,96,45,80,.563,6,16,.375,16,22,.727,7,41,30,11,4,10,22
35,34,2015-12-29,,MIA,W,99,90,38,87,.437,4,15,.267,19,20,.950,16,46,25,4,6,8,18
36,35,2016-01-02,@,UTA,L,87,92,33,81,.407,7,18,.389,14,26,.538,8,40,17,8,4,11,24
37,36,2016-01-04,@,POR,W,91,78,35,91,.385,3,15,.200,18,26,.692,17,52,21,10,3,11,19
38,37,2016-01-06,@,OKC,L,94,112,35,90,.389,7,21,.333,17,24,.708,9,39,21,9,4,8,24
39,38,2016-01-08,,DEN,W,91,84,30,82,.366,8,18,.444,23,30,.767,11,43,14,10,6,7,19
40,39,2016-01-10,,BOS,W,101,98,31,84,.369,4,16,.250,35,40,.875,21,58,12,8,9,21,23
41,40,2016-01-12,,HOU,L,91,107,33,72,.458,7,18,.389,18,24,.750,13,31,22,9,3,17,24
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2016-01-14,,DET,W,103,101,37,76,.487,9,16,.563,20,25,.800,5,29,21,13,3,15,19
45,42,2016-01-16,,NYK,W,103,95,39,82,.476,5,10,.500,20,26,.769,13,44,24,2,5,8,19
46,43,2016-01-18,,NOP,W,101,99,35,75,.467,8,19,.421,23,30,.767,11,40,27,9,3,10,25
47,44,2016-01-21,@,DEN,W,102,101,36,72,.500,6,21,.286,24,29,.828,4,37,21,7,6,12,23
48,45,2016-01-23,@,MIN,L,101,106,37,79,.468,9,19,.474,18,22,.818,10,34,22,9,3,13,23
49,46,2016-01-25,,ORL,W,108,102,43,100,.430,6,18,.333,16,25,.640,18,54,25,12,5,10,16
50,47,2016-01-28,,MIL,W,103,83,38,80,.475,10,28,.357,17,20,.850,9,37,28,7,5,11,23
51,48,2016-01-30,,SAC,W,121,117,41,79,.519,8,18,.444,31,37,.838,2,32,23,15,9,13,26
52,49,2016-02-01,@,NOP,W,110,95,43,71,.606,9,16,.563,15,18,.833,3,40,27,4,5,14,21
53,50,2016-02-05,@,NYK,W,91,85,33,76,.434,4,18,.222,21,24,.875,4,37,17,8,5,9,18
54,51,2016-02-06,,DAL,L,110,114,44,88,.500,9,23,.391,13,23,.565,7,51,27,3,4,11,24
55,52,2016-02-08,,POR,L,106,112,43,86,.500,7,19,.368,13,19,.684,5,39,18,5,3,15,24
56,53,2016-02-10,@,BRK,W,109,90,45,86,.523,9,20,.450,10,12,.833,10,35,26,15,2,10,18
57,54,2016-02-19,,MIN,W,109,104,40,82,.488,7,21,.333,22,28,.786,11,42,17,13,5,14,24
58,55,2016-02-21,@,TOR,L,85,98,28,76,.368,3,20,.150,26,32,.813,10,44,13,6,3,13,25
59,56,2016-02-24,,LAL,W,128,119,48,85,.565,13,27,.481,19,29,.655,9,46,26,6,4,9,20
60,57,2016-02-26,@,LAL,W,112,95,43,85,.506,13,32,.406,13,15,.867,10,47,24,6,7,13,26
61,58,2016-02-27,@,PHO,L,106,111,32,80,.400,6,20,.300,36,42,.857,7,34,15,11,4,8,26
62,59,2016-02-29,@,DEN,W,103,96,36,75,.480,3,20,.150,28,36,.778,4,27,27,7,4,8,16
63,60,2016-03-02,,SAC,W,104,98,35,79,.443,5,18,.278,29,33,.879,14,37,20,13,4,19,23
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2016-03-04,,UTA,W,94,88,37,81,.457,4,18,.222,16,19,.842,9,42,14,8,5,11,22
67,62,2016-03-06,,PHO,L,100,109,32,80,.400,10,22,.455,26,33,.788,12,38,17,6,3,10,27
68,63,2016-03-07,@,CLE,W,106,103,41,86,.477,6,20,.300,18,22,.818,9,35,23,16,8,16,26
69,64,2016-03-09,@,BOS,L,96,116,32,84,.381,7,26,.269,25,31,.806,16,48,20,8,7,19,22
70,65,2016-03-11,,NOP,W,121,114,47,96,.490,6,14,.429,21,32,.656,10,50,27,14,7,10,26
71,66,2016-03-12,@,ATL,L,83,95,33,95,.347,6,23,.261,11,14,.786,20,58,15,10,5,16,14
72,67,2016-03-14,@,HOU,L,81,130,30,101,.297,4,17,.235,17,28,.607,28,58,14,7,0,19,25
