,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,,MIN,W,105,101,43,82,.524,4,15,.267,15,20,.750,10,33,21,10,5,17,21
1,2,2014-10-31,@,IND,W,97,89,35,79,.443,7,19,.368,20,27,.741,11,40,20,11,2,9,21
2,3,2014-11-01,@,CHO,W,71,69,29,80,.363,3,11,.273,10,13,.769,9,45,16,8,0,18,22
3,4,2014-11-03,,NOP,W,93,81,31,76,.408,4,14,.286,27,37,.730,9,52,19,5,6,11,24
4,5,2014-11-05,@,PHO,W,102,91,40,80,.500,9,17,.529,13,17,.765,8,37,25,10,1,16,21
5,6,2014-11-07,@,OKC,W,91,89,34,81,.420,9,18,.500,14,17,.824,9,38,21,10,4,8,14
6,7,2014-11-08,@,MIL,L,92,93,29,82,.354,3,14,.214,31,34,.912,15,40,15,9,2,13,18
7,8,2014-11-11,,LAL,W,107,102,41,78,.526,4,11,.364,21,26,.808,12,38,21,8,2,13,18
8,9,2014-11-13,,SAC,W,111,110,39,77,.506,6,9,.667,27,34,.794,8,30,24,9,4,9,25
9,10,2014-11-15,,DET,W,95,88,32,86,.372,4,15,.267,27,33,.818,18,53,18,5,4,8,18
10,11,2014-11-17,,HOU,W,119,93,46,86,.535,7,17,.412,20,22,.909,10,38,27,14,5,10,19
11,12,2014-11-19,@,TOR,L,92,96,35,80,.438,3,10,.300,19,26,.731,15,50,16,8,4,13,16
12,13,2014-11-21,,BOS,W,117,100,48,91,.527,8,16,.500,13,14,.929,9,50,31,4,4,14,16
13,14,2014-11-23,,LAC,W,107,91,42,85,.494,7,21,.333,16,23,.696,12,52,20,3,3,17,21
14,15,2014-11-26,@,LAL,W,99,93,36,80,.450,5,22,.227,22,25,.880,10,45,25,7,6,14,20
15,16,2014-11-28,@,POR,W,112,99,45,84,.536,6,13,.462,16,26,.615,8,46,28,7,4,9,14
16,17,2014-11-30,@,SAC,W,97,85,38,79,.481,3,13,.231,18,28,.643,10,35,25,13,4,13,27
17,18,2014-12-03,@,HOU,L,96,105,39,76,.513,2,13,.154,16,27,.593,10,39,26,9,7,20,15
18,19,2014-12-05,,SAS,L,101,107,37,80,.463,5,12,.417,22,26,.846,7,37,19,4,7,10,19
19,20,2014-12-07,,MIA,W,103,87,43,73,.589,8,13,.615,9,11,.818,7,38,24,7,4,12,14
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2014-12-09,,DAL,W,114,105,41,85,.482,7,14,.500,25,29,.862,12,41,20,10,1,5,17
23,22,2014-12-12,,CHO,W,113,107,39,85,.459,6,13,.462,29,38,.763,7,47,21,7,9,20,22
24,23,2014-12-13,@,PHI,W,120,115,45,93,.484,11,26,.423,19,27,.704,9,42,33,9,4,14,24
25,24,2014-12-16,,GSW,W,105,98,42,92,.457,5,14,.357,16,19,.842,10,48,24,9,4,12,16
26,25,2014-12-17,@,SAS,W,117,116,48,107,.449,10,27,.370,11,14,.786,13,58,29,12,6,12,27
27,26,2014-12-19,,CHI,L,97,103,37,94,.394,2,13,.154,21,24,.875,14,45,12,4,6,4,25
28,27,2014-12-21,@,CLE,L,91,105,39,86,.453,1,16,.063,12,15,.800,12,38,25,8,3,9,16
