,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,@,ORL,L,109,116,43,90,.478,8,21,.381,22,29,.759,11,50,22,8,9,14,18
1,2,2017-10-21,,IND,W,112,108,43,96,.448,7,19,.368,15,21,.714,13,45,18,9,4,10,18
2,3,2017-10-23,,ATL,W,104,93,36,76,.474,7,17,.412,14,18,.778,6,41,14,9,1,20,17
3,4,2017-10-25,,SAS,L,100,117,42,76,.553,10,17,.588,23,30,.767,8,44,18,6,3,13,20
4,5,2017-10-28,,BOS,L,90,96,34,81,.420,6,23,.261,22,26,.846,11,41,15,11,5,12,14
5,6,2017-10-30,,MIN,L,122,125,41,91,.451,11,23,.478,32,35,.914,10,40,20,16,4,16,25
6,7,2017-11-01,,CHI,W,97,91,36,89,.404,7,28,.250,12,19,.632,7,54,20,7,6,12,19
7,8,2017-11-03,@,DEN,L,94,95,36,80,.450,9,23,.391,14,25,.560,13,41,17,9,6,17,16
8,9,2017-11-05,@,LAC,W,104,101,34,87,.391,9,31,.290,24,30,.800,18,50,16,11,4,15,22
9,10,2017-11-06,@,GSW,L,80,97,32,87,.368,11,32,.344,22,24,.917,13,51,20,12,10,14,21
10,11,2017-11-08,@,PHO,W,126,115,40,88,.455,12,29,.414,23,30,.767,6,34,20,4,2,11,29
11,12,2017-11-10,@,UTA,W,84,74,25,74,.338,5,21,.238,19,22,.864,4,40,12,10,7,17,20
12,13,2017-11-12,@,DET,L,103,112,42,87,.483,14,28,.500,14,20,.700,11,54,24,2,5,13,17
13,14,2017-11-15,,WAS,L,93,102,32,78,.410,9,19,.474,29,31,.935,11,40,9,8,2,12,19
14,15,2017-11-17,@,WAS,W,91,88,32,84,.381,10,35,.286,14,16,.875,7,46,18,4,4,12,17
15,16,2017-11-19,,IND,L,95,120,51,85,.600,11,23,.478,7,8,.875,9,42,33,9,7,12,14
16,17,2017-11-22,,BOS,W,104,98,35,84,.417,9,26,.346,19,27,.704,7,37,19,11,4,11,19
17,18,2017-11-24,@,MIN,W,109,97,37,84,.440,7,17,.412,16,26,.615,13,44,21,9,3,10,16
18,19,2017-11-26,@,CHI,W,100,93,33,89,.371,14,33,.424,13,16,.813,7,47,25,10,2,13,18
19,20,2017-11-28,@,CLE,L,97,108,40,81,.494,11,33,.333,17,23,.739,5,45,21,12,2,13,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-11-29,@,NYK,L,86,115,44,73,.603,5,13,.385,22,26,.846,8,52,26,10,5,20,20
23,22,2017-12-01,,CHO,W,105,100,38,79,.481,5,20,.250,19,21,.905,10,40,21,9,5,22,24
