,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,@,ORL,W,108,96,34,89,.382,6,18,.333,22,28,.786,15,45,20,5,4,11,15
1,2,2016-10-28,,CHO,L,91,97,35,92,.380,7,22,.318,20,24,.833,13,49,20,10,9,8,20
2,3,2016-10-30,,SAS,L,99,106,37,82,.451,10,18,.556,22,26,.846,14,44,20,4,5,15,26
3,4,2016-11-01,,SAC,W,108,96,34,89,.382,5,23,.217,23,27,.852,9,53,12,4,4,15,23
4,5,2016-11-04,@,TOR,L,87,96,37,84,.440,6,25,.240,16,18,.889,13,50,14,7,5,15,16
5,6,2016-11-07,@,OKC,L,85,97,37,85,.435,9,28,.321,14,17,.824,10,47,24,8,5,16,18
6,7,2016-11-10,,CHI,L,95,98,37,89,.416,6,16,.375,18,20,.900,12,48,18,7,2,10,12
7,8,2016-11-12,,UTA,L,91,102,40,81,.494,6,20,.300,16,19,.842,6,45,12,5,4,9,19
8,9,2016-11-14,@,SAS,L,90,94,33,82,.402,8,15,.533,20,27,.741,14,52,24,4,7,17,15
9,10,2016-11-15,,ATL,L,90,93,37,80,.463,6,17,.353,13,19,.684,6,35,18,14,4,19,13
10,11,2016-11-17,,MIL,W,96,73,28,85,.329,7,23,.304,10,13,.769,12,48,20,4,8,13,20
11,12,2016-11-19,@,WAS,W,114,111,42,89,.472,11,27,.407,16,22,.727,13,40,22,9,2,11,22
12,13,2016-11-21,@,PHI,L,94,101,37,78,.474,11,26,.423,16,20,.800,7,40,21,8,5,14,25
13,14,2016-11-23,@,DET,L,84,107,40,81,.494,6,19,.316,21,25,.840,10,49,22,8,7,13,19
14,15,2016-11-25,@,MEM,W,90,81,29,82,.354,4,19,.211,19,23,.826,16,51,14,3,14,17,16
15,16,2016-11-26,,MEM,L,107,110,37,73,.507,9,25,.360,27,33,.818,2,34,23,5,5,6,19
16,17,2016-11-28,,BOS,L,104,112,40,83,.482,11,27,.407,21,26,.808,6,40,26,4,3,9,27
17,18,2016-11-30,@,DEN,W,106,98,38,91,.418,7,22,.318,15,24,.625,14,55,28,3,7,19,21
18,19,2016-12-01,@,UTA,W,111,110,40,73,.548,17,30,.567,13,17,.765,5,31,24,5,8,11,14
19,20,2016-12-03,@,POR,L,92,99,36,89,.404,9,24,.375,18,24,.750,12,47,19,6,9,8,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-06,,NYK,L,103,114,48,98,.490,7,25,.280,11,16,.688,18,53,22,6,6,10,18
23,22,2016-12-07,@,ATL,L,95,103,43,88,.489,4,19,.211,13,15,.867,14,47,27,9,9,14,20
24,23,2016-12-09,@,CLE,L,84,114,46,83,.554,9,24,.375,13,19,.684,11,47,23,7,9,11,16
25,24,2016-12-10,@,CHI,L,100,105,38,84,.452,1,8,.125,28,31,.903,12,47,17,8,6,11,15
26,25,2016-12-12,,WAS,W,112,101,39,84,.464,5,23,.217,18,22,.818,10,37,17,8,1,14,22
27,26,2016-12-14,,IND,W,95,89,33,89,.371,9,27,.333,14,17,.824,6,38,14,8,5,8,21
28,27,2016-12-16,,LAC,L,98,102,36,83,.434,7,25,.280,23,29,.793,7,50,17,1,3,10,20
29,28,2016-12-18,,BOS,L,95,105,41,90,.456,9,28,.321,14,19,.737,11,37,21,13,2,11,16
30,29,2016-12-20,,ORL,L,130,136,52,105,.495,11,22,.500,21,31,.677,6,47,24,3,5,11,25
31,30,2016-12-22,,LAL,W,115,107,40,90,.444,14,38,.368,13,15,.867,9,40,18,7,2,13,14
32,31,2016-12-23,@,NOP,L,87,91,33,89,.371,11,28,.393,14,21,.667,11,51,17,9,7,9,20
33,32,2016-12-27,,OKC,L,94,106,42,82,.512,5,19,.263,17,25,.680,14,46,21,3,4,17,21
34,33,2016-12-29,@,CHO,L,82,91,36,93,.387,5,26,.192,14,18,.778,11,54,18,9,8,8,11
35,34,2016-12-30,@,BOS,L,114,117,38,74,.514,17,32,.531,24,29,.828,5,30,28,6,2,13,11
36,35,2017-01-01,,DET,L,98,107,42,86,.488,9,22,.409,14,22,.636,10,48,16,7,5,12,18
37,36,2017-01-03,@,PHO,L,90,99,36,77,.468,9,23,.391,18,22,.818,13,49,21,7,7,18,23
38,37,2017-01-04,@,SAC,W,107,102,40,78,.513,8,20,.400,14,17,.824,4,26,26,8,3,16,28
