,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,,WAS,W,107,95,36,75,.480,6,19,.316,17,24,.708,7,36,20,7,2,14,20
1,2,2014-11-01,@,PHI,W,114,96,35,67,.522,7,23,.304,19,26,.731,4,37,28,9,10,24,21
2,3,2014-11-02,,TOR,W,107,102,37,79,.468,4,16,.250,24,39,.615,9,28,11,8,5,10,28
3,4,2014-11-04,,HOU,L,91,108,35,68,.515,17,37,.459,21,27,.778,9,38,22,8,5,16,26
4,5,2014-11-05,@,CHO,L,89,96,35,82,.427,5,18,.278,21,29,.724,13,49,23,4,9,12,24
5,6,2014-11-08,,MIN,W,102,92,35,87,.402,4,16,.250,18,23,.783,17,49,13,9,2,16,17
6,7,2014-11-09,@,DAL,W,105,96,35,83,.422,9,29,.310,17,24,.708,15,41,22,8,7,13,15
7,8,2014-11-12,,IND,L,75,81,30,80,.375,8,26,.308,13,15,.867,16,53,13,5,5,15,17
8,9,2014-11-14,@,ATL,L,103,114,42,75,.560,11,28,.393,19,23,.826,3,36,33,10,5,13,20
9,10,2014-11-16,,MIL,L,84,91,35,74,.473,5,18,.278,16,26,.615,5,40,16,11,1,16,24
10,11,2014-11-17,@,BRK,W,95,83,29,70,.414,9,23,.391,16,26,.615,11,35,18,10,5,12,19
11,12,2014-11-20,,LAC,L,93,110,43,77,.558,13,31,.419,11,17,.647,4,35,31,6,0,13,21
12,13,2014-11-22,@,ORL,W,99,92,35,78,.449,3,16,.188,19,27,.704,18,44,18,10,2,14,20
13,14,2014-11-23,,CHO,W,94,93,37,79,.468,7,21,.333,12,16,.750,5,33,18,9,1,11,19
14,15,2014-11-25,,GSW,L,97,114,43,75,.573,13,28,.464,15,23,.652,5,45,21,6,9,11,24
15,16,2014-11-30,@,NYK,W,86,79,31,88,.352,3,24,.125,14,20,.700,20,50,14,6,3,12,22
16,17,2014-12-01,@,WAS,L,86,107,39,72,.542,10,19,.526,19,24,.792,7,42,29,7,3,12,23
17,18,2014-12-03,,ATL,L,102,112,40,74,.541,12,25,.480,20,23,.870,5,30,25,9,1,16,24
18,19,2014-12-05,@,MIL,L,85,109,39,69,.565,9,16,.563,22,26,.846,12,45,21,11,3,24,26
19,20,2014-12-07,@,MEM,L,87,103,43,73,.589,8,13,.615,9,11,.818,7,38,24,7,4,12,14
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2014-12-09,@,PHO,W,103,97,37,77,.481,17,35,.486,6,9,.667,10,37,24,7,5,22,20
