,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-28,,CHO,W,104,94,36,73,.493,12,20,.600,20,21,.952,2,41,23,5,7,13,25
1,2,2015-10-30,@,CLE,L,92,102,33,77,.429,6,21,.286,20,22,.909,6,38,21,5,7,13,20
2,3,2015-11-01,,HOU,W,109,89,42,86,.488,9,22,.409,16,21,.762,11,48,24,11,5,12,16
3,4,2015-11-03,,ATL,L,92,98,38,86,.442,5,28,.179,11,16,.688,13,49,13,10,9,18,21
4,5,2015-11-05,@,MIN,W,96,84,37,76,.487,4,14,.286,18,25,.720,7,42,14,6,6,16,19
5,6,2015-11-06,@,IND,L,87,90,36,81,.444,6,20,.300,9,13,.692,7,40,21,5,6,11,19
6,7,2015-11-08,,TOR,W,96,76,35,83,.422,8,20,.400,18,25,.720,13,48,18,8,8,10,20
7,8,2015-11-10,,LAL,W,101,88,38,84,.452,5,20,.250,20,27,.741,15,47,23,7,7,10,12
8,9,2015-11-12,,UTA,W,92,91,36,77,.468,4,13,.308,16,25,.640,8,47,14,6,11,15,20
9,10,2015-11-17,,MIN,L,91,103,36,79,.456,5,24,.208,14,30,.467,10,51,20,3,12,22,26
10,11,2015-11-19,,SAC,W,116,109,42,89,.472,7,24,.292,25,33,.758,12,41,25,11,7,7,15
11,12,2015-11-21,,PHI,W,96,91,30,69,.435,5,18,.278,31,45,.689,9,45,16,7,14,16,19
12,13,2015-11-23,,NYK,W,95,78,31,81,.383,5,19,.263,28,36,.778,16,56,18,8,7,9,19
13,14,2015-11-25,@,DET,L,81,104,32,79,.405,6,20,.300,11,16,.688,10,43,21,2,7,13,14
14,15,2015-11-27,@,NYK,W,97,78,33,76,.434,7,17,.412,24,28,.857,8,42,16,4,7,12,13
15,16,2015-11-30,,BOS,L,95,105,36,75,.480,5,17,.294,18,24,.750,11,38,21,9,6,18,19
16,17,2015-12-03,,OKC,W,97,95,40,81,.494,3,13,.231,14,24,.583,6,35,25,10,3,9,14
17,18,2015-12-05,,CLE,W,99,84,37,68,.544,7,16,.438,18,29,.621,3,41,21,5,9,15,25
18,19,2015-12-07,,WAS,L,103,114,41,69,.594,5,16,.313,16,22,.727,4,34,25,5,6,16,18
19,20,2015-12-09,@,CHO,L,81,99,29,75,.387,6,21,.286,17,24,.708,7,43,17,3,8,17,14
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2015-12-11,@,IND,L,83,96,35,81,.432,5,20,.250,8,13,.615,8,45,14,6,8,19,16
23,22,2015-12-13,,MEM,W,100,97,37,77,.481,7,22,.318,19,23,.826,7,35,18,9,1,10,15
24,23,2015-12-14,@,ATL,W,100,88,40,89,.449,7,16,.438,13,15,.867,15,54,26,6,5,15,16
25,24,2015-12-16,@,BRK,W,104,98,40,75,.533,7,21,.333,17,24,.708,8,45,16,4,6,12,13
26,25,2015-12-18,,TOR,L,94,108,35,74,.473,9,25,.360,15,17,.882,4,34,19,4,6,13,19
