,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-17,,MIA,W,104,101,38,97,.392,9,33,.273,16,22,.727,14,52,16,4,5,16,28
1,2,2018-10-19,,CHO,L,88,120,43,92,.467,17,38,.447,17,20,.850,12,55,32,6,4,15,17
2,3,2018-10-20,@,PHI,L,115,116,45,94,.479,17,33,.515,9,10,.900,13,46,33,8,3,10,21
3,4,2018-10-22,@,BOS,W,93,90,37,91,.407,9,40,.225,7,9,.778,9,51,21,6,3,12,15
4,5,2018-10-25,,POR,L,114,128,48,87,.552,11,27,.407,21,26,.808,12,44,24,6,6,10,22
5,6,2018-10-27,@,MIL,L,91,113,41,82,.500,10,30,.333,21,23,.913,6,57,24,6,7,21,19
6,7,2018-10-30,,SAC,L,99,107,41,84,.488,8,22,.364,17,26,.654,8,51,22,8,6,15,20
7,8,2018-11-02,,LAC,L,95,120,41,86,.477,13,26,.500,25,33,.758,10,50,22,5,3,13,23
8,9,2018-11-04,@,SAS,W,117,110,38,88,.432,12,35,.343,22,25,.880,10,43,25,3,5,11,21
9,10,2018-11-05,,CLE,W,102,100,41,80,.513,10,23,.435,8,12,.667,8,42,20,8,2,18,17
10,11,2018-11-07,,DET,L,96,103,37,90,.411,11,37,.297,18,20,.900,13,50,21,13,1,19,15
11,12,2018-11-09,,WAS,W,117,108,42,82,.512,11,27,.407,13,19,.684,6,35,24,8,3,18,18
12,13,2018-11-11,@,NYK,W,115,89,31,88,.352,5,28,.179,22,30,.733,13,54,13,4,15,19,21
13,14,2018-11-12,@,WAS,L,109,117,40,79,.506,13,33,.394,24,33,.727,7,41,24,8,7,10,17
14,15,2018-11-14,,PHI,W,111,106,41,86,.477,14,29,.483,10,15,.667,10,41,32,2,3,14,21
15,16,2018-11-17,,LAL,W,130,117,43,90,.478,10,30,.333,21,25,.840,8,41,22,5,6,14,20
16,17,2018-11-18,,NYK,W,131,117,40,87,.460,8,24,.333,29,35,.829,17,42,12,7,2,14,26
17,18,2018-11-20,,TOR,L,91,93,39,87,.448,9,34,.265,6,8,.750,6,43,23,7,5,16,19
18,19,2018-11-23,@,DEN,L,87,112,44,93,.473,9,28,.321,15,17,.882,12,51,33,10,5,11,20
19,20,2018-11-25,@,LAL,W,108,104,37,79,.468,10,26,.385,20,31,.645,5,42,22,9,10,18,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-26,@,GSW,L,110,116,41,84,.488,13,35,.371,21,23,.913,10,46,21,8,7,14,19
23,22,2018-11-28,@,POR,L,112,115,37,85,.435,19,39,.487,22,32,.688,13,47,24,8,1,11,17
24,23,2018-11-30,@,PHO,W,99,85,34,84,.405,7,28,.250,10,14,.714,9,40,22,5,0,12,15
25,24,2018-12-04,@,MIA,W,105,90,38,91,.418,12,35,.343,2,5,.400,16,47,19,7,11,15,19
26,25,2018-12-05,,DEN,L,118,124,45,82,.549,11,19,.579,23,37,.622,4,43,34,5,2,10,19
27,26,2018-12-07,,IND,L,90,112,44,93,.473,9,26,.346,15,18,.833,11,53,26,8,8,9,17
28,27,2018-12-10,@,DAL,L,76,101,35,82,.427,10,35,.286,21,25,.840,9,52,28,7,4,12,11
29,28,2018-12-13,,CHI,W,97,91,34,71,.479,10,18,.556,13,20,.650,1,33,18,10,4,18,23
30,29,2018-12-15,,UTA,W,96,89,28,89,.315,7,29,.241,26,28,.929,11,42,17,13,4,10,19
31,30,2018-12-19,,SAS,L,90,129,50,77,.649,12,19,.632,17,21,.810,4,45,29,5,4,11,15
32,31,2018-12-21,@,CHI,L,80,90,33,75,.440,5,17,.294,19,26,.731,9,50,23,5,6,7,21
33,32,2018-12-23,,MIA,L,91,115,43,85,.506,16,31,.516,13,19,.684,9,39,27,11,3,11,26
34,33,2018-12-26,,PHO,L,120,122,48,95,.505,13,24,.542,13,17,.765,11,45,22,9,9,18,19
35,34,2018-12-28,,TOR,W,116,87,28,95,.295,12,34,.353,19,24,.792,14,41,18,4,10,11,21
36,35,2018-12-30,,DET,W,109,107,39,92,.424,8,31,.258,21,23,.913,17,51,21,6,2,11,21
37,36,2018-12-31,@,CHO,L,100,125,42,85,.494,11,24,.458,30,33,.909,6,46,29,8,1,8,16
38,37,2019-01-02,@,CHI,W,112,84,36,86,.419,7,20,.350,5,8,.625,5,32,18,8,0,11,17
39,38,2019-01-04,@,MIN,L,103,120,47,91,.516,9,26,.346,17,23,.739,10,54,29,6,2,11,20
40,39,2019-01-06,@,LAC,L,96,106,40,93,.430,8,22,.364,18,23,.783,11,53,20,5,5,7,21
41,40,2019-01-07,@,SAC,L,95,111,45,98,.459,10,34,.294,11,20,.550,9,57,24,11,4,9,18
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2019-01-09,@,UTA,L,93,106,41,84,.488,12,33,.364,12,14,.857,4,44,24,5,3,13,20
45,42,2019-01-12,,BOS,W,105,103,38,90,.422,8,32,.250,19,28,.679,10,46,19,7,3,8,18
46,43,2019-01-13,,HOU,W,116,109,38,86,.442,10,42,.238,23,27,.852,9,38,20,7,1,10,21
47,44,2019-01-16,@,DET,L,115,120,44,92,.478,12,30,.400,20,25,.800,14,47,26,4,4,10,16
48,45,2019-01-18,,BRK,L,115,117,44,97,.454,19,46,.413,10,15,.667,9,41,24,5,5,11,19
49,46,2019-01-19,,MIL,L,108,118,47,85,.553,12,30,.400,12,15,.800,4,46,22,7,7,13,14
50,47,2019-01-21,@,ATL,W,122,103,39,86,.453,9,30,.300,16,23,.696,9,44,23,5,3,13,24
51,48,2019-01-23,@,BRK,L,110,114,43,90,.478,10,32,.313,18,23,.783,12,45,20,7,2,16,22
52,49,2019-01-25,,WAS,L,91,95,35,79,.443,15,27,.556,10,12,.833,5,38,26,9,1,12,15
53,50,2019-01-27,@,HOU,L,98,103,38,80,.475,12,36,.333,15,21,.714,3,39,20,8,7,13,19
54,51,2019-01-29,,OKC,L,117,126,49,91,.538,9,21,.429,19,26,.731,6,43,25,7,8,7,16
55,52,2019-01-31,,IND,W,107,100,41,91,.451,4,19,.211,14,16,.875,6,42,26,8,2,9,18
56,53,2019-02-02,,BRK,W,102,89,33,91,.363,10,38,.263,13,16,.813,8,50,23,6,2,18,11
57,54,2019-02-05,@,OKC,L,122,132,46,92,.500,13,30,.433,27,37,.730,8,49,25,11,2,17,25
58,55,2019-02-07,,MIN,W,122,112,46,99,.465,10,26,.385,10,12,.833,16,43,23,8,4,12,19
59,56,2019-02-09,@,MIL,W,103,83,31,95,.326,6,35,.171,15,18,.833,12,51,18,5,8,10,16
60,57,2019-02-10,@,ATL,W,124,108,37,80,.463,13,32,.406,21,25,.840,5,33,27,5,6,11,21
61,58,2019-02-12,@,NOP,W,118,88,36,94,.383,10,29,.345,6,8,.750,8,42,21,5,8,14,16
62,59,2019-02-14,,CHO,W,127,89,33,94,.351,4,31,.129,19,26,.731,13,45,18,6,4,8,19
63,60,2019-02-22,,CHI,L,109,110,40,90,.444,12,29,.414,18,19,.947,6,39,18,8,4,8,19
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2019-02-24,@,TOR,W,113,98,38,91,.418,11,28,.393,11,14,.786,6,42,30,6,2,13,20
67,62,2019-02-26,@,NYK,L,103,108,38,89,.427,7,24,.292,25,32,.781,14,51,17,11,7,10,15
68,63,2019-02-28,,GSW,W,103,96,39,97,.402,9,40,.225,9,10,.900,9,47,16,5,3,12,14
69,64,2019-03-02,@,IND,W,117,112,42,77,.545,7,27,.259,21,24,.875,3,36,31,5,6,11,17
70,65,2019-03-03,@,CLE,L,93,107,36,83,.434,14,43,.326,21,23,.913,9,44,20,7,2,11,15
