,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,,MIA,W,116,109,43,90,.478,8,21,.381,22,29,.759,11,50,22,8,9,14,18
1,2,2017-10-20,@,BRK,L,121,126,45,89,.506,18,33,.545,13,15,.867,9,40,30,9,3,22,27
2,3,2017-10-21,@,CLE,W,114,93,40,90,.444,17,35,.486,17,20,.850,12,50,28,7,6,12,28
3,4,2017-10-24,,BRK,W,125,121,41,83,.494,8,23,.348,35,40,.875,6,44,20,8,5,11,23
4,5,2017-10-27,,SAS,W,114,87,48,84,.571,11,23,.478,7,14,.500,6,45,22,9,7,17,24
5,6,2017-10-29,@,CHO,L,113,120,41,97,.423,11,33,.333,20,26,.769,9,39,28,11,4,11,20
6,7,2017-10-30,@,NOP,W,115,99,43,85,.506,16,34,.471,13,18,.722,6,43,27,10,1,16,19
7,8,2017-11-01,@,MEM,W,101,99,38,75,.507,13,29,.448,12,14,.857,6,38,25,6,8,24,22
8,9,2017-11-03,,CHI,L,83,105,35,86,.407,10,35,.286,3,5,.600,7,38,23,6,2,16,11
9,10,2017-11-05,,BOS,L,88,104,33,91,.363,6,29,.207,16,18,.889,10,45,18,4,4,13,19
10,11,2017-11-08,,NYK,W,112,99,43,80,.538,13,28,.464,13,22,.591,6,29,31,16,7,12,15
11,12,2017-11-10,@,PHO,W,128,112,43,82,.524,13,28,.464,29,43,.674,7,44,29,8,5,18,20
12,13,2017-11-11,@,DEN,L,107,125,41,87,.471,11,31,.355,14,20,.700,8,36,24,7,5,12,19
13,14,2017-11-13,@,GSW,L,100,110,37,88,.420,10,32,.313,16,18,.889,4,35,26,10,3,11,18
14,15,2017-11-15,@,POR,L,94,99,37,79,.468,11,29,.379,9,9,1.000,7,41,19,6,4,15,16
15,16,2017-11-18,,UTA,L,85,125,31,81,.383,8,29,.276,15,23,.652,11,46,13,10,5,16,20
16,17,2017-11-20,,IND,L,97,105,35,84,.417,13,38,.342,14,23,.609,11,50,23,6,7,22,20
17,18,2017-11-22,@,MIN,L,118,124,46,91,.505,12,37,.324,14,22,.636,7,44,28,4,4,14,31
