,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,,MIA,L,96,108,34,89,.382,6,18,.333,22,28,.786,15,45,20,5,4,11,15
1,2,2016-10-28,@,DET,L,82,108,33,95,.347,8,26,.308,8,12,.667,14,44,20,8,3,9,13
2,3,2016-10-29,@,CLE,L,99,105,38,84,.452,8,28,.286,15,26,.577,13,50,21,6,5,20,23
3,4,2016-11-01,@,PHI,W,103,101,42,93,.452,6,25,.240,13,17,.765,12,39,29,7,6,10,15
4,5,2016-11-03,,SAC,W,102,94,38,84,.452,10,30,.333,16,23,.696,13,44,24,5,4,14,14
5,6,2016-11-05,,WAS,W,88,86,31,78,.397,9,28,.321,17,27,.630,10,43,21,4,6,8,16
6,7,2016-11-07,@,CHI,L,80,112,33,85,.388,9,30,.300,5,6,.833,6,39,28,6,6,14,23
7,8,2016-11-09,,MIN,L,107,123,38,85,.447,8,24,.333,23,30,.767,12,39,20,2,5,9,19
8,9,2016-11-11,,UTA,L,74,87,26,78,.333,8,20,.400,14,19,.737,8,43,13,11,6,12,18
9,10,2016-11-13,@,OKC,W,119,117,46,86,.535,11,24,.458,16,20,.800,8,38,24,4,7,9,20
10,11,2016-11-14,@,IND,L,69,88,27,84,.321,5,25,.200,10,13,.769,9,52,12,3,5,14,17
11,12,2016-11-16,,NOP,W,89,82,34,88,.386,10,27,.370,11,19,.579,13,50,17,7,7,12,15
12,13,2016-11-19,,DAL,W,95,87,34,78,.436,8,21,.381,19,22,.864,10,50,17,6,8,19,21
13,14,2016-11-21,@,MIL,L,89,93,32,77,.416,7,25,.280,18,24,.750,10,54,21,8,5,24,18
14,15,2016-11-23,,PHO,L,87,92,33,91,.363,7,25,.280,14,23,.609,11,44,17,9,8,11,19
15,16,2016-11-25,,WAS,L,91,94,35,80,.438,7,23,.304,14,20,.700,14,49,18,5,7,19,16
16,17,2016-11-27,,MIL,L,96,104,38,92,.413,7,28,.250,13,17,.765,10,46,24,6,5,7,17
17,18,2016-11-29,@,SAS,W,95,83,39,86,.453,6,15,.400,11,12,.917,9,40,25,12,4,13,21
18,19,2016-12-01,@,MEM,L,94,95,33,74,.446,6,24,.250,22,31,.710,7,42,15,5,9,17,19
19,20,2016-12-02,@,PHI,W,105,88,37,78,.474,13,26,.500,18,26,.692,7,47,24,8,3,10,20
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-04,@,DET,W,98,92,42,79,.532,7,23,.304,7,14,.500,4,39,23,8,7,10,11
23,22,2016-12-06,@,WAS,W,124,116,43,83,.518,12,26,.462,26,36,.722,8,43,24,7,12,11,18
24,23,2016-12-07,,BOS,L,87,117,30,81,.370,11,26,.423,16,24,.667,8,37,20,7,1,12,26
25,24,2016-12-09,@,CHO,L,88,109,34,91,.374,9,34,.265,11,14,.786,9,40,22,6,2,8,17
26,25,2016-12-10,,DEN,L,113,121,43,88,.489,11,27,.407,16,24,.667,5,31,27,7,5,5,18
27,26,2016-12-13,@,ATL,W,131,120,51,87,.586,15,34,.441,14,20,.700,5,28,36,8,5,9,17
28,27,2016-12-14,,LAC,L,108,113,42,89,.472,14,33,.424,10,20,.500,12,39,29,5,1,8,29
29,28,2016-12-16,,BRK,W,118,111,39,97,.402,7,29,.241,33,42,.786,13,49,22,8,11,7,17
30,29,2016-12-18,,TOR,L,79,109,34,83,.410,3,21,.143,8,9,.889,10,42,13,5,3,19,17
31,30,2016-12-20,@,MIA,W,136,130,52,105,.495,11,22,.500,21,31,.677,6,47,24,3,5,11,25
32,31,2016-12-22,@,NYK,L,95,106,39,90,.433,5,27,.185,12,16,.750,10,41,21,7,7,16,14
33,32,2016-12-23,,LAL,W,109,90,45,89,.506,11,27,.407,8,14,.571,7,47,25,10,11,14,20
34,33,2016-12-26,,MEM,W,112,102,44,86,.512,13,26,.500,11,16,.688,8,43,23,5,3,9,21
35,34,2016-12-28,,CHO,L,101,120,42,86,.488,9,34,.265,8,10,.800,9,33,25,7,7,13,15
36,35,2017-01-01,@,IND,L,104,117,42,97,.433,10,38,.263,10,11,.909,10,42,25,6,7,10,22
37,36,2017-01-02,@,NYK,W,115,103,45,91,.495,15,31,.484,10,14,.714,13,39,35,10,4,12,20
38,37,2017-01-04,,ATL,L,92,111,37,86,.430,9,28,.321,9,10,.900,10,40,19,9,6,17,17
39,38,2017-01-06,,HOU,L,93,100,38,91,.418,8,23,.348,9,13,.692,19,49,18,8,2,15,14
40,39,2017-01-08,@,LAL,L,95,111,34,90,.378,7,26,.269,20,29,.690,18,54,24,5,3,18,20
