,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-28,,WAS,L,87,88,33,84,.393,7,28,.250,15,25,.600,15,49,17,8,9,17,14
1,2,2015-10-30,,OKC,L,136,139,50,110,.455,8,27,.296,31,38,.816,22,62,19,8,9,20,28
2,3,2015-11-01,@,CHI,L,87,92,33,87,.379,7,28,.250,19,22,.864,11,47,23,7,8,13,16
3,4,2015-11-03,@,NOP,W,103,94,32,90,.356,12,36,.333,18,25,.720,10,46,23,12,9,14,14
4,5,2015-11-04,@,HOU,L,114,119,42,88,.477,11,34,.324,24,34,.706,16,48,28,8,1,19,20
5,6,2015-11-06,,TOR,W,92,87,30,86,.349,5,23,.217,22,29,.759,15,44,13,5,5,9,18
6,7,2015-11-07,@,PHI,W,105,97,36,80,.450,11,33,.333,14,26,.538,10,38,24,6,10,16,20
7,8,2015-11-09,@,IND,L,84,97,34,77,.442,11,25,.440,18,22,.818,6,42,25,12,4,18,16
8,9,2015-11-11,,LAL,W,101,99,39,79,.494,7,22,.318,14,18,.778,7,43,25,5,7,13,11
9,10,2015-11-13,,UTA,W,102,93,34,87,.391,8,25,.320,17,23,.739,12,41,24,14,6,17,24
10,11,2015-11-14,@,WAS,L,99,108,39,83,.470,12,29,.414,18,26,.692,7,49,29,6,6,11,23
11,12,2015-11-18,,MIN,W,104,101,36,85,.424,4,18,.222,25,30,.833,11,57,21,4,13,14,23
12,13,2015-11-21,,SAC,L,91,97,31,81,.383,7,20,.350,28,31,.903,10,47,23,11,5,14,16
13,14,2015-11-23,@,CLE,L,103,117,43,81,.531,18,35,.514,13,22,.591,8,41,34,5,3,10,15
14,15,2015-11-25,,NYK,W,100,91,31,83,.373,9,27,.333,20,25,.800,12,47,16,2,10,11,23
15,16,2015-11-27,,MIL,W,114,90,31,74,.419,8,26,.308,20,22,.909,6,38,20,8,2,21,20
16,17,2015-11-29,,BOS,W,110,91,36,88,.409,5,27,.185,14,20,.700,9,34,28,7,6,11,16
17,18,2015-12-01,@,MIN,W,96,93,29,77,.377,4,19,.211,31,38,.816,12,46,14,7,11,13,20
18,19,2015-12-03,@,UTA,W,103,94,31,72,.431,14,33,.424,18,24,.750,5,39,18,4,8,19,16
19,20,2015-12-05,@,LAC,L,101,103,37,82,.451,12,31,.387,17,25,.680,10,45,25,5,2,14,15
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2015-12-08,@,DEN,W,85,74,28,84,.333,7,24,.292,11,20,.550,10,47,19,11,7,17,16
23,22,2015-12-09,@,PHO,L,104,107,41,80,.513,6,24,.250,19,27,.704,11,44,23,9,6,18,16
24,23,2015-12-11,,CLE,L,76,111,41,72,.569,11,21,.524,18,27,.667,9,45,28,12,0,18,19
25,24,2015-12-14,@,BRK,W,105,82,31,80,.388,7,19,.368,13,16,.813,9,39,23,5,0,17,19
26,25,2015-12-16,,CHO,W,113,98,36,79,.456,14,34,.412,12,15,.800,7,33,23,12,3,16,19
27,26,2015-12-18,,POR,W,102,94,32,73,.438,11,32,.344,19,26,.731,7,42,21,3,2,19,23
28,27,2015-12-20,,ATL,L,100,103,39,78,.500,11,22,.500,14,20,.700,8,41,25,6,7,19,21
29,28,2015-12-21,@,NYK,W,107,99,39,76,.513,7,24,.292,14,16,.875,9,39,21,5,6,15,14
30,29,2015-12-23,,HOU,W,104,101,41,83,.494,7,29,.241,12,17,.706,9,36,19,5,6,11,18
31,30,2015-12-26,,MIA,L,101,108,38,77,.494,10,20,.500,22,23,.957,9,38,22,5,4,8,10
32,31,2015-12-28,,NOP,W,104,89,37,83,.446,5,20,.250,10,15,.667,10,42,23,5,5,13,15
33,32,2015-12-30,,BRK,W,100,93,35,83,.422,3,20,.150,20,22,.909,11,37,23,12,6,12,18
34,33,2016-01-01,@,WAS,L,91,103,43,92,.467,8,26,.308,9,10,.900,12,46,25,11,5,9,11
35,34,2016-01-02,@,CLE,L,79,104,34,82,.415,12,37,.324,24,39,.615,12,53,24,6,1,4,17
36,35,2016-01-04,@,DET,L,89,115,43,88,.489,14,30,.467,15,21,.714,18,54,25,6,6,10,18
37,36,2016-01-06,,IND,L,86,95,32,76,.421,6,22,.273,25,29,.862,9,42,19,11,6,16,18
