,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-20,@,PHI,W,90,88,34,84,.405,13,42,.310,9,14,.643,7,48,24,4,6,12,16
1,2,2022-10-22,,HOU,W,125,105,48,85,.565,16,31,.516,13,21,.619,8,47,29,6,10,16,22
2,3,2022-10-26,,BRK,W,110,99,39,88,.443,10,36,.278,22,29,.759,14,54,21,8,12,18,22
3,4,2022-10-28,,NYK,W,119,108,42,109,.385,13,45,.289,22,27,.815,19,60,23,8,8,6,23
4,5,2022-10-29,,ATL,W,123,115,45,92,.489,14,36,.389,19,29,.655,14,49,24,8,5,11,18
5,6,2022-10-31,,DET,W,110,108,38,87,.437,11,40,.275,23,29,.793,14,50,20,5,5,16,21
6,7,2022-11-02,,DET,W,116,91,43,92,.467,10,38,.263,20,24,.833,15,52,24,17,5,16,16
7,8,2022-11-04,@,MIN,W,115,102,41,85,.482,17,38,.447,16,28,.571,7,51,29,7,2,13,22
8,9,2022-11-05,,OKC,W,108,94,38,90,.422,17,47,.362,15,17,.882,18,55,23,7,6,18,16
9,10,2022-11-07,@,ATL,L,98,117,36,87,.414,13,40,.325,13,16,.813,6,41,21,5,9,18,18
10,11,2022-11-09,@,OKC,W,136,132,50,106,.472,17,36,.472,19,22,.864,11,55,27,8,7,16,23
11,12,2022-11-11,@,SAS,L,93,111,32,98,.327,12,43,.279,17,23,.739,21,48,22,7,5,13,14
12,13,2022-11-14,,ATL,L,106,121,34,82,.415,6,29,.207,32,41,.780,11,46,21,4,3,15,26
13,14,2022-11-16,,CLE,W,113,98,41,86,.477,16,39,.410,15,27,.556,13,52,26,5,6,14,16
14,15,2022-11-18,@,PHI,L,102,110,41,90,.456,12,36,.333,8,21,.381,8,42,22,8,7,12,18
15,16,2022-11-21,,POR,W,119,111,47,86,.547,9,28,.321,16,25,.640,10,42,31,12,8,14,17
16,17,2022-11-23,,CHI,L,113,118,41,90,.456,12,38,.316,19,25,.760,11,48,24,5,3,19,17
17,18,2022-11-25,,CLE,W,117,102,42,83,.506,15,32,.469,18,25,.720,8,43,27,4,9,13,22
18,19,2022-11-27,,DAL,W,124,115,48,86,.558,17,37,.459,11,15,.733,8,40,28,8,5,13,24
