,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,,CHO,L,96,107,40,89,.449,7,23,.304,20,24,.833,11,51,27,5,10,10,22
1,2,2016-10-29,,BRK,W,110,108,37,84,.440,11,34,.324,23,28,.821,11,45,23,12,6,18,22
2,3,2016-10-30,@,DET,L,83,98,39,88,.443,5,20,.250,15,20,.750,16,58,23,8,4,15,14
3,4,2016-11-01,@,NOP,W,117,113,36,82,.439,9,26,.346,32,41,.780,9,42,23,13,5,13,17
4,5,2016-11-03,,IND,W,125,107,38,81,.469,10,23,.435,21,27,.778,10,32,29,14,4,21,23
5,6,2016-11-05,,SAC,W,117,91,33,84,.393,10,28,.357,15,19,.789,13,36,27,8,3,14,19
6,7,2016-11-06,@,DAL,L,75,86,33,88,.375,9,38,.237,11,12,.917,10,46,14,12,2,15,20
7,8,2016-11-10,,NOP,L,106,112,39,89,.438,9,25,.360,25,27,.926,11,47,22,9,7,10,19
8,9,2016-11-12,,MEM,W,106,96,35,78,.449,6,30,.200,20,21,.952,3,32,20,8,4,13,26
9,10,2016-11-16,@,ATL,L,100,107,35,72,.486,10,32,.313,27,31,.871,3,39,29,6,8,16,17
10,11,2016-11-17,@,MIA,L,73,96,39,97,.402,7,30,.233,11,21,.524,17,59,19,5,8,7,18
11,12,2016-11-19,,GSW,L,121,124,42,95,.442,14,38,.368,26,32,.813,18,45,30,8,5,12,25
12,13,2016-11-21,,ORL,W,93,89,32,77,.416,7,25,.280,18,24,.750,10,54,21,8,5,24,18
13,14,2016-11-25,,TOR,L,99,105,38,82,.463,14,32,.438,15,19,.789,11,38,18,3,5,9,17
14,15,2016-11-27,@,ORL,W,104,96,38,92,.413,7,28,.250,13,17,.765,10,46,24,6,5,7,17
15,16,2016-11-29,,CLE,W,118,101,32,75,.427,14,39,.359,23,31,.742,7,35,17,7,6,19,19
16,17,2016-12-01,@,BRK,W,111,93,34,89,.382,12,40,.300,13,16,.813,12,40,20,9,9,17,22
17,18,2016-12-03,,BRK,W,112,103,34,91,.374,11,41,.268,24,33,.727,10,46,21,6,5,14,26
18,19,2016-12-05,,SAS,L,96,97,40,93,.430,8,28,.286,9,14,.643,12,46,26,6,5,14,22
19,20,2016-12-07,,POR,W,115,107,37,85,.435,17,40,.425,16,19,.842,10,44,25,7,4,15,22
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-09,,ATL,L,110,114,40,84,.476,12,34,.353,22,29,.759,9,46,32,7,8,17,11
23,22,2016-12-10,@,WAS,L,105,110,40,88,.455,8,21,.381,22,28,.786,12,40,29,10,3,9,17
24,23,2016-12-12,@,TOR,L,100,122,42,81,.519,14,25,.560,24,28,.857,14,46,26,7,2,14,18
25,24,2016-12-15,,CHI,W,108,97,35,74,.473,5,20,.250,22,29,.759,6,41,23,5,3,16,16
26,25,2016-12-16,@,CHI,W,95,69,28,92,.304,5,21,.238,8,15,.533,19,50,17,7,2,12,14
27,26,2016-12-20,,CLE,L,108,114,37,91,.407,17,40,.425,23,27,.852,9,43,19,5,2,10,21
28,27,2016-12-21,@,CLE,L,102,113,43,87,.494,15,27,.556,12,19,.632,9,42,30,3,7,11,20
29,28,2016-12-23,,WAS,W,123,96,37,79,.468,7,24,.292,15,18,.833,5,30,24,2,2,14,21
30,29,2016-12-26,@,WAS,L,102,107,40,79,.506,12,29,.414,15,20,.750,7,40,29,7,6,16,16
31,30,2016-12-28,@,DET,W,119,94,39,88,.443,6,24,.250,10,16,.625,11,44,28,4,1,10,12
32,31,2016-12-30,@,MIN,L,99,116,43,77,.558,13,25,.520,17,21,.810,8,34,30,8,5,11,17
33,32,2016-12-31,@,CHI,W,116,96,33,83,.398,10,27,.370,20,28,.714,14,37,23,9,5,11,21
34,33,2017-01-02,,OKC,W,98,94,36,78,.462,9,27,.333,13,19,.684,8,40,20,7,5,10,20
35,34,2017-01-04,@,NYK,W,105,104,42,94,.447,13,28,.464,7,12,.583,15,46,26,9,3,13,19
36,35,2017-01-06,,NYK,L,111,116,41,83,.494,13,23,.565,21,27,.778,11,40,29,5,6,14,21
37,36,2017-01-08,,WAS,L,101,107,41,84,.488,10,32,.313,15,18,.833,13,49,23,10,4,19,22
38,37,2017-01-10,@,SAS,W,109,107,42,88,.477,12,30,.400,11,14,.786,13,41,22,5,7,14,10
39,38,2017-01-13,,MIA,W,116,108,41,83,.494,12,32,.375,14,18,.778,4,27,33,6,8,8,21
40,39,2017-01-15,@,ATL,L,98,111,42,80,.525,13,26,.500,14,18,.778,14,37,29,9,4,19,20
41,40,2017-01-16,,PHI,L,104,113,35,78,.449,14,37,.378,29,36,.806,13,51,25,8,9,18,23
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2017-01-18,@,HOU,L,92,111,43,95,.453,14,44,.318,11,15,.733,13,46,25,9,12,10,17
45,42,2017-01-20,@,ORL,L,96,112,40,87,.460,8,28,.286,24,31,.774,14,53,25,9,6,9,24
46,43,2017-01-21,@,MIA,L,97,109,41,77,.532,13,30,.433,14,22,.636,5,39,18,8,3,11,24
47,44,2017-01-23,,HOU,W,127,114,39,77,.506,14,35,.400,22,28,.786,5,28,26,11,4,21,22
48,45,2017-01-25,,PHI,L,109,114,40,75,.533,12,26,.462,22,25,.880,9,43,32,9,4,21,21
49,46,2017-01-27,@,TOR,L,86,102,37,84,.440,10,25,.400,18,23,.783,12,47,20,9,10,14,19
50,47,2017-01-28,,BOS,L,108,112,37,89,.416,14,41,.341,24,30,.800,9,44,26,6,7,13,23
51,48,2017-02-01,@,UTA,L,88,104,36,78,.462,11,29,.379,21,27,.778,11,46,22,11,2,15,23
52,49,2017-02-03,@,DEN,L,117,121,40,89,.449,9,28,.321,32,44,.727,18,48,31,8,5,14,13
53,50,2017-02-04,@,PHO,W,137,112,38,91,.418,11,28,.393,25,30,.833,14,40,22,9,3,16,28
54,51,2017-02-08,,MIA,L,88,106,41,86,.477,11,33,.333,13,18,.722,14,48,23,5,5,15,21
55,52,2017-02-10,,LAL,L,114,122,39,75,.520,15,31,.484,29,35,.829,6,33,25,9,3,17,24
56,53,2017-02-11,@,IND,W,116,100,35,73,.479,10,22,.455,20,24,.833,8,36,19,2,6,14,25
57,54,2017-02-13,,DET,W,102,89,34,78,.436,7,21,.333,14,19,.737,12,44,17,4,1,17,18
58,55,2017-02-15,@,BRK,W,129,125,46,88,.523,14,36,.389,19,23,.826,9,42,30,7,8,17,21
59,56,2017-02-24,,UTA,L,95,109,37,74,.500,8,23,.348,27,30,.900,9,41,23,8,5,14,26
60,57,2017-02-26,,PHO,W,100,96,40,83,.482,5,14,.357,11,16,.688,12,42,26,12,5,20,22
61,58,2017-02-27,@,CLE,L,95,102,35,70,.500,10,28,.357,22,26,.846,4,45,20,4,2,16,11
62,59,2017-03-01,,DEN,L,98,110,41,84,.488,10,33,.303,18,20,.900,14,45,21,8,2,14,15
63,60,2017-03-03,,LAC,W,112,101,36,64,.563,8,19,.421,21,36,.583,7,38,23,4,1,23,18
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2017-03-04,,TOR,W,101,94,35,75,.467,7,21,.333,17,20,.850,3,36,20,2,4,11,23
67,62,2017-03-06,@,PHI,W,112,98,39,89,.438,8,30,.267,12,19,.632,14,42,30,5,3,12,20
68,63,2017-03-08,,NYK,W,104,93,39,84,.464,7,21,.333,8,12,.667,10,43,22,4,6,15,20
69,64,2017-03-10,,IND,W,99,85,33,75,.440,2,18,.111,17,22,.773,8,36,15,14,3,18,24
70,65,2017-03-11,,MIN,W,102,95,37,81,.457,5,13,.385,16,21,.762,11,38,21,4,4,12,22
71,66,2017-03-13,@,MEM,L,93,113,41,79,.519,14,27,.519,17,23,.739,11,37,30,11,0,12,20
72,67,2017-03-15,@,LAC,W,97,96,35,75,.467,5,24,.208,21,29,.724,6,42,23,3,4,15,20
73,68,2017-03-17,@,LAL,W,107,103,38,84,.452,11,29,.379,16,26,.615,11,40,24,7,4,14,20
74,69,2017-03-18,@,GSW,L,92,117,45,75,.600,12,23,.522,15,19,.789,6,44,30,5,6,12,16
75,70,2017-03-21,@,POR,W,93,90,35,83,.422,4,21,.190,16,26,.615,13,49,15,8,6,14,14
76,71,2017-03-22,@,SAC,W,116,98,41,84,.488,10,26,.385,6,10,.600,8,37,19,6,6,12,15
77,72,2017-03-24,,ATL,W,100,97,34,83,.410,8,22,.364,21,24,.875,13,49,20,5,3,17,19
78,73,2017-03-26,,CHI,L,94,109,46,85,.541,10,21,.476,7,10,.700,10,49,33,4,2,14,16
79,74,2017-03-28,@,CHO,W,118,108,39,80,.488,7,28,.250,23,29,.793,5,31,25,7,1,2,12
80,75,2017-03-29,@,BOS,W,103,100,35,88,.398,12,37,.324,18,23,.783,15,42,24,8,3,16,18
81,76,2017-03-31,,DET,W,108,105,44,97,.454,7,30,.233,10,16,.625,13,54,25,8,4,12,27
82,77,2017-04-02,,DAL,L,105,109,38,73,.521,14,36,.389,19,20,.950,4,30,25,7,1,13,18
83,78,2017-04-04,@,OKC,L,79,110,40,84,.476,9,28,.321,21,25,.840,11,53,29,9,7,13,20
84,79,2017-04-06,@,IND,L,89,104,38,80,.475,8,25,.320,20,26,.769,12,44,20,15,3,16,12
85,80,2017-04-08,@,PHI,W,90,82,27,77,.351,8,31,.258,20,23,.870,10,47,23,9,1,17,16
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,81,2017-04-10,,CHO,W,89,79,33,81,.407,5,18,.278,8,13,.615,7,39,21,11,5,9,10
89,82,2017-04-12,@,BOS,L,94,112,41,91,.451,12,37,.324,18,26,.692,11,46,31,12,3,8,17
