,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,@,BOS,W,108,100,38,76,.500,7,21,.333,25,30,.833,6,45,19,6,4,15,22
1,2,2017-10-20,,CLE,L,97,116,38,82,.463,11,35,.314,10,12,.833,8,30,23,9,2,14,17
2,3,2017-10-21,,POR,W,113,110,42,80,.525,7,18,.389,22,30,.733,7,35,22,9,8,14,23
3,4,2017-10-23,,CHO,W,103,94,40,85,.471,9,26,.346,14,16,.875,5,42,24,8,4,13,27
4,5,2017-10-26,,BOS,L,89,96,35,77,.455,11,25,.440,8,14,.571,2,37,22,6,3,16,20
5,6,2017-10-29,@,ATL,W,117,106,44,81,.543,13,26,.500,16,21,.762,5,43,30,9,3,14,27
6,7,2017-10-31,,OKC,L,91,110,32,77,.416,9,31,.290,18,22,.818,4,31,24,8,4,14,22
7,8,2017-11-01,@,CHO,L,121,126,45,91,.495,19,36,.528,12,15,.800,9,40,29,3,3,14,25
8,9,2017-11-03,@,DET,L,96,105,39,83,.470,10,25,.400,8,9,.889,7,36,27,6,6,13,24
9,10,2017-11-07,@,CLE,L,119,124,47,83,.566,13,30,.433,12,16,.750,8,36,29,6,8,16,31
10,11,2017-11-10,@,SAS,W,94,87,41,89,.461,5,18,.278,7,14,.500,11,47,27,10,7,13,13
11,12,2017-11-11,,LAL,W,98,90,35,85,.412,6,23,.261,22,26,.846,9,42,16,11,4,12,27
12,13,2017-11-13,,MEM,W,110,103,40,82,.488,12,22,.545,18,25,.720,10,36,23,6,5,9,19
13,14,2017-11-15,,DET,W,99,95,38,78,.487,8,22,.364,15,20,.750,11,43,24,10,16,15,19
14,15,2017-11-18,@,DAL,L,79,111,28,74,.378,6,25,.240,17,31,.548,8,38,13,8,5,12,25
15,16,2017-11-20,,WAS,L,88,99,35,79,.443,4,22,.182,14,19,.737,6,33,17,10,7,9,19
16,17,2017-11-22,@,PHO,W,113,107,42,97,.433,8,29,.276,21,31,.677,13,42,19,16,6,14,30
17,18,2017-11-25,@,UTA,L,108,121,41,77,.532,8,21,.381,18,23,.783,8,40,19,5,6,16,21
18,19,2017-11-28,@,SAC,W,112,87,42,71,.592,9,22,.409,19,31,.613,1,38,27,13,5,12,22
19,20,2017-11-30,@,POR,W,103,91,42,87,.483,6,20,.300,13,15,.867,5,35,19,11,5,9,20
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-12-02,,SAC,W,109,104,34,69,.493,6,19,.316,35,42,.833,9,36,20,9,6,15,18
23,22,2017-12-04,@,BOS,L,100,111,35,78,.449,9,21,.429,21,24,.875,3,28,17,6,2,9,17
24,23,2017-12-06,,DET,W,104,100,39,79,.494,8,22,.364,18,26,.692,13,41,22,7,5,12,21
25,24,2017-12-08,,DAL,W,109,102,36,79,.456,8,24,.333,29,34,.853,7,40,20,10,6,10,24
26,25,2017-12-09,,UTA,W,117,100,44,81,.543,7,17,.412,22,26,.846,8,41,22,8,6,11,29
