,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-20,@,LAL,W,103,97,37,80,.463,9,29,.310,20,31,.645,10,58,18,7,7,22,24
1,2,2022-10-22,@,SAC,W,111,109,41,81,.506,9,22,.409,20,22,.909,5,40,24,8,3,13,21
2,3,2022-10-23,,PHO,L,95,112,36,82,.439,9,32,.281,14,20,.700,9,43,16,10,0,14,18
3,4,2022-10-25,@,OKC,L,94,108,35,83,.422,10,31,.323,14,18,.778,7,47,21,5,14,18,18
4,5,2022-10-27,@,OKC,L,110,118,44,82,.537,9,28,.321,13,18,.722,10,44,21,6,5,19,17
5,6,2022-10-30,,NOP,L,91,112,36,86,.419,11,39,.282,8,13,.615,8,39,24,3,6,14,15
6,7,2022-10-31,,HOU,W,95,93,37,87,.425,9,36,.250,12,17,.706,8,46,23,7,10,13,18
7,8,2022-11-02,@,HOU,W,109,101,41,84,.488,12,33,.364,15,19,.789,9,43,20,10,6,14,20
8,9,2022-11-04,@,SAS,W,113,106,42,80,.525,15,33,.455,14,19,.737,3,44,26,6,5,16,25
9,10,2022-11-06,,UTA,L,102,110,43,87,.494,8,33,.242,8,13,.615,4,32,22,11,2,13,26
10,11,2022-11-07,,CLE,W,119,117,40,79,.506,17,38,.447,22,28,.786,4,31,19,8,2,9,19
11,12,2022-11-09,,LAL,W,114,101,41,81,.506,12,33,.364,20,26,.769,6,41,24,10,7,15,24
12,13,2022-11-12,,BRK,L,95,110,34,85,.400,11,31,.355,16,20,.800,10,46,22,4,6,16,17
13,14,2022-11-14,@,HOU,W,122,106,41,81,.506,14,38,.368,26,33,.788,9,44,25,6,4,16,23
14,15,2022-11-15,@,DAL,L,101,103,34,64,.531,12,28,.429,21,26,.808,3,40,23,8,2,21,27
15,16,2022-11-17,,DET,W,96,91,33,81,.407,11,30,.367,19,24,.792,10,51,17,1,1,18,21
16,17,2022-11-19,,SAS,W,119,97,44,81,.543,21,40,.525,10,19,.526,7,35,32,9,1,12,20
17,18,2022-11-21,,UTA,W,121,114,47,91,.516,9,24,.375,18,19,.947,12,41,26,6,6,16,20
18,19,2022-11-23,@,GSW,L,107,124,39,86,.453,11,29,.379,18,27,.667,10,43,22,5,2,16,13
19,20,2022-11-25,,DEN,L,104,114,37,68,.544,11,22,.500,19,34,.559,4,33,22,1,5,14,20
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-27,,IND,W,114,100,42,94,.447,6,32,.188,24,32,.750,18,62,33,7,4,18,18
23,22,2022-11-29,@,POR,W,118,112,41,89,.461,13,31,.419,23,28,.821,14,48,26,6,7,13,18
24,23,2022-11-30,@,UTA,L,112,125,37,93,.398,10,30,.333,28,36,.778,17,39,16,9,5,10,23
25,24,2022-12-03,,SAC,L,96,123,33,93,.355,9,33,.273,21,26,.808,17,50,15,4,3,17,23
26,25,2022-12-05,@,CHO,W,119,117,45,93,.484,15,36,.417,14,21,.667,13,47,30,4,5,12,17
27,26,2022-12-07,@,ORL,L,111,116,39,95,.411,15,41,.366,18,26,.692,17,53,26,3,9,15,19
28,27,2022-12-08,@,MIA,L,110,115,37,80,.463,17,36,.472,19,21,.905,7,43,24,3,3,16,16
29,28,2022-12-10,@,WAS,W,114,107,40,94,.426,19,48,.396,15,16,.938,9,42,22,9,7,10,16
30,29,2022-12-12,,BOS,W,113,93,44,90,.489,10,25,.400,15,21,.714,11,46,18,10,2,9,26
31,30,2022-12-14,,MIN,W,99,88,34,89,.382,14,46,.304,17,21,.810,14,52,21,8,2,14,21
32,31,2022-12-15,,PHO,L,95,111,34,90,.378,12,33,.364,15,21,.714,21,52,21,4,3,16,18
33,32,2022-12-17,,WAS,W,102,93,37,86,.430,12,29,.414,16,26,.615,12,49,19,6,5,14,16
34,33,2022-12-21,,CHO,W,126,105,41,81,.506,23,49,.469,21,23,.913,5,48,29,6,7,27,22
35,34,2022-12-23,@,PHI,L,114,119,41,81,.506,14,38,.368,18,23,.783,6,33,25,5,9,11,16
36,35,2022-12-26,@,DET,W,142,131,49,91,.538,19,44,.432,25,29,.862,10,48,25,13,3,19,24
37,36,2022-12-27,@,TOR,W,124,113,45,93,.484,15,38,.395,19,23,.826,15,47,27,8,3,9,17
38,37,2022-12-29,@,BOS,L,110,116,43,89,.483,15,39,.385,9,14,.643,8,41,26,4,4,12,20
39,38,2022-12-31,@,IND,L,130,131,43,80,.538,16,34,.471,28,29,.966,8,39,23,7,6,15,23
40,39,2023-01-02,,MIA,L,100,110,29,67,.433,12,29,.414,30,34,.882,3,34,19,7,1,15,18
41,40,2023-01-05,@,DEN,L,91,122,34,91,.374,5,37,.135,18,25,.720,8,41,24,7,3,7,14
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2023-01-06,@,MIN,L,115,128,44,100,.440,9,25,.360,18,27,.667,18,40,22,13,3,8,19
45,42,2023-01-08,,ATL,L,108,112,37,95,.389,10,30,.333,24,31,.774,21,59,25,6,5,11,19
46,43,2023-01-10,,DAL,W,113,101,39,86,.453,12,31,.387,23,30,.767,12,46,20,7,4,9,23
47,44,2023-01-13,,DEN,L,103,115,41,87,.471,10,29,.345,11,14,.786,11,43,20,6,3,12,18
48,45,2023-01-15,,HOU,W,121,100,46,88,.523,14,32,.438,15,21,.714,11,44,21,13,6,15,16
49,46,2023-01-17,,PHI,L,110,120,41,82,.500,12,34,.353,16,20,.800,8,33,20,4,5,18,23
50,47,2023-01-18,@,UTA,L,103,126,37,92,.402,15,34,.441,14,21,.667,16,50,23,1,6,13,20
51,48,2023-01-20,@,SAS,W,131,126,51,81,.630,15,28,.536,14,20,.700,11,32,31,4,2,9,13
52,49,2023-01-22,@,DAL,W,112,98,35,77,.455,12,28,.429,30,31,.968,9,46,20,6,3,10,23
53,50,2023-01-24,@,LAL,W,133,115,51,84,.607,19,38,.500,12,15,.800,7,47,25,4,9,12,20
54,51,2023-01-26,,SAS,W,138,100,52,89,.584,18,38,.474,16,21,.762,6,37,26,9,9,5,21
55,52,2023-01-28,@,ATL,W,120,113,42,80,.525,19,39,.487,17,19,.895,6,37,25,5,5,14,15
