,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-20,@,LAL,W,103,97,33,94,.351,9,45,.200,22,26,.846,8,38,23,13,5,10,24
1,2,2022-10-22,@,SAC,W,111,109,40,85,.471,14,35,.400,15,26,.577,9,39,24,5,5,12,21
2,3,2022-10-23,,PHO,L,95,112,43,93,.462,15,42,.357,11,12,.917,13,49,29,5,3,12,18
3,4,2022-10-25,@,OKC,L,94,108,42,110,.382,4,30,.133,20,25,.800,21,60,19,12,8,5,13
4,5,2022-10-27,@,OKC,L,110,118,47,95,.495,17,38,.447,7,8,.875,13,36,27,10,4,11,21
5,6,2022-10-30,,NOP,L,91,112,46,93,.495,15,36,.417,5,8,.625,12,50,32,9,1,10,15
6,7,2022-10-31,,HOU,W,95,93,34,88,.386,8,28,.286,17,23,.739,7,44,17,9,8,13,16
7,8,2022-11-02,@,HOU,W,109,101,37,88,.420,11,38,.289,16,21,.762,16,50,17,9,5,19,22
8,9,2022-11-04,@,SAS,W,113,106,42,88,.477,12,31,.387,10,18,.556,6,35,23,7,2,13,17
9,10,2022-11-06,,UTA,L,102,110,35,75,.467,15,40,.375,25,26,.962,7,42,18,5,4,20,15
10,11,2022-11-07,,CLE,W,119,117,43,83,.518,16,33,.485,15,21,.714,10,48,29,6,2,17,21
11,12,2022-11-09,,LAL,W,114,101,40,88,.455,10,32,.313,11,17,.647,8,43,26,7,2,15,20
12,13,2022-11-12,,BRK,L,95,110,40,83,.482,16,35,.457,14,21,.667,6,41,27,9,6,12,18
13,14,2022-11-14,@,HOU,W,122,106,39,86,.453,9,30,.300,19,31,.613,10,40,20,11,3,14,22
14,15,2022-11-15,@,DAL,L,101,103,35,80,.438,17,43,.395,16,24,.667,8,34,20,12,1,12,20
15,16,2022-11-17,,DET,W,96,91,33,88,.375,6,31,.194,19,24,.792,10,43,15,9,7,12,26
16,17,2022-11-19,,SAS,W,119,97,36,87,.414,7,26,.269,18,21,.857,15,43,22,4,2,15,13
17,18,2022-11-21,,UTA,W,121,114,40,89,.449,12,38,.316,22,24,.917,16,45,22,8,5,17,18
18,19,2022-11-23,@,GSW,L,107,124,48,97,.495,19,51,.373,9,13,.692,12,45,36,11,5,13,26
