,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,@,NOP,W,107,102,37,83,.446,8,24,.333,25,33,.758,11,58,18,7,4,24,22
1,2,2016-10-29,,POR,L,113,115,38,100,.380,6,23,.261,31,39,.795,16,61,19,10,5,17,21
2,3,2016-10-31,@,TOR,L,102,105,33,81,.407,9,22,.409,27,35,.771,11,46,14,2,9,8,18
3,4,2016-11-03,@,MIN,W,102,99,39,81,.481,6,22,.273,18,25,.720,7,44,24,10,2,20,24
4,5,2016-11-05,@,DET,L,86,103,31,94,.330,7,25,.280,17,20,.850,16,48,15,8,2,16,15
5,6,2016-11-06,@,BOS,W,123,107,44,84,.524,11,23,.478,24,31,.774,9,47,21,7,6,17,23
6,7,2016-11-08,@,MEM,L,107,108,35,70,.500,10,24,.417,27,34,.794,6,39,24,6,4,22,23
7,8,2016-11-10,,GSW,L,101,125,38,94,.404,13,36,.361,12,17,.706,17,44,26,7,3,18,18
8,9,2016-11-12,,DET,L,95,106,36,84,.429,9,25,.360,14,19,.737,14,42,15,6,4,15,14
9,10,2016-11-13,@,POR,L,105,112,36,91,.396,11,29,.379,22,29,.759,16,59,11,4,6,18,25
10,11,2016-11-16,,PHO,W,120,104,45,93,.484,8,17,.471,22,24,.917,14,49,23,8,4,14,24
11,12,2016-11-18,,TOR,L,111,113,39,83,.470,4,25,.160,29,39,.744,9,59,29,7,4,19,26
12,13,2016-11-20,,UTA,W,105,91,42,86,.488,8,22,.364,13,30,.433,12,49,31,4,3,8,19
13,14,2016-11-22,,CHI,W,110,107,43,100,.430,10,22,.455,14,17,.824,17,55,26,5,6,10,14
14,15,2016-11-23,@,UTA,L,83,108,28,88,.318,9,27,.333,18,31,.581,14,49,14,5,5,10,22
15,16,2016-11-25,,OKC,L,129,132,48,101,.475,12,34,.353,21,27,.778,13,52,34,9,7,16,21
16,17,2016-11-27,@,PHO,W,120,114,39,89,.438,13,29,.448,29,32,.906,10,49,21,5,1,12,25
17,18,2016-11-30,,MIA,L,98,106,38,91,.418,7,22,.318,15,24,.625,14,55,28,3,7,19,21
18,19,2016-12-02,,HOU,L,110,128,46,104,.442,9,31,.290,9,16,.563,24,54,22,5,4,16,20
19,20,2016-12-03,@,UTA,L,98,105,37,83,.446,13,24,.542,11,14,.786,7,37,19,7,5,14,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-05,@,PHI,W,106,98,35,76,.461,10,27,.370,26,34,.765,10,45,17,13,8,19,20
23,22,2016-12-07,@,BRK,L,111,116,42,105,.400,11,37,.297,16,21,.762,26,58,18,7,2,17,24
24,23,2016-12-08,@,WAS,L,85,92,31,76,.408,7,32,.219,16,24,.667,14,45,24,8,2,27,24
25,24,2016-12-10,@,ORL,W,121,113,47,83,.566,8,19,.421,19,25,.760,9,44,25,2,4,12,20
26,25,2016-12-12,@,DAL,L,92,112,35,83,.422,7,25,.280,15,18,.833,20,43,19,6,3,16,15
27,26,2016-12-15,,POR,W,132,120,43,84,.512,15,31,.484,31,35,.886,5,36,27,10,4,15,28
28,27,2016-12-17,,NYK,W,127,114,50,90,.556,10,27,.370,17,29,.586,11,41,26,6,7,10,27
29,28,2016-12-19,,DAL,W,117,107,45,80,.563,13,25,.520,14,18,.778,7,41,32,7,0,11,13
30,29,2016-12-20,@,LAC,L,102,119,39,90,.433,11,39,.282,13,20,.650,15,46,22,5,1,12,15
31,30,2016-12-23,,ATL,L,108,109,37,78,.474,8,25,.320,26,35,.743,7,46,27,3,7,15,29
32,31,2016-12-26,@,LAC,W,106,102,36,82,.439,11,31,.355,23,28,.821,11,51,22,10,1,14,18
33,32,2016-12-28,,MIN,W,105,103,42,81,.519,10,28,.357,11,14,.786,8,38,29,6,4,15,17
34,33,2016-12-30,,PHI,L,122,124,39,84,.464,11,27,.407,33,41,.805,11,45,29,5,1,10,26
35,34,2017-01-02,@,GSW,L,119,127,48,101,.475,9,35,.257,14,18,.778,16,48,33,10,2,14,21
36,35,2017-01-03,,SAC,L,113,120,41,82,.500,18,38,.474,13,13,1.000,4,32,29,6,4,14,18
37,36,2017-01-05,,SAS,L,99,127,39,86,.453,7,25,.280,14,17,.824,11,38,25,7,3,13,17
38,37,2017-01-07,@,OKC,L,106,121,40,99,.404,9,24,.375,17,24,.708,15,53,18,7,4,12,23
39,38,2017-01-12,,IND,W,140,112,52,90,.578,15,32,.469,21,23,.913,12,47,37,10,5,15,16
40,39,2017-01-16,,ORL,W,125,112,52,89,.584,9,27,.333,12,15,.800,9,39,33,11,3,14,17
41,40,2017-01-17,@,LAL,W,127,121,50,88,.568,11,26,.423,16,26,.615,13,45,29,5,9,17,17
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2017-01-19,@,SAS,L,104,118,37,91,.407,10,31,.323,20,26,.769,11,43,27,5,7,15,19
45,42,2017-01-21,,LAC,W,123,98,46,87,.529,10,24,.417,21,26,.808,10,45,30,4,0,10,16
46,43,2017-01-22,@,MIN,L,108,111,42,82,.512,7,24,.292,17,21,.810,12,41,26,6,7,17,19
47,44,2017-01-24,,UTA,W,103,93,35,76,.461,10,26,.385,23,31,.742,7,43,28,7,6,14,15
48,45,2017-01-26,,PHO,W,127,120,44,86,.512,9,23,.391,30,35,.857,19,46,29,5,6,12,15
49,46,2017-01-28,@,PHO,W,123,112,39,80,.488,8,25,.320,37,42,.881,9,48,17,7,3,14,25
50,47,2017-01-31,@,LAL,L,116,120,41,99,.414,15,27,.556,19,23,.826,20,51,26,12,5,11,18
51,48,2017-02-01,,MEM,L,99,119,32,80,.400,9,25,.360,26,35,.743,11,45,25,7,2,17,17
52,49,2017-02-03,,MIL,W,121,117,40,89,.449,9,28,.321,32,44,.727,18,48,31,8,5,14,13
53,50,2017-02-04,@,SAS,L,97,121,41,92,.446,10,26,.385,5,10,.500,16,42,22,7,1,21,19
54,51,2017-02-06,,DAL,W,110,87,42,84,.500,11,28,.393,15,16,.938,10,49,28,7,10,15,19
55,52,2017-02-08,@,ATL,L,106,117,40,100,.400,13,44,.295,13,21,.619,21,49,25,8,4,10,20
56,53,2017-02-10,@,NYK,W,131,123,54,95,.568,16,32,.500,7,10,.700,16,44,30,6,5,15,11
57,54,2017-02-11,@,CLE,L,109,125,39,97,.402,12,37,.324,19,22,.864,17,45,23,8,4,12,22
58,55,2017-02-13,,GSW,W,132,110,48,88,.545,24,41,.585,12,16,.750,14,52,34,6,1,22,14
59,56,2017-02-15,,MIN,L,99,112,38,94,.404,11,34,.324,12,18,.667,14,49,25,4,5,14,19
60,57,2017-02-23,@,SAC,L,100,116,39,88,.443,12,35,.343,10,14,.714,10,43,23,10,2,16,18
61,58,2017-02-24,,BRK,W,129,109,49,97,.505,14,31,.452,17,24,.708,11,51,32,11,2,13,24
62,59,2017-02-26,,MEM,L,98,105,37,84,.440,11,34,.324,13,17,.765,10,39,26,9,3,12,23
63,60,2017-02-28,@,CHI,W,125,107,45,80,.563,13,30,.433,22,24,.917,6,45,26,6,2,16,16
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2017-03-01,@,MIL,W,110,98,41,84,.488,10,33,.303,18,20,.900,14,45,21,8,2,14,15
67,62,2017-03-04,,CHO,L,102,112,36,80,.450,9,30,.300,21,25,.840,11,45,21,5,3,13,20
68,63,2017-03-06,,SAC,W,108,96,37,74,.500,13,30,.433,21,28,.750,7,40,28,11,2,17,18
69,64,2017-03-08,,WAS,L,113,123,46,87,.529,13,28,.464,8,17,.471,10,39,31,6,2,16,16
70,65,2017-03-10,,BOS,W,119,99,45,85,.529,12,31,.387,17,22,.773,11,50,24,11,4,18,18
71,66,2017-03-11,@,SAC,W,105,92,40,85,.471,9,34,.265,16,18,.889,9,44,21,8,8,9,16
72,67,2017-03-13,,LAL,W,129,101,45,84,.536,17,38,.447,22,25,.880,6,42,36,9,7,15,18
73,68,2017-03-16,,LAC,W,129,114,46,86,.535,15,28,.536,22,26,.846,11,48,31,7,2,10,14
74,69,2017-03-18,,HOU,L,105,109,38,89,.427,10,31,.323,19,30,.633,13,45,28,9,3,13,24
75,70,2017-03-20,@,HOU,L,124,125,44,86,.512,12,29,.414,24,26,.923,8,48,26,7,3,19,18
76,71,2017-03-22,,CLE,W,126,113,51,96,.531,11,26,.423,13,13,1.000,10,44,35,7,0,6,16
77,72,2017-03-24,@,IND,W,125,117,39,82,.476,7,27,.259,40,43,.930,11,45,23,8,4,13,15
78,73,2017-03-26,,NOP,L,90,115,36,95,.379,6,25,.240,12,14,.857,7,48,21,3,1,9,13
79,74,2017-03-28,@,POR,L,113,122,44,94,.468,9,30,.300,16,20,.800,12,47,23,3,6,12,24
80,75,2017-03-31,@,CHO,L,114,122,45,90,.500,16,33,.485,8,11,.727,10,49,32,4,1,13,19
81,76,2017-04-02,@,MIA,W,116,113,44,87,.506,5,20,.250,23,27,.852,6,40,25,9,6,8,14
82,77,2017-04-04,@,NOP,W,134,131,53,99,.535,13,30,.433,15,21,.714,15,50,31,3,2,10,20
83,78,2017-04-05,@,HOU,L,104,110,41,104,.394,7,38,.184,15,18,.833,12,51,26,10,5,12,24
84,79,2017-04-07,,NOP,W,122,106,43,78,.551,13,32,.406,23,32,.719,11,50,31,9,4,21,15
