,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,@,POR,W,108,100,36,87,.414,7,28,.250,21,23,.913,13,48,13,9,4,20,25
1,2,2019-10-25,,PHO,W,108,107,34,86,.395,8,28,.286,31,32,.969,10,54,25,5,1,17,35
2,3,2019-10-28,@,SAC,W,101,94,36,91,.396,12,37,.324,10,16,.625,15,48,25,6,8,12,21
3,4,2019-10-29,,DAL,L,106,109,41,84,.488,13,37,.351,14,24,.583,10,42,29,6,5,8,14
4,5,2019-10-31,@,NOP,L,107,122,41,77,.532,15,33,.455,25,32,.781,2,37,30,7,4,15,21
5,6,2019-11-02,@,ORL,W,91,87,37,86,.430,6,29,.207,7,11,.636,10,47,22,8,7,15,25
6,7,2019-11-05,,MIA,W,109,89,32,88,.364,9,29,.310,16,25,.640,13,44,23,12,5,13,21
7,8,2019-11-08,,PHI,W,100,97,38,86,.442,13,26,.500,8,17,.471,11,49,28,8,8,17,19
8,9,2019-11-10,@,MIN,W,100,98,34,97,.351,6,45,.133,24,33,.727,15,53,22,9,10,12,23
9,10,2019-11-12,,ATL,L,121,125,44,83,.530,15,34,.441,22,34,.647,10,45,30,1,5,14,21
10,11,2019-11-14,,BRK,W,101,93,36,95,.379,8,38,.211,13,16,.813,7,51,19,3,2,7,14
11,12,2019-11-17,@,MEM,W,131,114,39,84,.464,16,36,.444,20,24,.833,9,45,29,4,3,16,17
12,13,2019-11-20,,HOU,W,105,95,32,76,.421,12,38,.316,19,25,.760,9,43,19,9,2,20,22
13,14,2019-11-22,,BOS,W,96,92,33,81,.407,7,27,.259,19,23,.826,5,40,21,12,6,11,19
14,15,2019-11-24,,PHO,W,116,104,41,82,.500,12,35,.343,10,12,.833,7,36,25,4,2,12,18
15,16,2019-11-26,,WAS,W,117,104,40,95,.421,10,40,.250,14,21,.667,5,36,26,9,3,12,22
16,17,2019-11-30,@,SAC,L,97,100,37,96,.385,8,33,.242,18,21,.857,13,50,22,12,4,14,23
17,18,2019-12-03,,LAL,L,96,105,39,84,.464,7,24,.292,20,30,.667,14,56,24,8,5,16,23
18,19,2019-12-05,@,NYK,W,129,92,34,83,.410,9,34,.265,15,23,.652,5,33,23,9,7,14,16
19,20,2019-12-06,@,BOS,L,95,108,44,82,.537,13,35,.371,7,8,.875,4,37,21,5,5,15,23
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-08,@,BRK,L,102,105,40,87,.460,7,28,.250,18,23,.783,10,48,25,5,1,11,15
23,22,2019-12-10,@,PHI,L,92,97,37,89,.416,12,36,.333,11,16,.688,12,49,24,9,3,15,15
24,23,2019-12-12,,POR,W,114,99,41,86,.477,9,30,.300,8,11,.727,7,35,22,4,7,8,16
25,24,2019-12-14,,OKC,W,110,102,38,81,.469,6,23,.261,20,23,.870,7,37,22,7,3,15,23
26,25,2019-12-15,,NYK,W,111,105,44,94,.468,8,32,.250,9,10,.900,14,47,20,9,2,11,19
27,26,2019-12-18,,ORL,W,113,104,37,87,.425,11,29,.379,19,21,.905,8,35,25,9,5,12,19
28,27,2019-12-20,,MIN,W,109,100,36,87,.414,10,42,.238,18,27,.667,16,46,20,8,8,14,15
29,28,2019-12-22,@,LAL,W,128,104,39,83,.470,10,29,.345,16,22,.727,18,45,18,7,9,19,25
30,29,2019-12-23,@,PHO,W,113,111,42,87,.483,13,37,.351,14,18,.778,9,38,29,10,0,17,19
31,30,2019-12-25,,NOP,L,100,112,41,90,.456,18,43,.419,12,12,1.000,14,52,23,9,5,18,14
32,31,2019-12-28,,MEM,W,119,110,41,84,.488,9,30,.300,19,25,.760,11,45,32,5,5,17,24
33,32,2019-12-29,,SAC,W,120,115,45,85,.529,13,34,.382,12,17,.706,9,35,32,5,4,12,26
34,33,2019-12-31,@,HOU,L,104,130,46,87,.529,16,34,.471,22,31,.710,13,43,20,6,7,15,17
35,34,2020-01-02,@,IND,W,124,116,43,82,.524,12,26,.462,18,25,.720,9,34,32,7,3,9,21
36,35,2020-01-04,@,WAS,L,114,128,50,91,.549,6,16,.375,22,27,.815,14,49,20,5,6,11,28
37,36,2020-01-06,@,ATL,W,123,115,35,77,.455,18,39,.462,27,32,.844,4,34,24,3,5,10,22
38,37,2020-01-08,@,DAL,W,107,106,39,77,.506,12,35,.343,16,24,.667,6,38,27,8,6,13,18
39,38,2020-01-11,,CLE,L,103,111,44,89,.494,12,37,.324,11,13,.846,12,55,22,5,1,14,19
40,39,2020-01-12,,LAC,W,114,104,38,84,.452,8,33,.242,20,26,.769,10,42,21,8,5,14,26
41,40,2020-01-15,,CHO,W,100,86,33,81,.407,12,35,.343,8,14,.571,9,42,28,4,6,14,24
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2020-01-16,@,GSW,W,134,131,42,95,.442,20,45,.444,27,31,.871,10,42,36,12,6,18,20
45,42,2020-01-19,,IND,L,107,115,43,86,.500,13,29,.448,16,19,.842,11,38,31,1,4,14,25
46,43,2020-01-20,@,MIN,W,107,100,38,91,.418,13,42,.310,11,14,.786,11,42,26,7,5,9,11
47,44,2020-01-22,@,HOU,L,105,121,42,89,.472,13,29,.448,24,28,.857,18,53,26,10,7,17,16
48,45,2020-01-24,@,NOP,W,113,106,38,82,.463,12,27,.444,18,30,.600,12,45,24,8,7,17,17
49,46,2020-01-26,,HOU,W,117,110,40,88,.455,11,33,.333,19,27,.704,15,44,19,6,7,16,21
50,47,2020-01-28,@,MEM,L,96,104,46,82,.561,6,18,.333,6,14,.429,6,41,32,12,11,16,18
51,48,2020-01-30,,UTA,W,106,100,36,78,.462,17,37,.459,11,17,.647,5,35,24,4,6,16,17
52,49,2020-01-31,@,MIL,W,127,115,43,95,.453,12,40,.300,17,26,.654,7,46,29,7,5,13,14
53,50,2020-02-02,@,DET,L,123,128,48,94,.511,14,31,.452,18,24,.750,11,43,33,4,2,11,22
54,51,2020-02-04,,POR,W,127,99,36,91,.396,9,31,.290,18,22,.818,9,36,16,5,6,9,22
55,52,2020-02-05,@,UTA,W,98,95,36,86,.419,14,39,.359,9,14,.643,7,46,20,5,1,14,16
56,53,2020-02-08,@,PHO,W,117,108,38,87,.437,9,32,.281,23,23,1.000,11,41,25,7,4,13,18
57,54,2020-02-10,,SAS,W,127,120,41,85,.482,16,32,.500,22,25,.880,9,36,33,7,1,10,17
58,55,2020-02-12,,LAL,L,116,120,47,93,.505,12,33,.364,14,27,.519,10,49,29,8,4,12,22
