,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,@,POR,W,108,100,34,81,.420,18,32,.563,22,27,.815,11,45,24,11,4,19,23
1,2,2019-10-25,,PHO,W,108,107,36,92,.391,7,27,.259,29,36,.806,8,45,21,7,12,14,26
2,3,2019-10-28,@,SAC,W,101,94,36,98,.367,10,36,.278,19,21,.905,19,54,19,8,5,10,18
3,4,2019-10-29,,DAL,L,106,109,43,91,.473,11,32,.344,9,13,.692,14,50,24,6,1,10,24
4,5,2019-10-31,@,NOP,L,107,122,43,89,.483,7,26,.269,14,16,.875,5,35,24,5,3,14,24
5,6,2019-11-02,@,ORL,W,91,87,27,73,.370,9,28,.321,28,39,.718,7,41,15,8,3,13,14
6,7,2019-11-05,,MIA,W,109,89,45,86,.523,9,23,.391,10,16,.625,9,47,35,10,3,19,21
7,8,2019-11-08,,PHI,W,100,97,39,87,.448,9,22,.409,13,17,.765,7,41,28,10,11,10,16
8,9,2019-11-10,@,MIN,W,100,98,39,101,.386,11,28,.393,11,17,.647,14,57,26,6,4,20,30
9,10,2019-11-12,,ATL,L,121,125,46,104,.442,11,41,.268,18,22,.818,15,40,31,7,5,3,24
10,11,2019-11-14,,BRK,W,101,93,43,101,.426,10,33,.303,5,10,.500,14,62,26,4,3,7,14
11,12,2019-11-17,@,MEM,W,131,114,49,89,.551,18,32,.563,15,23,.652,6,39,36,10,10,12,24
12,13,2019-11-20,,HOU,W,105,95,44,94,.468,9,27,.333,8,15,.533,15,48,29,13,4,14,21
13,14,2019-11-22,,BOS,W,96,92,39,88,.443,7,28,.250,11,13,.846,11,48,24,7,5,17,17
14,15,2019-11-24,,PHO,W,116,104,43,91,.473,14,31,.452,16,23,.696,19,52,24,4,2,10,16
15,16,2019-11-26,,WAS,W,117,104,47,90,.522,6,24,.250,17,23,.739,10,58,31,8,6,20,20
16,17,2019-11-30,@,SAC,L,97,100,36,87,.414,11,32,.344,14,21,.667,9,48,23,11,5,16,21
17,18,2019-12-03,,LAL,L,96,105,37,91,.407,6,29,.207,16,17,.941,7,35,26,9,4,11,25
18,19,2019-12-05,@,NYK,W,129,92,49,87,.563,21,39,.538,10,18,.556,9,48,38,8,5,13,19
19,20,2019-12-06,@,BOS,L,95,108,39,94,.415,5,30,.167,12,15,.800,12,41,18,5,4,12,15
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-08,@,BRK,L,102,105,36,89,.404,18,42,.429,12,14,.857,7,37,25,4,5,12,23
23,22,2019-12-10,@,PHI,L,92,97,37,85,.435,7,27,.259,11,12,.917,5,38,29,12,9,13,14
24,23,2019-12-12,,POR,W,114,99,42,88,.477,18,36,.500,12,19,.632,15,48,25,6,2,10,13
25,24,2019-12-14,,OKC,W,110,102,43,85,.506,7,27,.259,17,23,.739,10,44,30,6,3,15,23
26,25,2019-12-15,,NYK,W,111,105,44,94,.468,10,28,.357,13,19,.684,17,48,27,5,6,9,9
27,26,2019-12-18,,ORL,W,113,104,40,84,.476,11,27,.407,22,25,.880,14,52,28,8,3,17,17
