,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,,CHI,W,126,125,45,88,.511,23,44,.523,13,16,.813,9,41,28,3,4,19,18
1,2,2019-10-25,,MIN,L,99,121,37,84,.440,12,29,.414,13,26,.500,9,42,26,6,5,19,29
2,3,2019-10-27,@,LAL,L,101,120,35,91,.385,10,35,.286,21,23,.913,13,45,19,7,4,14,20
3,4,2019-10-28,@,LAC,L,96,111,36,83,.434,14,39,.359,10,14,.714,9,38,24,5,3,21,23
4,5,2019-10-30,@,SAC,W,118,111,46,84,.548,16,32,.500,10,14,.714,10,46,30,8,3,20,17
5,6,2019-11-02,@,GSW,W,93,87,36,85,.424,5,29,.172,16,23,.696,16,48,18,6,1,12,15
6,7,2019-11-05,,IND,W,122,120,42,88,.477,10,31,.323,28,42,.667,10,37,22,7,4,13,17
7,8,2019-11-07,,BOS,L,87,108,33,86,.384,6,31,.194,15,21,.714,9,49,21,7,9,20,19
8,9,2019-11-09,,NOP,L,110,115,36,88,.409,12,35,.343,26,34,.765,13,42,27,10,2,21,27
9,10,2019-11-10,@,PHI,L,106,114,38,84,.452,14,33,.424,16,22,.727,6,31,22,9,1,13,19
10,11,2019-11-13,,MEM,L,117,119,43,87,.494,16,36,.444,15,19,.789,7,34,27,8,5,15,12
11,12,2019-11-15,,DET,W,109,106,43,96,.448,13,35,.371,10,16,.625,14,41,22,10,3,10,17
12,13,2019-11-16,@,NYK,W,103,102,36,87,.414,17,48,.354,14,19,.737,12,42,22,5,3,10,18
13,14,2019-11-18,@,TOR,L,96,132,33,78,.423,15,45,.333,15,24,.625,9,37,26,3,8,19,19
14,15,2019-11-20,@,BRK,L,91,101,30,81,.370,11,33,.333,20,26,.769,8,41,17,8,3,16,23
15,16,2019-11-22,@,WAS,L,118,125,48,93,.516,14,34,.412,8,8,1.000,7,44,24,9,5,16,18
16,17,2019-11-23,,CHI,L,115,116,44,80,.550,12,28,.429,15,22,.682,10,43,26,5,7,19,17
17,18,2019-11-25,@,MIA,L,100,117,36,87,.414,9,33,.273,19,25,.760,10,35,25,11,0,13,24
18,19,2019-11-27,,DET,W,102,101,39,88,.443,7,30,.233,17,20,.850,10,41,27,3,7,3,18
19,20,2019-11-29,@,DET,W,110,107,40,83,.482,19,38,.500,11,15,.733,11,37,26,8,6,10,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-11-30,@,MIL,L,96,137,37,101,.366,15,45,.333,7,8,.875,15,53,21,4,1,12,18
23,22,2019-12-02,,PHO,L,104,109,38,84,.452,7,25,.280,21,26,.808,14,53,27,4,7,19,23
24,23,2019-12-04,,GSW,W,106,91,40,87,.460,21,48,.438,5,8,.625,11,44,30,11,7,13,20
25,24,2019-12-06,,BRK,L,104,111,36,83,.434,17,40,.425,15,17,.882,10,34,23,6,6,19,16
26,25,2019-12-08,,ATL,L,107,122,36,90,.400,11,31,.355,24,29,.828,13,44,22,8,3,11,17
27,26,2019-12-10,,WAS,W,114,107,38,85,.447,16,41,.390,22,28,.786,11,48,22,4,4,13,26
28,27,2019-12-11,@,BRK,W,113,108,36,88,.409,15,35,.429,26,32,.813,15,47,20,2,6,8,23
29,28,2019-12-13,@,CHI,W,83,73,30,79,.380,6,31,.194,17,21,.810,11,60,21,9,5,20,16
30,29,2019-12-15,@,IND,L,85,107,28,91,.308,5,32,.156,24,35,.686,17,56,18,4,5,10,21
31,30,2019-12-17,,SAC,W,110,102,39,81,.481,13,30,.433,19,27,.704,16,51,26,5,8,16,18
32,31,2019-12-18,@,CLE,L,98,100,37,91,.407,13,37,.351,11,18,.611,15,35,25,12,3,9,20
33,32,2019-12-21,,UTA,L,107,114,39,85,.459,12,29,.414,17,22,.773,11,36,20,13,4,14,25
34,33,2019-12-22,@,BOS,L,93,119,33,82,.402,10,34,.294,17,23,.739,2,27,26,3,5,3,17
35,34,2019-12-27,,OKC,L,102,104,42,101,.416,7,39,.179,11,18,.611,17,54,26,8,4,15,27
36,35,2019-12-29,@,MEM,L,104,117,37,86,.430,9,31,.290,21,32,.656,11,42,23,8,4,14,19
37,36,2019-12-31,,BOS,L,92,109,34,86,.395,12,34,.353,12,16,.750,8,41,25,7,4,17,16
38,37,2020-01-02,@,CLE,W,109,106,37,83,.446,15,38,.395,20,24,.833,10,39,25,5,0,11,15
39,38,2020-01-04,@,DAL,W,123,120,42,85,.494,11,25,.440,28,31,.903,16,53,27,5,5,17,22
40,39,2020-01-06,,IND,L,104,115,37,81,.457,10,30,.333,20,22,.909,8,38,21,3,3,11,14
