,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,,MIL,W,108,106,39,80,.488,7,14,.500,21,24,.875,3,35,25,9,10,14,25
1,2,2014-11-01,,MEM,L,69,71,29,80,.363,3,11,.273,10,13,.769,9,45,16,8,0,18,22
2,3,2014-11-02,@,NYK,L,93,96,39,78,.500,8,16,.500,10,17,.588,8,35,23,5,0,12,26
3,4,2014-11-04,@,NOP,L,91,100,38,81,.469,5,18,.278,19,19,1.000,11,47,26,5,6,12,19
4,5,2014-11-05,,MIA,W,96,89,30,77,.390,4,22,.182,25,31,.806,6,36,19,6,4,8,25
5,6,2014-11-07,,ATL,W,122,119,43,93,.462,13,33,.394,20,26,.769,7,38,28,8,3,19,33
6,7,2014-11-09,@,LAL,L,92,107,42,82,.512,6,17,.353,17,22,.773,8,38,28,8,2,11,23
7,8,2014-11-11,@,POR,L,100,102,40,93,.430,8,25,.320,14,16,.875,15,48,25,6,4,12,21
8,9,2014-11-14,@,PHO,W,103,95,37,86,.430,8,29,.276,13,14,.929,11,45,16,3,6,11,23
9,10,2014-11-15,@,GSW,L,87,112,45,87,.517,11,26,.423,11,14,.786,11,51,30,7,3,14,25
10,11,2014-11-17,,DAL,L,80,107,43,84,.512,10,28,.357,11,16,.688,10,50,32,7,4,7,18
11,12,2014-11-19,@,IND,L,86,88,35,78,.449,2,15,.133,16,24,.667,14,51,15,3,3,11,13
12,13,2014-11-21,,ORL,L,100,105,39,82,.476,4,16,.250,23,32,.719,6,43,12,2,5,8,15
13,14,2014-11-23,@,MIA,L,93,94,33,66,.500,11,23,.478,17,19,.895,3,36,19,4,5,16,16
14,15,2014-11-24,,LAC,L,92,113,45,88,.511,15,32,.469,8,10,.800,8,43,28,2,2,8,24
15,16,2014-11-26,,POR,L,97,105,39,92,.424,12,27,.444,15,20,.750,10,50,21,4,7,8,18
16,17,2014-11-28,,GSW,L,101,106,42,99,.424,7,26,.269,15,16,.938,16,46,28,7,8,12,26
17,18,2014-11-29,@,ATL,L,75,105,40,75,.533,12,23,.522,13,16,.813,5,44,31,8,5,12,17
18,19,2014-12-03,,CHI,L,95,102,37,80,.463,12,28,.429,16,21,.762,4,49,27,4,1,11,18
19,20,2014-12-05,,NYK,W,103,102,37,79,.468,10,22,.455,18,22,.818,4,34,23,5,4,6,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2014-12-10,,BOS,W,96,87,38,87,.437,5,23,.217,6,10,.600,6,45,26,3,1,14,27
23,22,2014-12-12,@,MEM,L,107,113,39,85,.459,6,13,.462,29,38,.763,7,47,21,7,9,20,22
24,23,2014-12-13,,BRK,L,87,114,42,72,.583,16,23,.696,14,20,.700,4,43,29,4,4,13,24
25,24,2014-12-15,@,CLE,L,88,97,38,83,.458,9,24,.375,12,17,.706,8,43,28,10,5,10,14
26,25,2014-12-17,,PHO,L,106,111,43,82,.524,9,25,.360,16,21,.762,8,43,22,4,7,8,15
27,26,2014-12-19,@,PHI,W,109,91,32,71,.451,12,26,.462,15,17,.882,2,35,23,6,12,24,17
28,27,2014-12-20,,UTA,W,104,86,33,85,.388,8,31,.258,12,15,.800,13,39,18,3,5,9,15
29,28,2014-12-22,,DEN,W,110,82,31,82,.378,2,18,.111,18,24,.750,9,37,11,6,4,13,20
30,29,2014-12-23,@,MIL,W,108,101,39,82,.476,8,21,.381,15,20,.750,9,40,25,7,6,20,25
31,30,2014-12-26,@,OKC,L,75,98,36,88,.409,8,27,.296,18,21,.857,13,57,18,6,10,11,25
32,31,2014-12-27,,ORL,L,94,102,38,83,.458,8,20,.400,18,24,.750,5,40,22,6,4,6,18
33,32,2014-12-29,,MIL,L,94,104,40,85,.471,6,21,.286,18,21,.857,2,42,21,8,10,19,25
34,33,2014-12-31,@,HOU,L,83,102,38,88,.432,17,43,.395,9,14,.643,10,41,22,10,7,14,25
35,34,2015-01-02,,CLE,L,87,91,33,87,.379,4,15,.267,21,30,.700,13,46,16,8,5,7,23
36,35,2015-01-03,@,ORL,W,98,90,33,87,.379,4,19,.211,20,21,.952,12,44,18,9,3,7,24
