,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,,MIL,W,108,106,41,101,.406,6,21,.286,20,29,.690,15,50,27,8,9,10,20
1,2,2014-11-01,,MEM,L,69,71,26,72,.361,4,14,.286,13,18,.722,5,44,17,10,4,20,16
2,3,2014-11-02,@,NYK,L,93,96,33,70,.471,6,15,.400,21,29,.724,8,38,20,7,2,12,16
3,4,2014-11-04,@,NOP,L,91,100,37,80,.463,6,21,.286,11,13,.846,6,34,23,6,1,12,15
4,5,2014-11-05,,MIA,W,96,89,35,82,.427,5,18,.278,21,29,.724,13,49,23,4,9,12,24
5,6,2014-11-07,,ATL,W,122,119,48,97,.495,6,21,.286,20,27,.741,11,51,31,6,7,19,30
6,7,2014-11-09,@,LAL,L,92,107,35,79,.443,3,14,.214,19,27,.704,12,39,15,5,0,11,18
7,8,2014-11-11,@,POR,L,100,102,35,75,.467,7,16,.438,23,27,.852,6,38,16,5,3,13,16
8,9,2014-11-14,@,PHO,W,103,95,39,91,.429,7,16,.438,18,19,.947,14,46,21,5,3,7,15
9,10,2014-11-15,@,GSW,L,87,112,32,84,.381,7,17,.412,16,28,.571,10,41,14,5,2,12,13
10,11,2014-11-17,,DAL,L,80,107,32,80,.400,10,22,.455,6,13,.462,7,35,22,1,3,11,17
11,12,2014-11-19,@,IND,L,86,88,37,86,.430,5,14,.357,7,12,.583,12,41,18,6,6,5,21
12,13,2014-11-21,,ORL,L,100,105,42,91,.462,7,20,.350,9,15,.600,10,45,22,4,7,7,26
13,14,2014-11-23,@,MIA,L,93,94,37,79,.468,7,21,.333,12,16,.750,5,33,18,9,1,11,19
14,15,2014-11-24,,LAC,L,92,113,31,75,.413,2,20,.100,28,35,.800,5,33,21,6,4,5,17
15,16,2014-11-26,,POR,L,97,105,41,94,.436,5,15,.333,10,15,.667,10,47,29,3,5,6,20
16,17,2014-11-28,,GSW,L,101,106,38,87,.437,6,19,.316,19,23,.826,8,44,27,4,8,13,14
17,18,2014-11-29,@,ATL,L,75,105,29,88,.330,5,23,.217,12,16,.750,13,38,20,3,4,12,16
18,19,2014-12-03,,CHI,L,95,102,36,90,.400,2,15,.133,21,23,.913,7,42,17,5,3,5,21
19,20,2014-12-05,,NYK,W,103,102,42,88,.477,4,18,.222,15,18,.833,10,41,19,2,7,7,20
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2014-12-10,,BOS,W,96,87,35,84,.417,3,14,.214,23,29,.793,7,44,18,5,3,10,14
23,22,2014-12-12,@,MEM,L,107,113,41,98,.418,6,17,.353,19,27,.704,13,49,16,8,11,14,29
24,23,2014-12-13,,BRK,L,87,114,31,79,.392,8,22,.364,17,27,.630,9,34,16,3,4,6,19
25,24,2014-12-15,@,CLE,L,88,97,38,83,.458,5,16,.313,7,14,.500,5,37,22,4,5,10,14
26,25,2014-12-17,,PHO,L,106,111,40,86,.465,10,24,.417,16,22,.727,8,35,22,6,3,6,16
27,26,2014-12-19,@,PHI,W,109,91,43,98,.439,10,24,.417,13,17,.765,17,45,25,10,3,14,17
28,27,2014-12-20,,UTA,W,104,86,42,87,.483,9,22,.409,11,16,.688,15,49,21,8,3,5,14
29,28,2014-12-22,,DEN,W,110,82,43,80,.538,8,19,.421,16,24,.667,6,44,23,6,6,12,21
30,29,2014-12-23,@,MIL,W,108,101,36,82,.439,8,21,.381,28,36,.778,11,43,21,6,5,12,21
31,30,2014-12-26,@,OKC,L,75,98,25,87,.287,5,24,.208,20,26,.769,15,52,12,8,2,15,20
32,31,2014-12-27,,ORL,L,94,102,36,86,.419,8,24,.333,14,18,.778,9,41,18,2,8,10,19
33,32,2014-12-29,,MIL,L,94,104,33,90,.367,7,25,.280,21,26,.808,9,48,20,13,9,17,20
34,33,2014-12-31,@,HOU,L,83,102,29,76,.382,3,18,.167,22,26,.846,7,41,15,6,9,16,17
35,34,2015-01-02,,CLE,L,87,91,32,87,.368,6,28,.214,17,26,.654,15,50,20,5,6,14,24
36,35,2015-01-03,@,ORL,W,98,90,35,78,.449,4,16,.250,24,32,.750,16,53,16,4,4,14,15
37,36,2015-01-05,@,BOS,W,104,95,38,78,.487,6,19,.316,22,23,.957,12,48,22,2,10,15,22
38,37,2015-01-07,,NOP,W,98,94,37,86,.430,4,14,.286,20,26,.769,9,43,18,9,4,10,18
