,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-28,@,MIA,L,94,104,36,73,.493,12,20,.600,20,21,.952,2,41,23,5,7,13,25
1,2,2015-10-30,@,ATL,L,94,97,36,83,.434,8,23,.348,17,22,.773,8,45,23,9,4,15,17
2,3,2015-11-01,,ATL,L,92,94,37,88,.420,7,29,.241,13,14,.929,9,48,22,9,6,11,16
3,4,2015-11-03,,CHI,W,130,105,44,90,.489,14,30,.467,3,8,.375,4,33,26,5,0,12,19
4,5,2015-11-05,@,DAL,W,108,94,32,82,.390,6,29,.207,24,27,.889,8,44,17,8,2,13,13
5,6,2015-11-07,@,SAS,L,94,114,45,81,.556,9,21,.429,15,23,.652,6,42,35,11,3,12,26
6,7,2015-11-10,@,MIN,W,104,95,36,80,.450,9,19,.474,14,19,.737,10,48,25,6,4,22,21
7,8,2015-11-11,,NYK,W,95,93,42,86,.488,4,21,.190,5,7,.714,11,52,20,5,5,16,24
8,9,2015-11-13,@,CHI,L,97,102,37,84,.440,4,16,.250,24,31,.774,10,57,27,4,6,11,16
9,10,2015-11-15,,POR,W,106,94,35,89,.393,5,21,.238,19,21,.905,16,46,20,5,3,12,25
10,11,2015-11-17,@,NYK,L,94,102,36,89,.404,10,20,.500,20,21,.952,10,45,22,4,6,10,20
11,12,2015-11-18,,BRK,W,116,111,44,91,.484,5,15,.333,18,22,.818,5,37,25,5,4,9,23
12,13,2015-11-20,,PHI,W,113,88,32,79,.405,8,26,.308,16,22,.727,9,42,21,5,6,17,18
13,14,2015-11-23,,SAC,W,127,122,52,104,.500,8,31,.258,10,16,.625,8,46,34,10,8,20,30
14,15,2015-11-25,,WAS,W,101,87,31,87,.356,10,32,.313,15,18,.833,11,41,15,13,4,14,20
15,16,2015-11-27,,CLE,L,90,95,34,81,.420,8,25,.320,19,25,.760,12,50,17,3,2,16,22
16,17,2015-11-29,,MIL,W,87,82,33,82,.402,8,28,.286,8,14,.571,13,46,25,9,2,14,24
17,18,2015-12-02,,GSW,L,99,116,46,88,.523,16,34,.471,8,11,.727,11,53,31,2,9,18,23
18,19,2015-12-05,@,CHI,W,102,96,37,89,.416,9,25,.360,13,19,.684,12,52,29,5,5,14,19
19,20,2015-12-07,,DET,W,104,84,32,87,.368,10,34,.294,10,22,.455,7,41,17,11,2,12,20
20,,,,,,,,,,,,,,,,,,,,,,,
