,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2020-12-23,@,MIN,L,101,111,45,93,.484,8,35,.229,3,8,.375,7,44,29,5,2,12,20
1,2,2020-12-26,,CLE,L,119,128,40,98,.408,16,45,.356,23,32,.719,10,57,24,9,5,22,20
2,3,2020-12-28,@,ATL,L,120,128,43,98,.439,13,41,.317,21,24,.875,17,48,24,7,4,8,25
3,4,2020-12-29,,GSW,L,106,116,35,92,.380,13,35,.371,23,29,.793,16,45,21,8,6,15,26
4,5,2021-01-01,,BOS,W,96,93,36,88,.409,11,34,.324,13,20,.650,12,48,18,9,2,19,16
5,6,2021-01-03,,BOS,L,120,122,41,86,.477,16,36,.444,22,25,.880,8,33,29,8,7,9,16
6,7,2021-01-04,@,MIL,L,115,125,43,98,.439,17,40,.425,12,12,1.000,6,31,27,9,5,8,17
7,8,2021-01-06,@,MIL,L,115,130,38,97,.392,13,41,.317,26,30,.867,15,47,20,6,3,9,20
8,9,2021-01-08,,PHO,W,110,105,37,90,.411,11,34,.324,25,29,.862,9,46,23,13,4,14,14
9,10,2021-01-10,,UTA,L,86,96,29,87,.333,10,42,.238,18,21,.857,11,39,21,10,7,7,23
10,11,2021-01-13,,MIL,L,101,110,36,92,.391,14,35,.400,15,22,.682,13,47,25,8,3,16,19
11,12,2021-01-16,@,MIA,W,120,100,46,91,.505,18,46,.391,10,15,.667,10,39,34,9,8,11,28
12,13,2021-01-18,@,MIA,L,107,113,38,82,.463,13,37,.351,18,24,.750,10,32,24,8,3,16,23
13,14,2021-01-20,@,ATL,L,115,123,44,97,.454,10,31,.323,17,19,.895,7,42,22,9,3,13,28
14,15,2021-01-22,,HOU,L,102,103,31,82,.378,15,32,.469,25,37,.676,14,55,17,5,8,19,21
15,16,2021-01-23,,PHI,L,110,114,37,86,.430,14,33,.424,22,30,.733,8,43,25,9,8,15,28
16,17,2021-01-25,,PHI,W,119,104,35,70,.500,17,38,.447,32,38,.842,11,47,22,6,6,18,20
17,18,2021-01-27,@,CLE,L,107,122,37,82,.451,11,27,.407,22,29,.759,13,40,29,7,5,22,21
18,19,2021-01-28,,LAL,W,107,92,40,87,.460,14,36,.389,13,13,1.000,5,38,27,4,2,8,18
19,20,2021-01-30,@,GSW,L,91,118,29,77,.377,9,36,.250,24,32,.750,7,38,17,7,4,14,14
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-02-02,@,UTA,L,105,117,39,93,.419,9,27,.333,18,20,.900,12,46,18,7,5,15,21
23,22,2021-02-05,@,PHO,L,92,109,34,91,.374,7,36,.194,17,28,.607,17,45,20,8,6,13,16
24,23,2021-02-06,@,LAL,L,129,135,45,94,.479,16,42,.381,23,28,.821,9,35,31,13,4,20,31
25,24,2021-02-09,,BRK,W,122,111,47,84,.560,13,29,.448,15,21,.714,7,37,28,10,6,13,16
26,25,2021-02-11,,IND,L,95,111,38,85,.447,5,28,.179,14,19,.737,15,43,21,5,5,11,13
27,26,2021-02-12,@,BOS,W,108,102,34,79,.430,15,38,.395,25,30,.833,6,44,25,3,6,12,20
28,27,2021-02-14,,NOP,W,123,112,45,84,.536,17,35,.486,16,20,.800,9,37,34,3,8,11,23
29,28,2021-02-17,@,CHI,L,102,105,37,82,.451,8,28,.286,20,24,.833,6,40,15,9,2,13,21
30,29,2021-02-19,@,MEM,L,95,109,36,86,.419,14,45,.311,9,13,.692,13,45,27,8,7,21,22
31,30,2021-02-21,@,ORL,L,96,105,34,91,.374,11,40,.275,17,21,.810,9,49,23,10,4,11,21
32,31,2021-02-23,@,ORL,W,105,93,41,88,.466,10,34,.294,13,16,.813,8,49,24,10,9,15,19
33,32,2021-02-24,@,NOP,L,118,128,47,89,.528,13,36,.361,11,16,.688,9,38,31,8,6,13,23
