,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,@,TOR,L,91,109,41,86,.477,3,18,.167,24,29,.828,14,51,17,8,0,11,22
1,2,2016-10-28,,ORL,W,108,82,33,95,.347,8,26,.308,8,12,.667,14,44,20,8,3,9,13
2,3,2016-10-30,,MIL,W,98,83,34,87,.391,4,17,.235,11,14,.786,10,40,22,10,4,12,16
3,4,2016-11-01,,NYK,W,102,89,35,86,.407,7,22,.318,12,15,.800,8,43,18,6,9,11,20
4,5,2016-11-02,@,BRK,L,101,109,41,76,.539,13,27,.481,14,17,.824,5,45,27,10,3,19,23
5,6,2016-11-05,,DEN,W,103,86,31,94,.330,7,25,.280,17,20,.850,16,48,15,8,2,16,15
6,7,2016-11-07,@,LAC,L,82,114,41,76,.539,13,25,.520,19,22,.864,2,46,28,8,7,10,20
7,8,2016-11-09,@,PHO,L,100,107,38,84,.452,8,22,.364,23,30,.767,10,49,20,7,6,17,20
8,9,2016-11-11,@,SAS,L,86,96,36,81,.444,9,20,.450,15,19,.789,10,45,24,8,2,8,13
9,10,2016-11-12,@,DEN,W,106,95,36,84,.429,9,25,.360,14,19,.737,14,42,15,6,4,15,14
10,11,2016-11-14,,OKC,W,104,88,33,88,.375,5,27,.185,17,22,.773,13,51,16,3,6,15,21
11,12,2016-11-16,@,NYK,L,102,105,42,93,.452,9,25,.360,12,19,.632,19,52,24,8,9,9,11
12,13,2016-11-18,@,CLE,L,81,104,40,83,.482,11,25,.440,13,14,.929,5,52,26,4,8,13,14
13,14,2016-11-19,,BOS,L,92,94,33,82,.402,12,31,.387,16,17,.941,9,46,22,3,7,8,13
14,15,2016-11-21,,HOU,L,96,99,35,78,.449,10,31,.323,19,27,.704,12,46,22,4,6,15,20
15,16,2016-11-23,,MIA,W,107,84,27,75,.360,7,26,.269,23,30,.767,7,37,19,5,4,14,22
16,17,2016-11-25,,LAC,W,108,97,35,73,.479,7,21,.333,20,26,.769,6,33,26,4,5,14,16
17,18,2016-11-26,@,OKC,L,88,106,42,83,.506,8,23,.348,14,26,.538,10,43,23,4,3,10,16
18,19,2016-11-29,@,CHO,W,112,89,31,78,.397,9,27,.333,18,21,.857,5,40,21,7,5,13,16
19,20,2016-11-30,@,BOS,W,121,114,40,91,.440,15,42,.357,19,20,.950,9,33,26,6,3,5,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-02,@,ATL,W,121,85,32,88,.364,6,24,.250,15,20,.750,6,32,22,6,2,7,12
23,22,2016-12-04,,ORL,L,92,98,42,79,.532,7,23,.304,7,14,.500,4,39,23,8,7,10,11
24,23,2016-12-06,,CHI,W,102,91,33,75,.440,2,15,.133,23,32,.719,9,45,15,6,7,14,20
25,24,2016-12-07,@,CHO,L,77,87,30,88,.341,6,21,.286,21,29,.724,5,51,13,7,2,5,11
