,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,@,DEN,L,79,89,30,85,.353,6,24,.250,23,31,.742,14,51,17,7,4,15,21
1,2,2014-10-30,@,MIN,L,91,97,37,76,.487,4,10,.400,19,28,.679,10,43,18,8,3,12,21
2,3,2014-11-01,,BRK,L,90,102,42,87,.483,7,26,.269,11,13,.846,12,48,18,3,3,8,23
3,4,2014-11-05,,NYK,W,98,95,39,90,.433,9,20,.450,8,10,.800,11,43,25,3,9,9,23
4,5,2014-11-07,,MIL,W,98,95,36,77,.468,5,20,.250,18,23,.783,9,35,26,10,6,13,19
5,6,2014-11-09,,UTA,L,96,97,33,72,.458,6,15,.400,25,35,.714,9,43,20,7,2,11,18
6,7,2014-11-10,@,CHI,L,91,102,39,88,.443,7,20,.350,17,20,.850,9,49,22,6,8,10,19
7,8,2014-11-12,@,WAS,L,103,107,40,83,.482,3,11,.273,24,33,.727,11,46,27,10,6,11,22
8,9,2014-11-14,@,OKC,W,96,89,38,96,.396,12,36,.333,1,6,.167,10,42,23,9,7,14,23
9,10,2014-11-15,@,MEM,L,88,95,32,86,.372,4,15,.267,27,33,.818,18,53,18,5,4,8,18
10,11,2014-11-17,,ORL,L,93,107,41,79,.519,13,26,.500,12,15,.800,6,39,33,9,2,11,21
11,12,2014-11-19,,PHO,L,86,88,37,75,.493,4,15,.267,10,13,.769,5,41,21,10,4,17,22
12,13,2014-11-21,@,ATL,L,89,99,38,80,.475,5,24,.208,18,26,.692,8,46,20,7,5,9,18
13,14,2014-11-25,@,MIL,L,86,98,39,90,.433,10,22,.455,10,13,.769,19,50,22,9,2,16,24
14,15,2014-11-26,,LAC,L,98,104,37,78,.474,12,28,.429,18,19,.947,9,39,21,9,3,15,19
15,16,2014-11-28,,MIL,L,88,104,39,77,.506,13,29,.448,13,16,.813,10,44,30,9,6,19,20
16,17,2014-11-30,,GSW,L,93,104,37,79,.468,9,21,.429,21,27,.778,9,49,24,5,8,16,19
17,18,2014-12-02,,LAL,L,96,106,39,81,.481,10,17,.588,18,24,.750,12,47,25,9,6,14,26
18,19,2014-12-03,@,BOS,L,102,109,37,93,.398,13,30,.433,22,27,.815,8,49,28,8,6,12,21
19,20,2014-12-06,,PHI,L,101,108,40,87,.460,7,23,.304,21,30,.700,12,53,27,12,8,18,27
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2014-12-07,,OKC,L,94,96,39,87,.448,6,21,.286,12,17,.706,16,50,20,5,7,15,24
23,22,2014-12-09,,POR,L,86,98,41,84,.488,9,21,.429,7,8,.875,10,47,25,4,7,13,12
24,23,2014-12-12,@,PHO,W,105,103,39,83,.470,10,31,.323,15,19,.789,10,37,16,11,5,17,24
25,24,2014-12-13,@,SAC,W,95,90,33,93,.355,11,29,.379,13,19,.684,22,55,21,4,7,16,18
26,25,2014-12-15,@,LAC,L,91,113,43,80,.538,12,24,.500,15,20,.750,12,41,35,9,3,14,21
27,26,2014-12-17,,DAL,L,106,117,40,79,.506,10,22,.455,27,35,.771,9,45,29,9,4,14,15
28,27,2014-12-19,,TOR,L,100,110,42,88,.477,8,27,.296,18,24,.750,9,47,24,4,5,8,16
29,28,2014-12-21,@,BRK,L,105,110,40,76,.526,8,20,.400,22,29,.759,3,37,29,9,4,15,18
30,29,2014-12-26,,IND,W,119,109,42,83,.506,9,20,.450,16,22,.727,11,44,25,3,4,18,22
31,30,2014-12-28,@,CLE,W,103,80,31,82,.378,5,29,.172,13,17,.765,10,46,25,4,5,17,15
32,31,2014-12-30,@,ORL,W,109,86,38,85,.447,4,20,.200,6,10,.600,7,42,19,7,3,15,21
33,32,2015-01-02,@,NYK,W,97,81,32,91,.352,10,24,.417,7,14,.500,17,47,18,13,4,11,15
34,33,2015-01-04,,SAC,W,114,95,32,75,.427,3,15,.200,28,36,.778,5,41,18,9,4,15,15
35,34,2015-01-06,@,SAS,W,105,104,36,79,.456,9,21,.429,23,34,.676,13,41,24,6,6,17,21
36,35,2015-01-07,@,DAL,W,108,95,38,87,.437,6,22,.273,13,18,.722,9,43,24,9,4,14,15
37,36,2015-01-09,,ATL,L,103,106,40,82,.488,10,23,.435,16,24,.667,6,49,27,3,3,14,13
38,37,2015-01-10,,BRK,W,98,93,37,88,.420,9,31,.290,10,10,1.000,9,46,25,6,2,13,23
39,38,2015-01-12,@,TOR,W,114,111,47,87,.540,7,27,.259,10,14,.714,10,42,29,4,7,18,20
40,39,2015-01-14,,NOP,L,94,105,39,80,.488,8,21,.381,19,23,.826,11,47,23,4,7,12,18
41,40,2015-01-16,@,IND,W,98,96,40,89,.449,6,18,.333,10,12,.833,12,44,22,8,4,12,20
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2015-01-17,,PHI,W,107,89,38,82,.463,7,28,.250,6,7,.857,10,42,24,10,5,22,16
45,42,2015-01-19,@,ATL,L,82,93,37,84,.440,9,30,.300,10,14,.714,5,42,31,8,1,10,19
46,43,2015-01-21,,ORL,W,128,118,48,97,.495,6,15,.400,16,16,1.000,13,42,29,9,5,14,21
