,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-17,,BRK,W,103,100,39,92,.424,6,24,.250,19,22,.864,14,46,21,5,5,14,20
1,2,2018-10-20,@,CHI,W,118,116,41,101,.406,18,40,.450,18,23,.783,18,49,21,4,4,9,23
2,3,2018-10-23,,PHI,W,133,132,51,108,.472,12,33,.364,19,27,.704,12,46,22,4,4,8,24
3,4,2018-10-25,,CLE,W,110,103,41,78,.526,11,28,.393,17,29,.586,13,48,21,4,5,20,21
4,5,2018-10-27,,BOS,L,89,109,33,89,.371,7,37,.189,16,20,.800,6,47,16,4,3,11,24
5,6,2018-10-30,@,BOS,L,105,108,37,88,.420,8,30,.267,23,27,.852,11,50,17,6,3,17,28
6,7,2018-10-31,@,BRK,L,119,120,39,93,.419,11,34,.324,30,39,.769,14,55,16,8,6,16,30
7,8,2018-11-03,@,PHI,L,99,109,33,83,.398,5,30,.167,28,41,.683,7,44,16,8,3,17,32
8,9,2018-11-05,,MIA,L,115,120,43,105,.410,11,35,.314,18,28,.643,21,60,27,8,3,19,30
9,10,2018-11-07,@,ORL,W,103,96,37,90,.411,11,37,.297,18,20,.900,13,50,21,13,1,19,15
10,11,2018-11-09,@,ATL,W,124,109,46,97,.474,20,47,.426,12,19,.632,10,44,30,10,6,10,31
11,12,2018-11-11,,CHO,L,103,113,38,104,.365,12,44,.273,15,19,.789,22,51,21,5,4,10,18
12,13,2018-11-14,@,TOR,W,106,104,44,91,.484,10,33,.303,8,13,.615,7,39,24,8,5,17,24
13,14,2018-11-19,,CLE,W,113,102,41,89,.461,13,38,.342,18,19,.947,13,50,26,5,4,10,27
14,15,2018-11-21,@,HOU,L,124,126,40,85,.471,16,34,.471,28,37,.757,15,37,20,8,1,16,26
15,16,2018-11-23,,HOU,W,116,111,40,88,.455,7,27,.259,29,40,.725,14,49,18,11,5,13,18
16,17,2018-11-25,,PHO,W,118,107,43,93,.462,16,41,.390,16,25,.640,13,41,30,9,0,12,19
17,18,2018-11-27,,NYK,W,115,108,38,80,.475,7,24,.292,32,45,.711,7,48,20,5,7,13,26
18,19,2018-11-30,,CHI,W,107,88,41,92,.446,13,34,.382,12,16,.750,13,52,24,5,5,13,17
19,20,2018-12-01,,GSW,W,111,102,43,98,.439,12,35,.343,13,20,.650,14,47,22,8,2,11,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
