,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,@,UTA,L,95,100,40,90,.444,6,24,.250,14,20,.700,11,49,15,4,5,11,31
1,2,2019-10-25,,WAS,L,85,97,39,97,.402,11,41,.268,8,10,.800,8,47,21,9,6,15,21
2,3,2019-10-27,,GSW,W,120,92,30,92,.326,5,33,.152,27,31,.871,12,39,17,13,2,14,15
3,4,2019-10-28,@,HOU,L,112,116,39,90,.433,10,44,.227,28,33,.848,9,40,21,6,6,14,24
4,5,2019-10-30,,POR,L,99,102,34,86,.395,17,35,.486,17,24,.708,9,49,19,9,8,17,30
5,6,2019-11-02,,NOP,W,115,104,40,94,.426,11,32,.344,13,22,.591,17,56,25,7,5,16,25
6,7,2019-11-05,,ORL,W,102,94,32,82,.390,3,22,.136,27,31,.871,16,53,15,5,8,14,24
7,8,2019-11-07,@,SAS,L,112,121,51,94,.543,9,20,.450,10,11,.909,12,47,32,5,3,13,21
8,9,2019-11-09,,GSW,W,114,108,42,85,.494,7,22,.318,17,17,1.000,6,34,22,9,6,15,18
9,10,2019-11-10,,MIL,L,119,121,47,83,.566,11,28,.393,16,18,.889,5,48,27,9,4,22,21
10,11,2019-11-12,@,IND,L,85,111,46,94,.489,7,23,.304,12,13,.923,11,50,21,6,4,14,20
11,12,2019-11-15,,PHI,W,127,119,45,90,.500,14,32,.438,15,22,.682,13,43,24,6,0,14,32
12,13,2019-11-18,@,LAC,L,88,90,35,87,.402,10,36,.278,10,14,.714,13,49,23,7,5,17,25
13,14,2019-11-19,@,LAL,L,107,112,43,89,.483,14,31,.452,12,19,.632,14,46,29,9,8,16,20
14,15,2019-11-22,,LAL,L,127,130,45,88,.511,17,31,.548,23,29,.793,11,45,32,7,6,15,20
15,16,2019-11-25,@,GSW,W,100,97,37,89,.416,9,20,.450,14,16,.875,9,41,27,10,7,12,17
16,17,2019-11-27,@,POR,L,119,136,49,94,.521,14,30,.467,24,24,1.000,10,54,23,3,1,9,32
17,18,2019-11-29,,NOP,W,109,104,39,87,.448,11,38,.289,15,21,.714,7,44,19,8,3,13,12
18,19,2019-12-01,@,NOP,W,107,104,39,87,.448,17,38,.447,9,10,.900,3,41,22,6,7,11,22
19,20,2019-12-04,,IND,L,100,107,42,87,.483,9,24,.375,14,17,.824,11,39,19,5,1,8,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-06,,MIN,W,139,127,50,96,.521,13,38,.342,14,20,.700,10,36,25,8,2,13,29
23,22,2019-12-08,@,POR,W,108,96,36,100,.360,9,33,.273,15,18,.833,18,51,16,7,8,8,26
24,23,2019-12-09,@,UTA,W,104,90,36,89,.404,8,31,.258,10,12,.833,7,48,19,7,0,14,16
25,24,2019-12-11,@,SAC,L,93,94,39,88,.443,10,31,.323,6,10,.600,6,41,12,8,3,15,21
26,25,2019-12-14,@,DEN,L,102,110,43,85,.506,7,27,.259,17,23,.739,10,44,30,6,3,15,23
27,26,2019-12-16,,CHI,W,109,106,43,87,.494,9,31,.290,11,13,.846,5,31,27,17,6,13,21
28,27,2019-12-18,,MEM,W,126,122,50,99,.505,10,26,.385,12,15,.800,15,47,27,5,2,13,25
29,28,2019-12-20,,PHO,W,126,108,38,87,.437,11,32,.344,21,23,.913,12,37,26,9,4,15,29
30,29,2019-12-22,,LAC,W,118,112,40,86,.465,11,27,.407,21,24,.875,10,42,22,7,2,15,23
31,30,2019-12-26,,MEM,L,97,110,46,84,.548,10,25,.400,8,11,.727,8,50,26,6,8,15,14
32,31,2019-12-27,@,CHO,W,104,102,42,101,.416,7,39,.179,11,18,.611,17,54,26,8,4,15,27
33,32,2019-12-29,@,TOR,W,98,97,35,83,.422,15,40,.375,12,12,1.000,8,42,21,7,2,14,20
34,33,2019-12-31,,DAL,W,106,101,33,93,.355,15,51,.294,20,27,.741,17,49,19,5,4,10,24
35,34,2020-01-02,@,SAS,W,109,103,40,92,.435,13,31,.419,10,12,.833,14,45,22,1,8,8,22
36,35,2020-01-04,@,CLE,W,121,106,39,85,.459,14,30,.467,14,17,.824,9,42,19,4,0,13,26
37,36,2020-01-06,@,PHI,L,113,120,46,90,.511,13,26,.500,15,18,.833,9,42,31,4,0,10,28
38,37,2020-01-07,@,BRK,W,111,103,40,98,.408,11,37,.297,12,16,.750,11,52,19,5,5,17,25
39,38,2020-01-09,,HOU,W,113,92,34,89,.382,11,40,.275,13,14,.929,8,39,16,4,3,14,21
40,39,2020-01-11,,LAL,L,110,125,51,99,.515,15,32,.469,8,10,.800,12,54,21,3,4,12,17
41,40,2020-01-13,@,MIN,W,117,104,38,91,.418,12,35,.343,16,21,.762,9,37,23,10,6,9,21
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2020-01-15,,TOR,L,121,130,52,85,.612,15,27,.556,11,15,.733,5,36,33,13,1,18,23
45,42,2020-01-17,,MIA,L,108,115,41,84,.488,14,36,.389,19,24,.792,6,45,26,4,3,11,23
46,43,2020-01-18,,POR,W,119,106,39,91,.429,12,32,.375,16,21,.762,12,40,11,7,7,12,28
47,44,2020-01-20,@,HOU,W,112,107,43,97,.443,9,45,.200,12,17,.706,9,43,21,6,7,11,23
48,45,2020-01-22,@,ORL,W,120,114,44,92,.478,14,35,.400,12,16,.750,11,39,26,9,3,14,25
49,46,2020-01-24,,ATL,W,140,111,42,92,.457,11,36,.306,16,20,.800,10,37,24,6,7,11,27
50,47,2020-01-25,@,MIN,W,113,104,40,90,.444,12,43,.279,12,18,.667,7,41,33,9,4,13,21
51,48,2020-01-27,,DAL,L,97,107,41,99,.414,19,51,.373,6,9,.667,12,56,21,3,3,7,16
52,49,2020-01-29,@,SAC,W,120,100,42,91,.462,9,39,.231,7,11,.636,11,39,22,6,2,13,22
53,50,2020-01-31,@,PHO,W,111,107,36,76,.474,9,24,.375,26,29,.897,11,40,20,6,6,19,25
54,51,2020-02-05,,CLE,W,109,103,41,89,.461,15,38,.395,6,11,.545,9,45,31,4,2,19,24
55,52,2020-02-07,,DET,W,108,101,38,89,.427,11,38,.289,14,19,.737,14,37,19,7,1,9,23
56,53,2020-02-09,,BOS,L,111,112,38,84,.452,16,36,.444,20,27,.741,14,53,19,6,2,9,24
57,54,2020-02-11,,SAS,L,106,114,41,84,.488,7,25,.280,25,27,.926,7,46,20,9,7,11,19
58,55,2020-02-13,@,NOP,W,123,118,42,86,.488,14,35,.400,20,27,.741,8,46,31,3,7,17,20
59,56,2020-02-21,,DEN,W,113,101,37,77,.481,6,27,.222,21,23,.913,8,39,19,7,3,19,20
60,57,2020-02-23,,SAS,W,131,103,38,103,.369,11,38,.289,16,19,.842,14,43,27,5,1,9,23
61,58,2020-02-25,@,CHI,W,124,122,52,97,.536,12,31,.387,6,9,.667,13,39,22,6,4,11,25
62,59,2020-02-27,,SAC,W,112,108,41,91,.451,12,35,.343,14,14,1.000,12,45,30,6,2,15,33
63,60,2020-02-28,@,MIL,L,86,133,50,100,.500,21,45,.467,12,14,.857,14,66,34,6,2,17,21
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2020-03-03,,LAC,L,94,109,38,84,.452,11,36,.306,22,26,.846,6,41,19,7,1,9,22
67,62,2020-03-04,@,DET,W,114,107,40,86,.465,18,43,.419,9,15,.600,9,36,27,8,5,17,21
68,63,2020-03-06,@,NYK,W,126,103,41,91,.451,4,24,.167,17,22,.773,13,48,19,4,8,12,20
69,64,2020-03-08,@,BOS,W,105,104,38,92,.413,13,37,.351,15,19,.789,11,46,22,9,5,13,25
70,65,2020-08-01,,UTA,W,110,94,34,87,.391,8,31,.258,18,22,.818,12,35,17,11,4,14,21
71,66,2020-08-03,,DEN,L,113,121,42,87,.483,7,25,.280,30,39,.769,9,46,23,10,3,12,29
72,67,2020-08-05,@,LAL,W,105,86,31,88,.352,5,37,.135,19,29,.655,10,46,17,7,3,11,24
73,68,2020-08-07,@,MEM,L,92,121,46,83,.554,11,31,.355,18,20,.900,12,58,24,6,4,19,19
74,69,2020-08-09,,WAS,W,121,103,38,92,.413,9,36,.250,18,22,.818,13,44,23,6,3,15,18
75,70,2020-08-10,@,PHO,L,101,128,42,89,.472,17,34,.500,27,29,.931,12,53,29,11,7,19,23
76,71,2020-08-12,,MIA,W,116,115,42,86,.488,14,42,.333,17,20,.850,6,40,24,14,2,12,23
77,72,2020-08-14,@,LAC,L,103,107,34,85,.400,12,37,.324,27,39,.692,12,61,23,10,2,20,22
