,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,@,PHI,W,103,97,39,94,.415,6,22,.273,19,26,.731,13,53,19,7,3,10,23
1,2,2016-10-28,,PHO,W,113,110,40,96,.417,5,21,.238,28,38,.737,14,57,13,11,3,22,24
2,3,2016-10-30,,LAL,W,113,96,45,95,.474,9,26,.346,14,17,.824,10,45,29,15,6,19,22
3,4,2016-11-02,@,LAC,W,85,83,34,84,.405,5,20,.250,12,20,.600,10,52,14,8,4,21,24
4,5,2016-11-03,@,GSW,L,96,122,35,87,.402,10,27,.370,16,28,.571,13,41,20,8,6,16,20
5,6,2016-11-05,,MIN,W,112,92,45,86,.523,7,16,.438,15,24,.625,11,41,24,9,9,12,21
6,7,2016-11-07,,MIA,W,97,85,37,85,.435,9,28,.321,14,17,.824,10,47,24,8,5,16,18
7,8,2016-11-09,,TOR,L,102,112,31,74,.419,12,34,.353,28,31,.903,11,39,18,6,5,19,21
8,9,2016-11-11,,LAC,L,108,110,38,88,.432,16,28,.571,16,19,.842,9,45,21,3,1,16,27
9,10,2016-11-13,,ORL,L,117,119,47,92,.511,7,25,.280,16,26,.615,12,42,22,4,6,10,19
10,11,2016-11-14,@,DET,L,88,104,33,88,.375,5,27,.185,17,22,.773,13,51,16,3,6,15,21
11,12,2016-11-16,,HOU,W,105,103,40,84,.476,12,25,.480,13,14,.929,5,44,25,7,7,16,15
12,13,2016-11-18,,BRK,W,124,105,49,89,.551,7,26,.269,19,24,.792,10,46,23,9,5,16,24
13,14,2016-11-20,,IND,L,111,115,44,101,.436,10,36,.278,13,18,.722,15,49,28,10,7,20,23
14,15,2016-11-22,@,LAL,L,109,111,45,92,.489,11,27,.407,8,11,.727,11,40,29,11,6,15,14
15,16,2016-11-23,@,SAC,L,101,116,32,76,.421,7,25,.280,30,38,.789,5,38,18,7,7,9,21
