,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,@,PHI,W,103,97,36,84,.429,7,24,.292,18,25,.720,5,43,21,5,10,13,22
1,2,2016-10-28,,PHO,W,113,110,42,94,.447,5,28,.179,21,32,.656,7,44,15,11,3,15,29
2,3,2016-10-30,,LAL,W,113,96,35,87,.402,7,32,.219,19,24,.792,11,41,20,15,2,21,18
3,4,2016-11-02,@,LAC,W,85,83,34,87,.391,7,22,.318,8,18,.444,8,41,22,13,5,17,19
4,5,2016-11-03,@,GSW,L,96,122,46,89,.517,14,30,.467,16,20,.800,15,46,27,9,14,15,18
5,6,2016-11-05,,MIN,W,112,92,33,84,.393,4,19,.211,22,29,.759,17,41,12,7,8,17,19
6,7,2016-11-07,,MIA,W,97,85,31,84,.369,4,17,.235,19,22,.864,12,41,12,8,7,12,16
7,8,2016-11-09,,TOR,L,102,112,43,83,.518,11,26,.423,15,22,.682,7,35,25,10,6,11,24
8,9,2016-11-11,,LAC,L,108,110,39,86,.453,11,27,.407,21,35,.600,11,45,18,9,3,10,20
9,10,2016-11-13,,ORL,L,117,119,46,86,.535,11,24,.458,16,20,.800,8,38,24,4,7,9,20
10,11,2016-11-14,@,DET,L,88,104,43,92,.467,5,16,.313,13,16,.813,4,47,25,4,9,9,14
11,12,2016-11-16,,HOU,W,105,103,40,92,.435,14,40,.350,9,14,.643,12,47,25,10,4,16,10
12,13,2016-11-18,,BRK,W,124,105,35,83,.422,11,29,.379,24,30,.800,7,30,19,6,2,16,19
13,14,2016-11-20,,IND,L,111,115,40,89,.449,11,22,.500,24,31,.774,15,51,23,13,2,22,20
14,15,2016-11-22,@,LAL,L,109,111,42,83,.506,14,27,.519,13,16,.813,6,35,25,8,7,17,17
15,16,2016-11-23,@,SAC,L,101,116,44,94,.468,12,28,.429,16,17,.941,11,46,26,4,1,11,23
16,17,2016-11-25,@,DEN,W,132,129,48,101,.475,12,34,.353,21,27,.778,13,52,34,9,7,16,21
17,18,2016-11-26,,DET,W,106,88,37,82,.451,1,19,.053,13,17,.765,6,32,11,7,1,8,20
18,19,2016-11-28,@,NYK,W,112,103,36,91,.396,6,19,.316,25,28,.893,12,40,20,9,11,5,16
19,20,2016-11-30,,WAS,W,126,115,44,98,.449,10,28,.357,17,26,.654,11,48,25,8,3,11,25
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-04,,NOP,W,101,92,36,98,.367,6,28,.214,14,19,.737,12,51,15,8,6,11,22
23,22,2016-12-05,@,ATL,W,102,99,34,77,.442,7,22,.318,24,32,.750,7,36,26,13,3,18,24
24,23,2016-12-09,,HOU,L,99,102,36,92,.391,11,42,.262,19,30,.633,16,52,26,9,1,15,24
25,24,2016-12-11,,BOS,W,99,96,40,90,.444,11,32,.344,5,8,.625,12,40,28,9,4,13,22
26,25,2016-12-13,@,POR,L,95,114,43,80,.538,8,23,.348,20,27,.741,8,37,23,11,9,14,26
27,26,2016-12-14,@,UTA,L,89,109,42,72,.583,13,23,.565,12,15,.800,4,38,22,4,6,14,22
28,27,2016-12-17,,PHO,W,114,101,39,90,.433,8,22,.364,15,20,.750,16,43,16,5,5,16,23
29,28,2016-12-19,,ATL,L,108,110,41,75,.547,9,23,.391,19,24,.792,5,35,24,5,2,15,20
30,29,2016-12-21,@,NOP,W,121,110,42,88,.477,8,20,.400,18,23,.783,6,33,25,4,3,9,18
31,30,2016-12-23,@,BOS,W,117,112,41,93,.441,9,28,.321,21,26,.808,10,39,29,8,2,12,29
32,31,2016-12-25,,MIN,W,112,100,39,83,.470,4,12,.333,18,23,.783,11,36,19,11,2,12,21
33,32,2016-12-27,@,MIA,W,106,94,36,82,.439,7,22,.318,15,21,.714,9,32,14,10,4,12,23
34,33,2016-12-29,@,MEM,L,80,114,43,82,.524,13,22,.591,15,20,.750,11,39,24,8,9,12,27
35,34,2016-12-31,,LAC,W,114,88,31,75,.413,8,30,.267,18,21,.857,7,38,14,4,4,15,25
36,35,2017-01-02,@,MIL,L,94,98,38,79,.481,7,19,.368,15,24,.625,7,39,21,4,4,10,17
37,36,2017-01-04,@,CHO,L,112,123,37,80,.463,9,24,.375,40,49,.816,10,43,25,8,10,11,21
38,37,2017-01-05,@,HOU,L,116,118,41,86,.477,15,39,.385,21,30,.700,9,43,27,6,3,9,20
39,38,2017-01-07,,DEN,W,121,106,40,99,.404,9,24,.375,17,24,.708,15,53,18,7,4,12,23
40,39,2017-01-09,@,CHI,W,109,94,34,83,.410,7,19,.368,19,22,.864,9,38,18,7,2,11,13
41,40,2017-01-11,,MEM,W,103,95,38,92,.413,7,24,.292,12,21,.571,13,39,18,11,5,10,26
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2017-01-13,@,MIN,L,86,96,39,86,.453,5,18,.278,13,14,.929,9,42,21,11,6,15,22
45,42,2017-01-15,@,SAC,W,122,118,37,81,.457,9,25,.360,35,40,.875,14,44,24,13,6,22,29
46,43,2017-01-16,@,LAC,L,98,120,45,82,.549,12,28,.429,18,22,.818,10,47,27,9,5,15,15
47,44,2017-01-18,@,GSW,L,100,121,46,85,.541,10,21,.476,19,27,.704,11,46,35,11,8,18,16
48,45,2017-01-23,@,UTA,W,97,95,36,84,.429,5,21,.238,18,26,.692,8,42,16,10,7,10,18
49,46,2017-01-25,@,NOP,W,114,105,41,96,.427,11,27,.407,12,19,.632,9,46,23,7,9,12,23
50,47,2017-01-26,,DAL,W,109,98,38,84,.452,11,26,.423,11,13,.846,8,36,17,10,2,12,26
51,48,2017-01-29,@,CLE,L,91,107,41,92,.446,8,29,.276,17,22,.773,8,51,22,9,6,10,16
52,49,2017-01-31,@,SAS,L,94,108,37,86,.430,7,21,.333,27,38,.711,10,50,16,12,13,17,25
53,50,2017-02-01,,CHI,L,100,128,49,81,.605,6,15,.400,24,30,.800,4,42,25,7,2,9,19
54,51,2017-02-03,,MEM,W,114,102,40,83,.482,3,19,.158,19,22,.864,8,29,21,10,5,12,28
55,52,2017-02-05,,POR,W,105,99,35,87,.402,10,28,.357,19,21,.905,11,44,15,6,4,12,22
56,53,2017-02-06,@,IND,L,90,93,33,87,.379,8,26,.308,19,29,.655,13,37,19,7,10,10,17
57,54,2017-02-09,,CLE,W,118,109,38,79,.481,10,21,.476,23,30,.767,5,35,14,9,6,16,14
58,55,2017-02-11,,GSW,L,114,130,46,87,.529,13,31,.419,25,35,.714,10,40,28,10,3,11,22
59,56,2017-02-13,@,WAS,L,98,120,42,73,.575,13,20,.650,23,28,.821,6,40,27,4,9,22,24
60,57,2017-02-15,,NYK,W,116,105,41,86,.477,11,21,.524,12,14,.857,6,39,19,8,12,15,21
61,58,2017-02-24,,LAL,W,110,93,40,101,.396,7,35,.200,6,14,.429,15,51,23,15,8,13,19
62,59,2017-02-26,,NOP,W,118,110,36,80,.450,8,21,.381,30,37,.811,7,35,17,10,1,10,26
63,60,2017-02-28,,UTA,W,109,106,43,93,.462,9,22,.409,11,13,.846,8,33,22,8,4,7,18
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2017-03-02,@,POR,L,109,114,39,79,.494,10,25,.400,26,35,.743,9,45,19,9,7,14,19
67,62,2017-03-03,@,PHO,L,111,118,44,89,.494,5,21,.238,25,31,.806,9,45,28,10,7,17,26
68,63,2017-03-05,@,DAL,L,89,104,42,86,.488,7,25,.280,13,16,.813,5,37,24,6,2,8,20
69,64,2017-03-07,,POR,L,121,126,47,85,.553,11,23,.478,21,27,.778,12,36,24,7,5,11,23
70,65,2017-03-09,,SAS,W,102,92,35,84,.417,6,19,.316,16,20,.800,13,41,15,8,8,15,16
71,66,2017-03-11,,UTA,W,112,104,36,75,.480,9,20,.450,23,28,.821,7,36,15,9,2,12,17
72,67,2017-03-14,@,BRK,W,122,104,33,71,.465,12,24,.500,26,30,.867,4,32,20,6,6,18,23
73,68,2017-03-16,@,TOR,W,123,102,37,81,.457,5,20,.250,23,30,.767,6,32,15,10,10,14,20
74,69,2017-03-18,,SAC,W,110,94,35,85,.412,5,21,.238,19,23,.826,9,35,16,9,2,12,22
75,70,2017-03-20,,GSW,L,95,111,40,83,.482,15,33,.455,16,21,.762,9,46,28,8,8,16,22
76,71,2017-03-22,,PHI,W,122,97,37,87,.425,8,25,.320,15,17,.882,6,25,19,8,4,9,23
77,72,2017-03-26,@,HOU,L,125,137,50,79,.633,20,39,.513,17,21,.810,2,36,32,8,4,19,23
78,73,2017-03-27,@,DAL,W,92,91,33,80,.413,10,29,.345,15,19,.789,8,39,23,12,4,14,16
79,74,2017-03-29,@,ORL,W,114,106,39,97,.402,9,30,.300,19,27,.704,11,53,24,9,8,14,22
80,75,2017-03-31,,SAS,L,95,100,37,85,.435,9,27,.333,17,27,.630,13,41,23,8,11,13,23
81,76,2017-04-02,,CHO,L,101,113,37,77,.481,11,30,.367,28,32,.875,3,37,20,18,5,16,13
82,77,2017-04-04,,MIL,W,110,79,29,81,.358,3,18,.167,18,26,.692,10,38,16,9,5,11,19
83,78,2017-04-05,@,MEM,W,103,100,37,78,.474,9,26,.346,17,21,.810,7,38,21,7,5,13,18
84,79,2017-04-07,@,PHO,L,99,120,43,83,.518,8,18,.444,26,31,.839,12,45,16,6,6,7,26
