,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2020-12-26,@,CHO,W,109,107,40,88,.455,10,36,.278,19,24,.792,9,54,25,10,7,16,21
1,2,2020-12-28,,UTA,L,109,110,40,86,.465,15,38,.395,14,19,.737,7,37,21,9,5,15,16
2,3,2020-12-29,,ORL,L,107,118,43,87,.494,11,34,.324,10,19,.526,10,47,20,3,7,20,18
3,4,2020-12-31,,NOP,L,80,113,30,80,.375,15,48,.313,5,15,.333,7,40,24,6,3,19,20
4,5,2021-01-02,@,ORL,W,108,99,38,86,.442,13,41,.317,19,21,.905,6,52,22,5,5,10,17
5,6,2021-01-04,@,MIA,L,90,118,29,79,.367,13,48,.271,19,27,.704,6,38,20,6,4,15,15
6,7,2021-01-06,@,NOP,W,111,110,40,87,.460,19,46,.413,12,16,.750,4,38,28,10,5,14,18
7,8,2021-01-08,@,NYK,W,101,89,38,87,.437,11,34,.324,14,21,.667,11,62,16,2,7,11,19
8,9,2021-01-10,@,BRK,W,129,116,49,90,.544,15,39,.385,16,17,.941,3,34,24,12,4,10,22
9,10,2021-01-12,,SAS,L,102,112,36,83,.434,7,26,.269,23,29,.793,7,52,18,1,5,13,20
10,11,2021-01-13,,LAL,L,99,128,37,86,.430,10,31,.323,15,19,.789,9,42,23,4,6,11,21
11,12,2021-01-15,,CHI,W,127,125,48,105,.457,15,45,.333,16,24,.667,7,44,26,12,2,11,23
12,13,2021-01-19,@,DEN,L,101,119,36,86,.419,14,43,.326,15,23,.652,9,41,22,8,4,19,15
13,14,2021-01-22,@,LAC,L,106,120,41,87,.471,14,42,.333,10,13,.769,4,29,24,8,1,11,21
14,15,2021-01-24,@,LAC,L,100,108,42,95,.442,7,35,.200,9,14,.643,12,51,22,7,2,10,19
15,16,2021-01-25,@,POR,W,125,122,43,84,.512,18,40,.450,21,35,.600,9,43,25,5,6,8,19
16,17,2021-01-27,@,PHO,W,102,97,38,85,.447,16,40,.400,10,14,.714,5,48,21,7,8,14,19
17,18,2021-01-29,,BRK,L,125,147,40,86,.465,16,38,.421,29,34,.853,6,36,23,4,4,12,12
