,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-28,,SAS,W,112,106,42,86,.488,7,19,.368,21,22,.955,11,45,21,7,4,19,19
1,2,2015-10-30,@,ORL,W,139,136,50,110,.455,8,27,.296,31,38,.816,22,62,19,8,9,20,28
2,3,2015-11-01,,DEN,W,117,93,45,86,.523,13,25,.520,14,18,.778,13,50,32,9,10,19,23
3,4,2015-11-02,@,HOU,L,105,110,40,84,.476,10,23,.435,15,22,.682,14,55,17,7,9,24,24
4,5,2015-11-04,,TOR,L,98,103,39,82,.476,8,23,.348,12,14,.857,11,41,26,8,10,19,29
5,6,2015-11-05,@,CHI,L,98,104,38,84,.452,5,13,.385,17,20,.850,9,44,21,2,8,9,18
6,7,2015-11-08,,PHO,W,124,103,49,94,.521,4,20,.200,22,30,.733,17,52,26,14,8,15,25
7,8,2015-11-10,@,WAS,W,125,101,44,86,.512,15,23,.652,22,29,.759,10,53,27,4,2,12,22
8,9,2015-11-13,,PHI,W,102,85,39,97,.402,8,25,.320,16,21,.762,16,55,20,9,13,13,19
9,10,2015-11-15,,BOS,L,85,100,28,77,.364,6,25,.240,23,29,.793,10,34,18,10,6,18,20
10,11,2015-11-16,@,MEM,L,114,122,41,81,.506,10,24,.417,22,31,.710,12,44,22,7,6,19,28
11,12,2015-11-18,,NOP,W,110,103,38,85,.447,7,17,.412,27,40,.675,16,50,19,6,4,14,16
12,13,2015-11-20,,NYK,L,90,93,35,92,.380,3,29,.103,17,23,.739,21,49,12,9,4,14,19
13,14,2015-11-22,,DAL,W,117,114,47,90,.522,9,22,.409,14,18,.778,14,41,25,8,6,16,23
14,15,2015-11-23,@,UTA,W,111,89,42,77,.545,11,27,.407,16,18,.889,6,36,22,12,10,16,31
15,16,2015-11-25,,BRK,W,110,99,41,78,.526,10,24,.417,18,21,.857,4,42,26,11,7,19,11
16,17,2015-11-27,,DET,W,103,87,37,79,.468,7,24,.292,22,26,.846,12,58,19,2,9,18,19
17,18,2015-11-30,@,ATL,L,100,106,37,93,.398,7,19,.368,19,22,.864,13,48,19,8,8,11,19
18,19,2015-12-03,@,MIA,L,95,97,35,79,.443,4,16,.250,21,24,.875,9,44,15,5,1,15,18
19,20,2015-12-06,,SAC,W,98,95,35,86,.407,6,22,.273,22,31,.710,19,62,18,8,6,21,22
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2015-12-08,@,MEM,W,125,88,47,84,.560,13,26,.500,18,23,.783,10,46,31,11,3,12,17
