,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,,MIN,L,126,127,48,101,.475,15,34,.441,15,26,.577,10,48,19,8,9,16,30
1,2,2019-10-25,,NYK,W,113,109,37,78,.474,16,37,.432,23,34,.676,11,46,21,11,2,26,26
2,3,2019-10-27,@,MEM,L,133,134,44,101,.436,15,45,.333,30,37,.811,11,53,28,6,5,17,22
3,4,2019-10-30,,IND,L,108,118,41,93,.441,10,31,.323,16,26,.615,18,54,21,6,5,19,19
4,5,2019-11-01,,HOU,W,123,116,42,85,.494,19,32,.594,20,28,.714,10,55,26,8,7,20,21
5,6,2019-11-02,@,DET,L,109,113,43,93,.462,10,32,.313,13,17,.765,10,48,24,4,4,14,24
6,7,2019-11-04,,NOP,W,135,125,49,92,.533,16,41,.390,21,28,.750,12,45,32,13,3,23,18
7,8,2019-11-08,@,POR,W,119,115,41,99,.414,16,37,.432,21,30,.700,16,51,18,6,9,9,25
8,9,2019-11-10,@,PHO,L,112,138,44,91,.484,8,34,.235,16,17,.941,5,43,27,4,2,17,24
9,10,2019-11-12,@,UTA,L,114,119,41,90,.456,11,37,.297,21,25,.840,10,43,19,5,8,16,29
10,11,2019-11-14,@,DEN,L,93,101,36,95,.379,8,38,.211,13,16,.813,7,51,19,3,2,7,14
11,12,2019-11-16,@,CHI,W,117,111,40,88,.455,10,43,.233,27,31,.871,5,40,30,10,9,15,30
12,13,2019-11-18,,IND,L,86,115,30,84,.357,11,34,.324,15,24,.625,4,40,18,2,7,9,19
13,14,2019-11-20,,CHO,W,101,91,36,90,.400,10,39,.256,19,23,.826,13,53,19,11,1,15,21
14,15,2019-11-22,,SAC,W,116,97,41,81,.506,12,34,.353,22,31,.710,13,48,22,9,3,18,18
15,16,2019-11-24,@,NYK,W,103,101,31,77,.403,14,38,.368,27,34,.794,7,35,18,6,1,11,16
16,17,2019-11-25,@,CLE,W,108,106,44,94,.468,11,34,.324,9,11,.818,12,48,29,8,10,9,21
17,18,2019-11-27,@,BOS,L,110,121,40,90,.444,21,56,.375,9,19,.474,11,38,32,5,6,15,22
18,19,2019-11-29,,BOS,W,112,107,43,93,.462,17,41,.415,9,13,.692,13,49,30,9,6,18,24
19,20,2019-12-01,,MIA,L,106,109,40,91,.440,14,42,.333,12,16,.750,9,48,24,3,5,12,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-04,@,ATL,W,130,118,50,101,.495,14,31,.452,16,18,.889,18,53,26,8,6,15,20
23,22,2019-12-06,@,CHO,W,111,104,42,88,.477,15,38,.395,12,15,.800,15,49,35,12,5,16,21
24,23,2019-12-08,,DEN,W,105,102,40,87,.460,7,28,.250,18,23,.783,10,48,25,5,1,11,15
25,24,2019-12-11,,CHO,L,108,113,38,88,.432,10,38,.263,22,33,.667,17,52,20,5,3,12,21
26,25,2019-12-14,@,TOR,L,102,110,39,101,.386,12,46,.261,12,17,.706,13,59,24,4,7,20,20
