,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,@,BOS,L,105,121,49,88,.557,8,22,.364,15,23,.652,9,35,28,11,5,12,25
1,2,2014-11-01,@,DET,W,102,90,32,76,.421,1,17,.059,25,35,.714,10,41,21,3,3,7,15
2,3,2014-11-03,,OKC,W,116,85,32,82,.390,8,23,.348,13,21,.619,15,44,14,3,3,17,17
3,4,2014-11-05,,MIN,L,91,98,37,90,.411,7,17,.412,17,22,.773,13,51,22,9,4,11,21
4,5,2014-11-07,,NYK,W,110,99,37,90,.411,8,19,.421,17,21,.810,15,43,22,7,2,14,24
5,6,2014-11-09,,ORL,W,104,96,39,75,.520,8,15,.533,10,16,.625,5,31,25,7,2,17,24
6,7,2014-11-12,@,PHO,L,104,112,39,81,.481,8,24,.333,26,29,.897,12,44,20,10,2,20,22
7,8,2014-11-13,@,GSW,L,99,107,41,90,.456,11,34,.324,14,21,.667,14,45,30,7,10,10,16
8,9,2014-11-15,@,POR,L,87,97,33,78,.423,11,26,.423,20,27,.741,13,47,26,6,3,14,16
9,10,2014-11-17,,MIA,L,83,95,31,72,.431,9,27,.333,24,27,.889,10,41,19,6,2,14,24
10,11,2014-11-19,,MIL,L,118,122,48,108,.444,5,24,.208,21,28,.750,16,51,23,12,4,13,28
11,12,2014-11-21,@,OKC,W,94,92,38,85,.447,4,20,.200,12,19,.632,13,36,18,9,9,13,25
12,13,2014-11-22,@,SAS,L,87,99,41,79,.519,8,21,.381,9,11,.818,6,48,29,7,9,14,9
13,14,2014-11-26,@,PHI,W,99,91,34,85,.400,9,24,.375,14,17,.824,13,42,23,11,5,20,24
14,15,2014-11-30,,CHI,L,84,102,34,69,.493,7,24,.292,27,34,.794,7,50,19,6,5,19,24
15,16,2014-12-02,@,NYK,W,98,93,35,81,.432,11,28,.393,12,14,.857,13,40,22,8,3,14,21
16,17,2014-12-03,,SAS,W,95,93,36,101,.356,12,32,.375,9,12,.750,18,58,23,5,6,8,19
