,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-17,@,DET,L,100,103,39,92,.424,6,24,.250,19,22,.864,14,46,21,5,5,14,20
1,2,2018-10-19,,NYK,W,107,105,39,97,.402,9,28,.321,18,20,.900,12,36,14,10,1,3,19
2,3,2018-10-20,@,IND,L,112,132,51,92,.554,16,24,.667,14,22,.636,10,40,21,12,5,10,18
3,4,2018-10-24,@,CLE,W,102,86,34,89,.382,3,18,.167,15,16,.938,16,53,18,5,2,15,19
4,5,2018-10-26,@,NOP,L,115,117,44,98,.449,9,23,.391,20,26,.769,15,46,23,11,11,11,20
5,6,2018-10-28,,GSW,L,114,120,44,89,.494,11,33,.333,21,24,.875,12,47,28,11,7,12,16
6,7,2018-10-29,@,NYK,L,96,115,45,92,.489,9,24,.375,16,18,.889,16,53,21,5,3,13,21
7,8,2018-10-31,,DET,W,120,119,39,93,.419,11,34,.324,30,39,.769,14,55,16,8,6,16,30
8,9,2018-11-02,,HOU,L,111,119,41,83,.494,15,39,.385,22,32,.688,11,41,22,4,10,9,21
9,10,2018-11-04,,PHI,W,122,97,31,65,.477,4,20,.200,31,41,.756,9,46,16,6,1,27,21
10,11,2018-11-06,@,PHO,W,104,82,28,81,.346,9,25,.360,17,20,.850,9,49,16,4,3,20,20
11,12,2018-11-09,@,DEN,W,112,110,40,87,.460,5,18,.278,25,34,.735,15,54,20,3,5,12,28
12,13,2018-11-10,@,GSW,L,100,116,46,83,.554,7,16,.438,17,21,.810,6,36,27,9,7,10,24
13,14,2018-11-12,@,MIN,L,113,120,42,80,.525,10,23,.435,26,31,.839,9,52,26,8,6,23,17
14,15,2018-11-14,,MIA,L,107,120,46,85,.541,8,29,.276,20,28,.714,6,47,23,6,6,17,27
15,16,2018-11-16,@,WAS,W,115,104,37,87,.425,3,18,.167,27,34,.794,12,47,18,5,4,13,23
16,17,2018-11-17,,LAC,L,119,127,48,95,.505,11,23,.478,20,24,.833,9,38,23,4,1,8,25
17,18,2018-11-20,@,MIA,W,104,92,36,100,.360,7,32,.219,13,20,.650,18,52,18,5,6,14,24
18,19,2018-11-21,@,DAL,L,113,119,38,78,.487,11,27,.407,32,41,.780,8,45,21,10,3,13,20
19,20,2018-11-23,,MIN,L,102,112,44,92,.478,9,25,.360,15,17,.882,9,38,25,15,4,7,20
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-25,,PHI,L,125,127,44,91,.484,12,29,.414,27,33,.818,13,42,28,9,6,9,22
23,22,2018-11-28,,UTA,L,91,101,39,82,.476,9,28,.321,14,21,.667,8,48,17,10,6,19,25
24,23,2018-11-30,,MEM,L,125,131,50,101,.495,12,30,.400,19,22,.864,11,45,27,8,6,17,23
25,24,2018-12-01,@,WAS,L,88,102,41,79,.519,8,26,.308,12,18,.667,2,38,19,8,3,13,21
26,25,2018-12-03,,CLE,L,97,99,38,88,.432,4,15,.267,19,20,.950,14,55,15,5,4,9,17
27,26,2018-12-05,,OKC,L,112,114,43,99,.434,13,38,.342,15,26,.577,17,60,28,8,6,13,23
28,27,2018-12-07,,TOR,W,106,105,35,89,.393,11,35,.314,24,29,.828,6,41,25,9,7,15,19
29,28,2018-12-08,@,NYK,W,112,104,39,83,.470,8,26,.308,18,30,.600,9,40,22,8,2,12,18
30,29,2018-12-12,@,PHI,W,127,124,50,91,.549,12,28,.429,12,16,.750,10,37,31,11,3,17,30
31,30,2018-12-14,,WAS,W,125,118,49,90,.544,11,29,.379,9,16,.563,4,26,30,3,3,9,24
32,31,2018-12-16,,ATL,W,144,127,47,85,.553,14,29,.483,19,25,.760,8,33,38,9,5,14,22
33,32,2018-12-18,,LAL,W,115,110,42,90,.467,13,40,.325,13,23,.565,8,48,21,6,4,14,19
34,33,2018-12-19,@,CHI,W,96,93,40,91,.440,6,19,.316,7,10,.700,9,39,21,7,5,8,22
35,34,2018-12-21,,IND,L,106,114,44,82,.537,11,26,.423,15,18,.833,6,29,24,10,8,11,26
36,35,2018-12-23,,PHO,W,111,103,43,89,.483,3,17,.176,14,16,.875,10,41,24,10,5,12,27
37,36,2018-12-26,,CHO,W,134,132,47,106,.443,15,31,.484,23,30,.767,12,53,26,8,3,13,20
38,37,2018-12-28,@,CHO,L,87,100,41,100,.410,11,33,.333,7,10,.700,12,49,19,4,8,8,22
39,38,2018-12-29,@,MIL,L,115,129,47,96,.490,21,51,.412,14,16,.875,5,39,30,6,5,10,22
40,39,2019-01-02,,NOP,W,126,121,46,87,.529,10,23,.435,19,27,.704,10,41,19,7,5,12,20
41,40,2019-01-04,@,MEM,W,109,100,42,93,.452,5,24,.208,11,15,.733,8,40,23,9,5,13,24
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2019-01-06,@,CHI,W,117,100,41,88,.466,7,18,.389,11,15,.733,11,44,20,6,4,12,15
45,42,2019-01-07,@,BOS,L,95,116,47,93,.505,12,32,.375,10,12,.833,6,43,37,13,2,13,21
46,43,2019-01-09,,ATL,W,116,100,36,99,.364,6,35,.171,22,25,.880,18,52,17,8,6,19,24
47,44,2019-01-11,@,TOR,L,105,122,48,105,.457,11,35,.314,15,24,.625,13,55,32,10,4,9,22
48,45,2019-01-14,,BOS,W,109,102,37,91,.407,11,36,.306,17,23,.739,10,41,21,10,8,10,21
49,46,2019-01-16,@,HOU,W,145,142,45,105,.429,23,70,.329,29,34,.853,10,47,18,7,8,8,24
50,47,2019-01-18,@,ORL,W,117,115,47,94,.500,10,26,.385,11,14,.786,12,49,26,5,6,13,18
51,48,2019-01-21,,SAC,W,123,94,39,93,.419,10,25,.400,6,11,.545,10,37,26,8,4,14,20
52,49,2019-01-23,,ORL,W,114,110,38,89,.427,11,34,.324,23,28,.821,11,42,22,7,11,13,19
53,50,2019-01-25,,NYK,W,109,99,37,87,.425,8,31,.258,17,26,.654,6,33,17,12,11,8,31
54,51,2019-01-28,@,BOS,L,104,112,45,100,.450,13,40,.325,9,10,.900,16,52,29,11,16,17,16
55,52,2019-01-29,,CHI,W,122,117,47,94,.500,9,28,.321,14,19,.737,5,50,17,6,8,17,29
56,53,2019-01-31,@,SAS,L,114,117,40,100,.400,12,33,.364,25,29,.862,13,50,23,6,3,9,21
57,54,2019-02-02,@,ORL,L,89,102,41,94,.436,10,27,.370,10,12,.833,7,49,25,11,8,14,17
58,55,2019-02-04,,MIL,L,94,113,43,101,.426,10,39,.256,17,25,.680,15,59,29,9,7,9,20
59,56,2019-02-06,,DEN,W,135,130,50,99,.505,13,35,.371,17,21,.810,12,48,32,7,8,13,26
60,57,2019-02-08,,CHI,L,106,125,46,85,.541,14,28,.500,19,24,.792,8,50,27,5,5,16,21
61,58,2019-02-11,@,TOR,L,125,127,50,92,.543,9,31,.290,18,20,.900,5,40,32,12,3,13,16
62,59,2019-02-13,@,CLE,W,148,139,54,120,.450,18,42,.429,13,18,.722,18,57,35,7,4,15,37
63,60,2019-02-21,,POR,L,99,113,46,105,.438,7,32,.219,14,16,.875,19,60,19,7,9,13,21
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2019-02-23,@,CHO,W,117,115,39,86,.453,12,35,.343,25,30,.833,12,42,15,4,5,12,23
67,62,2019-02-25,,SAS,W,101,85,35,96,.365,4,24,.167,11,12,.917,10,47,14,6,6,11,13
68,63,2019-02-27,,WAS,L,116,125,44,96,.458,11,37,.297,26,31,.839,17,57,34,10,4,17,30
69,64,2019-03-01,,CHO,L,112,123,50,94,.532,9,21,.429,14,17,.824,10,40,24,6,4,13,25
70,65,2019-03-02,@,MIA,L,88,117,44,90,.489,14,34,.412,15,22,.682,11,57,36,5,9,11,19
71,66,2019-03-04,,DAL,W,127,88,31,87,.356,12,45,.267,14,22,.636,5,36,20,4,3,13,19
72,67,2019-03-06,,CLE,W,113,107,35,87,.402,16,38,.421,21,29,.724,11,47,23,7,3,17,22
73,68,2019-03-09,@,ATL,W,114,112,39,105,.371,8,41,.195,26,32,.813,18,57,22,7,2,10,37
74,69,2019-03-11,,DET,W,103,75,27,97,.278,8,34,.235,13,16,.813,17,49,16,7,3,12,22
75,70,2019-03-13,@,OKC,L,96,108,41,96,.427,11,28,.393,15,19,.789,16,51,21,9,6,11,20
76,71,2019-03-16,@,UTA,L,98,114,39,91,.429,13,36,.361,23,31,.742,15,65,24,3,7,15,21
77,72,2019-03-17,@,LAC,L,116,119,42,97,.433,12,31,.387,23,28,.821,16,54,26,8,6,13,25
78,73,2019-03-19,@,SAC,W,123,121,49,95,.516,9,25,.360,14,20,.700,14,46,25,13,1,20,19
79,74,2019-03-22,@,LAL,W,111,106,37,96,.385,9,36,.250,23,32,.719,19,59,21,8,9,16,26
80,75,2019-03-25,@,POR,L,144,148,53,121,.438,14,45,.311,28,36,.778,16,55,35,9,5,3,30
81,76,2019-03-28,@,PHI,L,110,123,45,90,.500,12,25,.480,21,28,.750,9,45,27,10,3,9,23
82,77,2019-03-30,,BOS,W,110,96,35,83,.422,8,20,.400,18,23,.783,7,39,19,8,7,15,25
83,78,2019-04-01,,MIL,L,121,131,47,94,.500,11,34,.324,26,30,.867,6,40,28,15,7,14,26
84,79,2019-04-03,,TOR,L,105,115,44,105,.419,15,38,.395,12,14,.857,17,52,29,9,1,7,16
85,80,2019-04-06,@,MIL,W,133,128,49,88,.557,16,34,.471,14,21,.667,6,43,28,7,4,14,18
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,81,2019-04-07,@,IND,W,108,96,41,85,.482,10,27,.370,4,7,.571,5,33,27,6,3,13,18
89,82,2019-04-10,,MIA,W,113,94,38,98,.388,8,41,.195,10,15,.667,8,54,22,9,4,14,12
