,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,@,IND,L,131,140,45,94,.479,12,30,.400,29,32,.906,11,43,22,7,2,20,25
1,2,2017-10-20,,ORL,W,126,121,46,92,.500,9,27,.333,25,35,.714,15,48,22,13,6,18,17
2,3,2017-10-22,,ATL,W,116,104,41,87,.471,11,27,.407,23,34,.676,13,51,27,12,8,18,27
3,4,2017-10-24,@,ORL,L,121,125,40,96,.417,11,35,.314,30,34,.882,14,49,21,8,4,15,27
4,5,2017-10-25,,CLE,W,112,107,40,93,.430,17,46,.370,15,21,.714,10,38,22,11,3,12,22
5,6,2017-10-27,@,NYK,L,86,107,30,75,.400,11,30,.367,15,21,.714,5,35,18,5,1,16,20
6,7,2017-10-29,,DEN,L,111,124,39,96,.406,12,31,.387,21,31,.677,17,56,24,5,4,15,18
7,8,2017-10-31,,PHO,L,114,122,42,102,.412,9,31,.290,21,30,.700,7,44,15,9,4,7,22
8,9,2017-11-03,@,LAL,L,112,124,37,91,.407,9,38,.237,29,38,.763,8,43,23,8,5,16,22
9,10,2017-11-06,@,PHO,W,98,92,35,87,.402,8,32,.250,20,29,.690,11,48,20,10,4,16,30
10,11,2017-11-07,@,DEN,L,104,112,38,89,.427,11,35,.314,17,22,.773,8,47,22,12,6,25,16
11,12,2017-11-10,@,POR,W,101,97,39,91,.429,12,38,.316,11,19,.579,11,49,25,7,4,10,13
12,13,2017-11-11,@,UTA,L,106,114,35,76,.461,7,23,.304,29,39,.744,10,41,13,7,4,17,22
13,14,2017-11-14,,BOS,L,102,109,39,88,.443,14,35,.400,10,16,.625,9,43,26,4,3,14,24
14,15,2017-11-17,,UTA,W,118,107,43,84,.512,17,37,.459,15,20,.750,4,36,27,8,2,12,21
15,16,2017-11-19,,GSW,L,111,118,34,95,.358,16,48,.333,27,39,.692,13,52,24,7,2,13,21
16,17,2017-11-22,@,CLE,L,109,119,42,81,.519,14,37,.378,11,16,.688,8,42,26,5,2,19,21
17,18,2017-11-24,,POR,L,125,127,50,100,.500,10,25,.400,15,21,.714,13,47,25,4,6,9,22
18,19,2017-11-26,@,MEM,W,98,88,33,74,.446,13,29,.448,19,23,.826,12,43,19,7,7,17,22
19,20,2017-11-27,@,HOU,L,103,117,40,86,.465,10,39,.256,13,17,.765,6,43,24,5,4,13,19
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-11-29,@,DAL,W,109,104,42,90,.467,11,29,.379,14,25,.560,14,52,25,5,1,14,21
23,22,2017-12-02,,ATL,L,102,114,34,82,.415,17,42,.405,17,21,.810,12,46,26,1,8,19,18
24,23,2017-12-04,@,ATL,W,110,90,41,85,.482,15,36,.417,13,15,.867,12,52,29,7,6,22,28
25,24,2017-12-07,,OKC,W,100,95,35,80,.438,11,37,.297,19,30,.633,7,49,24,3,7,13,21
26,25,2017-12-09,,MIA,L,89,101,33,81,.407,7,27,.259,16,19,.842,8,43,16,3,3,12,17
27,26,2017-12-12,,WAS,W,103,98,34,84,.405,10,43,.233,25,33,.758,9,53,26,4,6,14,21
28,27,2017-12-14,,NYK,L,104,111,37,83,.446,12,42,.286,18,23,.783,11,43,21,10,4,17,21
29,28,2017-12-15,@,TOR,L,87,120,32,76,.421,7,23,.304,16,19,.842,6,37,15,4,1,22,14
30,29,2017-12-17,,IND,L,97,109,34,81,.420,12,33,.364,17,21,.810,7,29,26,7,2,9,17
31,30,2017-12-20,,SAC,L,99,104,32,82,.390,15,42,.357,20,23,.870,14,38,15,5,7,10,19
32,31,2017-12-22,,WAS,W,119,84,44,88,.500,14,41,.341,17,21,.810,13,60,29,4,4,14,17
33,32,2017-12-23,@,IND,L,119,123,42,98,.429,16,36,.444,19,25,.760,18,51,24,2,2,10,20
34,33,2017-12-26,@,SAS,L,97,109,39,93,.419,12,32,.375,7,9,.778,12,45,23,5,0,13,18
35,34,2017-12-27,@,NOP,L,113,128,41,90,.456,19,38,.500,12,14,.857,10,43,26,8,3,15,18
