,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2021-10-20,@,DET,W,94,88,36,90,.400,6,28,.214,10,13,.769,11,47,17,7,5,16,16
1,2,2021-10-22,,NOP,W,128,112,42,87,.483,15,29,.517,13,16,.813,9,42,26,7,5,16,20
2,3,2021-10-23,,DET,W,97,82,34,88,.386,5,28,.179,9,15,.600,11,53,14,9,8,20,17
3,4,2021-10-25,@,TOR,W,111,108,40,83,.482,12,30,.400,16,20,.800,13,47,27,8,1,19,18
4,5,2021-10-28,,NYK,L,103,104,39,85,.459,11,29,.379,15,20,.750,11,49,16,5,7,13,21
5,6,2021-10-30,,UTA,W,107,99,35,92,.380,11,38,.289,18,19,.947,14,54,15,5,7,20,21
6,7,2021-11-01,@,BOS,W,128,114,42,96,.438,15,33,.455,15,20,.750,13,38,20,10,1,9,15
7,8,2021-11-03,@,PHI,L,98,103,38,77,.494,12,28,.429,15,21,.714,5,35,24,9,4,14,15
8,9,2021-11-06,,PHI,L,105,114,43,81,.531,13,26,.500,15,19,.789,6,41,22,6,5,14,22
9,10,2021-11-08,,BRK,W,118,95,34,86,.395,11,33,.333,16,19,.842,6,42,19,6,7,14,16
10,11,2021-11-10,,DAL,W,117,107,38,83,.458,12,33,.364,19,24,.792,8,43,23,9,4,12,16
11,12,2021-11-12,@,GSW,L,93,119,45,93,.484,15,46,.326,14,16,.875,12,47,27,15,3,16,15
12,13,2021-11-14,@,LAC,W,100,90,29,81,.358,11,34,.324,21,21,1.000,9,44,16,7,7,19,15
13,14,2021-11-15,@,LAL,W,121,103,36,79,.456,6,32,.188,25,31,.806,8,43,19,10,5,17,15
14,15,2021-11-17,@,POR,L,107,112,37,84,.440,11,31,.355,27,28,.964,12,44,26,10,5,16,19
15,16,2021-11-19,@,DEN,W,114,108,39,82,.476,14,37,.378,16,20,.800,7,38,24,5,5,11,22
16,17,2021-11-21,,NYK,W,109,103,35,84,.417,7,27,.259,26,31,.839,12,44,16,4,11,13,25
17,18,2021-11-22,,IND,L,77,109,40,90,.444,13,31,.419,16,18,.889,11,59,27,7,12,11,15
18,19,2021-11-24,@,HOU,L,113,118,42,84,.500,17,36,.472,17,22,.773,7,46,27,5,6,21,16
19,20,2021-11-26,@,ORL,W,123,88,30,80,.375,7,32,.219,21,30,.700,5,36,18,7,5,13,16
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-11-27,,MIA,L,104,107,37,86,.430,14,40,.350,19,22,.864,9,36,23,13,1,10,19
23,22,2021-11-29,,CHO,W,133,119,42,88,.477,18,39,.462,17,21,.810,5,34,23,7,9,9,14
24,23,2021-12-02,@,NYK,W,119,115,42,82,.512,9,26,.346,22,27,.815,10,39,19,10,8,18,20
25,24,2021-12-04,@,BRK,W,111,107,46,111,.414,8,25,.320,7,9,.778,15,55,28,8,6,5,19
26,25,2021-12-06,,DEN,W,109,97,38,96,.396,11,32,.344,10,15,.667,11,50,30,5,2,9,17
27,26,2021-12-08,@,CLE,L,92,115,44,80,.550,13,28,.464,14,16,.875,5,42,28,10,8,14,22
28,27,2021-12-11,@,MIA,L,92,118,46,93,.495,19,43,.442,7,9,.778,12,50,37,8,6,8,21
