,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-19,@,MIA,W,116,108,41,93,.441,13,36,.361,21,28,.750,12,46,23,12,6,14,26
1,2,2022-10-21,@,WAS,L,100,102,33,79,.418,7,27,.259,27,33,.818,10,38,19,8,3,13,15
2,3,2022-10-22,,CLE,L,96,128,34,84,.405,7,29,.241,21,25,.840,10,35,19,12,7,10,19
3,4,2022-10-24,,BOS,W,120,102,42,87,.483,10,21,.476,26,29,.897,14,60,29,4,6,13,18
4,5,2022-10-26,,IND,W,124,109,43,87,.494,16,30,.533,22,24,.917,9,44,34,10,5,17,25
5,6,2022-10-28,@,SAS,L,124,129,47,99,.475,9,27,.333,21,26,.808,15,42,20,13,3,12,19
6,7,2022-10-29,,PHI,L,109,114,36,80,.450,11,31,.355,26,29,.897,9,40,22,7,3,18,20
7,8,2022-11-01,@,BRK,W,108,99,39,89,.438,12,30,.400,18,21,.857,11,44,20,8,4,9,13
8,9,2022-11-02,,CHO,W,106,88,38,88,.432,14,31,.452,16,18,.889,11,51,28,6,9,19,18
9,10,2022-11-04,@,BOS,L,119,123,43,83,.518,11,28,.393,22,25,.880,4,37,21,8,5,17,28
10,11,2022-11-06,@,TOR,L,104,113,40,88,.455,13,36,.361,11,13,.846,15,46,27,5,10,17,20
11,12,2022-11-07,,TOR,W,111,97,42,80,.525,9,28,.321,18,22,.818,9,49,30,7,7,21,21
12,13,2022-11-09,,NOP,L,111,115,44,87,.506,7,27,.259,16,18,.889,6,35,23,5,8,15,23
13,14,2022-11-13,,DEN,L,103,126,40,81,.494,6,22,.273,17,21,.810,8,36,24,9,4,18,19
14,15,2022-11-16,@,NOP,L,110,124,44,89,.494,11,32,.344,11,17,.647,7,37,25,2,1,12,18
15,16,2022-11-18,,ORL,L,107,108,41,89,.461,5,21,.238,20,25,.800,13,46,27,6,6,11,19
16,17,2022-11-21,,BOS,W,121,107,46,89,.517,14,29,.483,15,20,.750,8,51,26,10,1,11,19
17,18,2022-11-23,@,MIL,W,118,113,43,87,.494,18,42,.429,14,18,.778,5,35,30,9,12,13,20
18,19,2022-11-25,@,OKC,L,119,123,44,101,.436,12,33,.364,19,23,.826,14,47,25,5,4,15,24
19,20,2022-11-28,@,UTA,W,114,107,43,93,.462,6,22,.273,22,25,.880,13,50,21,6,3,7,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-30,@,PHO,L,113,132,41,82,.500,4,25,.160,27,33,.818,5,35,21,5,6,11,19
23,22,2022-12-02,@,GSW,L,111,119,43,93,.462,9,27,.333,16,24,.667,6,44,28,7,1,12,28
24,23,2022-12-04,@,SAC,L,101,110,38,86,.442,9,25,.360,16,19,.842,7,39,17,9,5,16,16
25,24,2022-12-07,,WAS,W,115,111,45,90,.500,10,23,.435,15,17,.882,6,41,29,11,4,19,20
26,25,2022-12-10,,DAL,W,144,115,54,85,.635,19,34,.559,17,24,.708,4,44,33,8,5,8,17
27,26,2022-12-11,@,ATL,L,122,123,48,100,.480,7,27,.259,19,23,.826,13,53,28,11,6,18,21
28,27,2022-12-14,,NYK,L,120,128,46,84,.548,9,28,.321,19,22,.864,3,31,25,6,7,12,18
29,28,2022-12-16,,NYK,L,91,114,36,77,.468,12,30,.400,7,8,.875,2,39,26,3,2,20,25
30,29,2022-12-18,@,MIN,L,126,150,46,88,.523,16,38,.421,18,24,.750,6,30,31,6,1,11,16
