,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-19,@,TOR,L,100,117,37,89,.416,10,32,.313,16,18,.889,10,39,22,7,2,19,23
1,2,2017-10-21,,SAS,L,77,87,31,82,.378,8,28,.286,7,9,.778,8,48,18,3,5,19,15
2,3,2017-10-24,@,CLE,L,112,119,42,88,.477,17,33,.515,11,13,.846,8,39,28,3,3,9,20
3,4,2017-10-26,,ATL,W,91,86,31,86,.360,7,32,.219,22,29,.759,18,62,20,5,4,13,15
4,5,2017-10-28,,OKC,L,69,101,22,78,.282,10,37,.270,15,20,.750,12,47,16,9,5,19,16
5,6,2017-11-01,@,MIA,L,91,97,36,89,.404,7,28,.250,12,19,.632,7,54,20,7,6,12,19
6,7,2017-11-03,@,ORL,W,105,83,40,85,.471,14,29,.483,11,12,.917,9,48,23,6,2,14,13
7,8,2017-11-04,,NOP,L,90,96,35,99,.354,11,42,.262,9,12,.750,16,58,23,10,5,17,19
8,9,2017-11-07,@,TOR,L,114,119,40,80,.500,11,29,.379,23,28,.821,8,37,26,10,2,13,23
9,10,2017-11-10,,IND,L,87,105,37,93,.398,7,27,.259,6,9,.667,11,43,24,10,3,12,13
10,11,2017-11-11,@,SAS,L,94,133,40,86,.465,6,23,.261,8,13,.615,5,28,22,9,4,13,15
11,12,2017-11-15,@,OKC,L,79,92,26,75,.347,11,29,.379,16,20,.800,6,38,16,7,2,13,27
12,13,2017-11-17,,CHO,W,123,120,47,91,.516,17,34,.500,12,13,.923,4,35,26,9,2,11,23
13,14,2017-11-19,@,PHO,L,105,113,42,101,.416,12,36,.333,9,14,.643,12,47,20,5,1,11,21
14,15,2017-11-21,@,LAL,L,94,103,36,94,.383,11,36,.306,11,16,.688,15,54,22,4,4,14,19
15,16,2017-11-22,@,UTA,L,80,110,29,78,.372,5,21,.238,17,20,.850,8,43,15,3,1,16,21
16,17,2017-11-24,@,GSW,L,94,143,35,99,.354,13,36,.361,11,15,.733,13,40,18,7,2,15,17
17,18,2017-11-26,,MIA,L,93,100,33,89,.371,14,33,.424,13,16,.813,7,47,25,10,2,13,18
18,19,2017-11-28,,PHO,L,99,104,38,94,.404,16,40,.400,7,10,.700,9,41,27,11,7,9,20
19,20,2017-11-30,@,DEN,L,110,111,44,82,.537,9,24,.375,13,21,.619,6,40,25,4,4,11,27
