,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-18,@,PHI,L,108,127,44,93,.473,12,36,.333,27,30,.900,11,55,30,10,8,13,17
1,2,2018-10-20,,DET,L,116,118,41,101,.406,18,40,.450,18,23,.783,18,49,21,4,4,9,23
2,3,2018-10-22,@,DAL,L,109,115,40,93,.430,15,47,.319,20,21,.952,13,41,25,8,2,15,16
3,4,2018-10-24,,CHO,W,112,110,37,85,.435,10,35,.286,26,29,.897,8,36,23,5,5,6,20
4,5,2018-10-26,@,CHO,L,106,135,53,93,.570,14,32,.438,15,16,.938,11,50,30,10,10,10,18
5,6,2018-10-27,@,ATL,W,97,85,27,84,.321,12,40,.300,19,23,.826,11,48,20,9,8,22,13
6,7,2018-10-29,,GSW,L,124,149,53,96,.552,24,45,.533,19,26,.731,8,49,34,9,7,7,29
7,8,2018-10-31,,DEN,L,107,108,45,99,.455,7,26,.269,11,18,.611,17,56,24,7,9,16,16
8,9,2018-11-02,,IND,L,105,107,40,85,.471,7,26,.269,20,22,.909,9,42,21,8,9,11,13
9,10,2018-11-03,,HOU,L,88,96,35,83,.422,13,42,.310,13,20,.650,10,45,21,13,5,18,22
10,11,2018-11-05,@,NYK,W,116,115,41,106,.387,7,26,.269,26,29,.897,21,62,20,7,6,17,27
11,12,2018-11-07,@,NOP,L,98,107,42,94,.447,11,30,.367,12,17,.706,11,55,32,5,10,15,18
12,13,2018-11-10,,CLE,W,99,98,39,91,.429,8,21,.381,12,18,.667,15,53,15,5,6,12,17
13,14,2018-11-12,,DAL,L,98,103,37,79,.468,10,33,.303,19,29,.655,7,49,18,11,7,19,22
14,15,2018-11-14,@,BOS,L,82,111,42,90,.467,15,34,.441,12,14,.857,8,51,27,12,5,13,12
15,16,2018-11-16,@,MIL,L,104,123,47,93,.505,18,43,.419,11,17,.647,11,55,28,8,8,16,14
16,17,2018-11-17,,TOR,L,83,122,48,89,.539,14,35,.400,12,13,.923,8,54,31,14,10,23,24
17,18,2018-11-21,,PHO,W,124,116,48,98,.490,10,34,.294,10,10,1.000,6,36,28,9,5,13,20
18,19,2018-11-23,,MIA,L,96,103,37,87,.425,10,34,.294,19,31,.613,10,48,20,10,11,14,21
19,20,2018-11-24,@,MIN,L,96,111,42,103,.408,7,34,.206,20,23,.870,21,59,22,7,5,13,23
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-26,,SAS,L,107,108,45,93,.484,10,30,.333,8,9,.889,7,46,29,7,2,10,16
23,22,2018-11-28,@,MIL,L,113,116,43,87,.494,12,35,.343,18,24,.750,8,48,29,6,8,12,23
24,23,2018-11-30,@,DET,L,88,107,41,92,.446,13,34,.382,12,16,.750,13,52,24,5,5,13,17
25,24,2018-12-01,@,HOU,L,105,121,42,84,.500,16,41,.390,21,30,.700,6,47,23,8,7,14,21
26,25,2018-12-04,@,IND,L,90,96,35,76,.461,6,22,.273,20,24,.833,6,45,22,10,6,18,13
27,26,2018-12-07,,OKC,W,114,112,43,94,.457,10,28,.357,16,24,.667,14,51,25,12,6,22,22
28,27,2018-12-08,,BOS,L,77,133,50,93,.538,22,43,.512,11,15,.733,13,54,34,10,4,7,14
29,28,2018-12-10,,SAC,L,89,108,40,88,.455,16,37,.432,12,15,.800,10,42,28,16,4,16,15
30,29,2018-12-13,@,ORL,L,91,97,34,82,.415,11,33,.333,18,23,.783,9,43,23,8,6,16,16
31,30,2018-12-15,@,SAS,W,98,93,32,73,.438,7,21,.333,22,26,.846,7,41,18,3,5,15,18
