Date,W/L,H/A,eFG%,TOV%,ORB%,FTR,Team,eFG%_opp,TOV%_opp,ORB%_opp,FTR_opp
2014-10-30,1,1,0.5,0.15949690120306234,0.34523809523809523,0.2222222222222222,DET,0.43142857142857144,0.1249537208441318,0.2391304347826087,0.10857142857142857
2014-11-01,0,1,0.4898785425101215,0.1371616678858815,0.3230769230769231,0.24696356275303644,CHI,0.5413043478260869,0.1517642595168838,0.23423423423423423,0.3
2014-11-12,0,1,0.4673913043478261,0.12514837178097743,0.28662420382165604,0.23076923076923078,HOU,0.5340909090909091,0.16396111447044048,0.29073482428115016,0.2727272727272727
2014-11-19,1,1,0.4804733727810651,0.13446161569077414,0.29357798165137616,0.24615384615384617,NYK,0.5047483380816714,0.13022009454129407,0.2675521821631879,0.1728395061728395
2014-11-21,0,1,0.47593582887700536,0.1312956680584551,0.28600823045267487,0.2374331550802139,SAS,0.49428274428274427,0.13940224318123887,0.23577235772357724,0.2203742203742204
2014-11-22,0,1,0.47317073170731705,0.12779122948614474,0.28677839851024206,0.2370731707317073,SAC,0.4806013579049467,0.13870504407581605,0.3001949317738791,0.34238603297769155
2014-11-26,0,1,0.4679023508137432,0.13075673741294355,0.2891566265060241,0.23869801084990958,MIL,0.4775952203136669,0.14383025728356422,0.2772133526850508,0.19492158327109785
2014-12-03,0,1,0.46842470506592643,0.13209900027476593,0.26790450928381965,0.2359472588480222,PHI,0.456271186440678,0.15742310486800679,0.23781212841854935,0.19932203389830508
2014-12-05,0,1,0.4691157347204161,0.1309913664781185,0.26899128268991285,0.23342002600780234,HOU,0.5049407114624506,0.1556127924447306,0.28714107365792757,0.22661396574440051
2014-12-08,0,1,0.4637214745465184,0.12989679677177446,0.2688888888888889,0.2363955529549444,GSW,0.5378652355396542,0.1467629846378932,0.24224343675417662,0.19856887298747763
2014-12-10,1,1,0.46089385474860334,0.13127931479845012,0.27666314677930304,0.23966480446927374,POR,0.505863539445629,0.12574900835513544,0.2639175257731959,0.1865671641791045
2014-12-12,0,1,0.4611884368308351,0.13173302107728338,0.2745694022289767,0.2398286937901499,OKC,0.47859818084537187,0.139369394480972,0.2767950052029136,0.20759764579989298
2014-12-14,0,1,0.46016343207354443,0.13139889282826397,0.2753623188405797,0.23646578140960164,LAL,0.4755864049784586,0.10671835404850971,0.261455525606469,0.22786022020105315
2014-12-21,0,1,0.4626527840651879,0.12990961607562398,0.27467811158798283,0.23087369850611136,IND,0.46472327841149136,0.127867018300967,0.25614591593973035,0.17743979721166034
2015-01-01,0,1,0.46452830188679245,0.12964438746636175,0.27670250896057347,0.22490566037735849,SAC,0.4935139259824494,0.14567595873164427,0.2847275518035303,0.29950400610454025
2015-01-03,0,1,0.46345029239766083,0.12818211396708218,0.2768166089965398,0.2233187134502924,UTA,0.4985102420856611,0.13472405778608212,0.2821067821067821,0.22197392923649906
2015-01-05,0,1,0.464070796460177,0.12764822435604328,0.2781501340482574,0.22159292035398231,DEN,0.4790912084293711,0.1269926909216768,0.2805486284289277,0.21830754033585775
2015-01-07,0,1,0.4657182036338704,0.1286404183976887,0.2807817589576547,0.22008913267055194,PHO,0.5218922229026332,0.13197027799825953,0.24696601941747573,0.20330679730557258
2015-01-10,0,1,0.46376340591485216,0.1298558599954051,0.2782233189389266,0.2216444588885278,SAS,0.5165869218500797,0.13332279918623713,0.23134328358208955,0.20637958532695375
2015-01-21,0,1,0.4651826484018265,0.1291966876262203,0.2750544662309368,0.2148972602739726,DAL,0.5265570234564573,0.10893715230533405,0.24365750528541227,0.20032353734160152
2015-01-23,0,1,0.46432552954292083,0.12908926339381924,0.27398720682302774,0.21321070234113712,NOP,0.4948767654389366,0.11674682990817666,0.2749864937871421,0.20326779285516478
2015-01-28,1,1,0.46506150222454856,0.12850146281539432,0.27341011517275915,0.21905260403035853,BOS,0.49533557916558696,0.12757096649410293,0.24154086413326392,0.16973309147447524
2015-01-31,0,1,0.4650665996481528,0.12963608882688057,0.2734262373858722,0.21965317919075145,CLE,0.5065740511039444,0.12247727622862424,0.27370478983382207,0.22401389233440833
2015-02-04,1,1,0.46600532300992015,0.13005597251309875,0.27184466019417475,0.22235664166465038,MIA,0.5014957846070166,0.1364202983497478,0.22404661016949154,0.23089475115583355
