Date,W/L,H/A,eFG%,TOV%,ORB%,FTR,Team,eFG%_opp,TOV%_opp,ORB%_opp,FTR_opp
2015-11-02,0,1,0.4592274678111588,0.12327416173570019,0.16666666666666666,0.4034334763948498,POR,0.4763779527559055,0.16249113684708105,0.2191780821917808,0.18110236220472442
2015-11-05,0,1,0.41914893617021276,0.14639502256923265,0.1937984496124031,0.35319148936170214,MIA,0.5080645161290323,0.1431772908366534,0.2366412213740458,0.1814516129032258
2015-11-10,0,1,0.517578125,0.16378100140383714,0.256,0.19140625,CHO,0.525,0.13333333333333333,0.140625,0.225
2015-11-12,0,1,0.5445344129554656,0.1612517916865743,0.2920353982300885,0.2388663967611336,GSW,0.5784313725490197,0.15249481517628402,0.22033898305084745,0.16862745098039217
2015-11-15,0,1,0.5297619047619048,0.12391573729863692,0.27350427350427353,0.23015873015873015,MEM,0.4801762114537445,0.1416613007083065,0.24561403508771928,0.3568281938325991
2015-11-20,0,1,0.4266409266409266,0.115521327014218,0.2222222222222222,0.26640926640926643,DET,0.45318352059925093,0.11213480421869318,0.2198581560283688,0.16104868913857678
2015-11-23,1,1,0.4583333333333333,0.1481115773882992,0.1984126984126984,0.2791666666666667,PHI,0.4560669456066946,0.16093092349591484,0.2222222222222222,0.23430962343096234
2015-11-25,1,1,0.46624472573839665,0.14166981488477523,0.16666666666666666,0.270042194092827,ATL,0.49798387096774194,0.13936015511391178,0.2462686567164179,0.2661290322580645
2015-12-01,0,1,0.4809322033898305,0.13723988254819355,0.25833333333333336,0.2796610169491525,ORL,0.5325670498084292,0.1331235628706281,0.28346456692913385,0.16091954022988506
2015-12-05,0,1,0.46487603305785125,0.12523481527864747,0.24806201550387597,0.2892561983471074,POR,0.5553435114503816,0.13115535948491713,0.2748091603053435,0.20229007633587787
2015-12-07,0,1,0.45867768595041325,0.1361326234269119,0.2748091603053435,0.3305785123966942,LAC,0.4777327935222672,0.1377575467177767,0.2323943661971831,0.27530364372469635
2015-12-09,1,1,0.501937984496124,0.13353460287970273,0.2900763358778626,0.28294573643410853,LAL,0.486328125,0.11874314943368652,0.2246376811594203,0.22265625
2015-12-15,0,1,0.49156118143459915,0.13380632312671148,0.21774193548387097,0.3206751054852321,DEN,0.5622406639004149,0.13647642679900746,0.3,0.27385892116182575
2015-12-18,1,1,0.47692307692307695,0.1059718239620995,0.3125,0.20384615384615384,SAC,0.5160642570281124,0.1584013646886804,0.20454545454545456,0.17670682730923695
2015-12-23,0,1,0.4675324675324675,0.1247373949579832,0.168,0.2857142857142857,SAS,0.5658914728682171,0.10299987125016094,0.25833333333333336,0.1434108527131783
2015-12-26,0,1,0.4668141592920354,0.15081967213114755,0.18699186991869918,0.2610619469026549,IND,0.5135135135135135,0.1408623223909848,0.21641791044776118,0.13127413127413126
2015-12-30,1,1,0.49572649572649574,0.14821497615672122,0.23931623931623933,0.19230769230769232,UTA,0.4432773109243697,0.15407370886231975,0.296875,0.2857142857142857
2016-01-02,0,1,0.4473684210526316,0.1286072772898369,0.24822695035460993,0.19433198380566802,MIL,0.5476190476190477,0.12936221419975932,0.28225806451612906,0.24603174603174602
2016-01-06,0,1,0.45217391304347826,0.1362488369001728,0.24,0.21739130434782608,DEN,0.4398496240601504,0.09503444998812069,0.3333333333333333,0.21804511278195488
2016-01-08,0,1,0.48444444444444446,0.12636612021857924,0.1875,0.24,CLE,0.6270491803278688,0.10947964966512107,0.32075471698113206,0.2540983606557377
2016-01-10,0,1,0.45021645021645024,0.12419441460794843,0.21666666666666667,0.22510822510822512,DAL,0.4899193548387097,0.12461656441717792,0.29457364341085274,0.1814516129032258
2016-01-12,0,1,0.4769874476987448,0.1454591449532001,0.23577235772357724,0.22594142259414227,OKC,0.5341365461847389,0.1444912703190849,0.26229508196721313,0.24899598393574296
2016-01-17,1,1,0.5129310344827587,0.14691172793198298,0.3220338983050847,0.3275862068965517,PHO,0.4498069498069498,0.13774912075029308,0.2446043165467626,0.2084942084942085
2016-01-23,1,1,0.4957446808510638,0.15126685995209882,0.25210084033613445,0.28085106382978725,MEM,0.5287610619469026,0.1179881337648328,0.22123893805309736,0.28761061946902655
2016-01-27,0,1,0.5454545454545454,0.1053370786516854,0.24347826086956523,0.2975206611570248,OKC,0.5353356890459364,0.11068225678283573,0.3409090909090909,0.20141342756183744
2016-02-06,1,1,0.5594262295081968,0.12376237623762376,0.3137254901960784,0.2540983606557377,CHI,0.5075187969924813,0.11394986206069328,0.22727272727272727,0.19548872180451127
2016-02-08,0,1,0.5122448979591837,0.11337868480725624,0.30973451327433627,0.2897959183673469,NOP,0.48141263940520446,0.06026389241309313,0.19863013698630136,0.137546468401487
2016-02-10,1,1,0.48975409836065575,0.08739076154806492,0.30833333333333335,0.3770491803278688,TOR,0.558091286307054,0.11343012704174228,0.21551724137931033,0.23236514522821577
2016-02-20,0,1,0.4765957446808511,0.10726905603230692,0.23076923076923078,0.39148936170212767,NYK,0.5383064516129032,0.14867771732253574,0.22608695652173913,0.1693548387096774
2016-02-22,1,1,0.5041322314049587,0.13404825737265416,0.25,0.32644628099173556,BOS,0.5,0.10112099849763088,0.2323943661971831,0.20430107526881722
2016-03-02,0,1,0.4678714859437751,0.13296300673679234,0.2785714285714286,0.3132530120481928,WAS,0.5476190476190477,0.1358203549438609,0.20833333333333334,0.2261904761904762
2016-03-05,1,1,0.5756302521008403,0.17241379310344826,0.2616822429906542,0.23949579831932774,BRK,0.5275735294117647,0.10307456708681824,0.2706766917293233,0.1948529411764706
2016-03-08,0,1,0.5787234042553191,0.13743455497382198,0.14678899082568808,0.2297872340425532,SAS,0.49236641221374045,0.11642156862745098,0.2878787878787879,0.20229007633587787
2016-03-21,0,1,0.5483193277310925,0.12682308180088778,0.25,0.2857142857142857,GSW,0.5359848484848485,0.11760336717009161,0.1984126984126984,0.13257575757575757
2016-03-23,1,1,0.5384615384615384,0.1338036735190366,0.25862068965517243,0.25101214574898784,SAC,0.48314606741573035,0.13933357049685757,0.28776978417266186,0.1348314606741573
2016-03-26,0,1,0.525,0.12307877041306436,0.21311475409836064,0.2153846153846154,UTA,0.5042918454935622,0.16938110749185667,0.2457627118644068,0.1630901287553648
2016-03-28,1,1,0.5114942528735632,0.12402551381998583,0.2204724409448819,0.2681992337164751,PHO,0.48859315589353614,0.17722516034657365,0.26618705035971224,0.19771863117870722
2016-03-30,0,1,0.44642857142857145,0.13355998057309373,0.2518518518518518,0.23412698412698413,LAC,0.5403225806451613,0.11280134072450691,0.25984251968503935,0.20161290322580644
2016-04-03,0,1,0.4409282700421941,0.15470704410796576,0.24,0.13924050632911392,DAL,0.4782608695652174,0.11322463768115942,0.2624113475177305,0.1383399209486166
2016-04-11,0,1,0.5080971659919028,0.1199409521466355,0.28346456692913385,0.2631578947368421,HOU,0.6317829457364341,0.1421464108031272,0.24369747899159663,0.18604651162790697
2016-04-13,1,1,0.5790513833992095,0.11362240510993736,0.25,0.2450592885375494,NOP,0.5056179775280899,0.11051373954599761,0.23076923076923078,0.20599250936329588
2015-11-04,0,1,0.4431818181818182,0.09986684420772304,0.32116788321167883,0.20454545454545456,POR,0.5265306122448979,0.15398550724637683,0.265625,0.18775510204081633
2015-11-07,1,1,0.46558704453441296,0.12621481761958853,0.27007299270072993,0.1902834008097166,MEM,0.4581673306772908,0.12048192771084339,0.24242424242424243,0.19123505976095617
2015-11-18,1,1,0.5063829787234042,0.16279366700715017,0.24786324786324787,0.19148936170212766,TOR,0.4959349593495935,0.1449543547989144,0.23333333333333334,0.22764227642276422
2015-11-23,0,1,0.47555555555555556,0.1737646910147858,0.3114754098360656,0.27111111111111114,OKC,0.5231660231660231,0.13898960599468216,0.3253968253968254,0.18146718146718147
2015-11-28,1,1,0.4956896551724138,0.16157096694009443,0.2975206611570248,0.2672413793103448,NOP,0.4713114754098361,0.12951770075243618,0.17391304347826086,0.27459016393442626
2015-11-30,0,1,0.5141129032258065,0.12305944717909882,0.2773109243697479,0.2056451612903226,GSW,0.6213991769547325,0.15811238141571393,0.33043478260869563,0.24279835390946503
2015-12-03,0,1,0.5082304526748971,0.13355380310353598,0.225,0.20987654320987653,ORL,0.5,0.11028060286729567,0.2846153846153846,0.15298507462686567
