Date,W/L,H/A,eFG%,TOV%,ORB%,FTR,Team,eFG%_opp,TOV%_opp,ORB%_opp,FTR_opp
2014-11-01,0,1,0.4898785425101215,0.1371616678858815,0.3230769230769231,0.24696356275303644,CHI,0.5413043478260869,0.1517642595168838,0.23423423423423423,0.3
2014-11-12,0,1,0.4521072796934866,0.12190770694576594,0.25735294117647056,0.22988505747126436,HOU,0.5,0.167104320840296,0.27007299270072993,0.20647773279352227
2014-11-19,1,1,0.5121457489878543,0.1556625939849624,0.3114754098360656,0.2834008097165992,NYK,0.5866666666666667,0.15983820459290188,0.2621359223300971,0.25333333333333335
2014-11-21,0,1,0.5094339622641509,0.12384996461429583,0.2923076923076923,0.2037735849056604,SAS,0.5481171548117155,0.16292768517358064,0.2608695652173913,0.21338912133891214
2014-11-22,0,1,0.47769516728624534,0.10440281589309151,0.2907801418439716,0.1895910780669145,SAC,0.5145228215767634,0.1416081763329639,0.3247863247863248,0.2821576763485477
2014-11-26,0,1,0.4272030651340996,0.11851149561507467,0.27586206896551724,0.21455938697318008,MIL,0.4826254826254826,0.14177123552123552,0.32,0.1969111969111969
2014-12-03,0,1,0.419921875,0.12655176569844523,0.19444444444444445,0.21875,PHI,0.458984375,0.15132115004074032,0.2866666666666667,0.21875
2014-12-05,0,1,0.43346007604562736,0.12282138261785004,0.21678321678321677,0.23574144486692014,HOU,0.5484496124031008,0.15813517629143725,0.344,0.2054263565891473
2014-12-08,0,1,0.43843283582089554,0.11791096284366731,0.273972602739726,0.23880597014925373,GSW,0.5089285714285714,0.10830113569839597,0.3221476510067114,0.14642857142857144
2014-12-10,1,1,0.4107142857142857,0.13299444378768174,0.3194444444444444,0.2777777777777778,POR,0.4919678714859438,0.13437420015357052,0.27205882352941174,0.15261044176706828
2014-12-12,0,1,0.41295546558704455,0.15337423312883436,0.3333333333333333,0.2591093117408907,OKC,0.5155642023346303,0.14182720718591182,0.35294117647058826,0.245136186770428
2014-12-14,0,1,0.4357429718875502,0.1415321609250783,0.31851851851851853,0.23694779116465864,LAL,0.4652014652014652,0.08940278936702825,0.2689655172413793,0.20512820512820512
2014-12-21,0,1,0.4820717131474104,0.11801242236024845,0.2692307692307692,0.18725099601593626,IND,0.4484732824427481,0.12008868087202858,0.22916666666666666,0.1450381679389313
2015-01-01,0,1,0.502,0.1455957291919437,0.26865671641791045,0.188,SAC,0.4936708860759494,0.17384408930096376,0.2644628099173554,0.2489451476793249
2015-01-03,0,1,0.4806949806949807,0.10166476045240819,0.27007299270072993,0.1583011583011583,UTA,0.5083333333333333,0.12642634854771784,0.31451612903225806,0.20416666666666666
2015-01-05,0,1,0.4718045112781955,0.10444826738756452,0.3055555555555556,0.17293233082706766,DEN,0.5235294117647059,0.11400049297510476,0.2764227642276423,0.22745098039215686
2015-01-07,0,1,0.47752808988764045,0.11811023622047244,0.32142857142857145,0.17228464419475656,PHO,0.5300751879699248,0.13850415512465375,0.26356589147286824,0.21804511278195488
2015-01-10,0,1,0.4603174603174603,0.15441443623592105,0.27906976744186046,0.2222222222222222,SAS,0.5138888888888888,0.13162728051916248,0.21804511278195488,0.21031746031746032
2015-01-21,0,1,0.4457831325301205,0.1303076531909484,0.2556390977443609,0.18473895582329317,DAL,0.5216450216450217,0.12274416135881104,0.2204724409448819,0.24675324675324675
2015-01-23,0,1,0.3952569169960474,0.12385670731707317,0.2517985611510791,0.1541501976284585,NOP,0.48582995951417,0.1200519143413368,0.2975206611570248,0.16194331983805668
2015-01-28,1,1,0.47639484978540775,0.11967913054728942,0.2644628099173554,0.3090128755364807,BOS,0.5019230769230769,0.12539760215316859,0.20300751879699247,0.18076923076923077
2015-01-31,0,1,0.48723404255319147,0.14043150772373292,0.24166666666666667,0.2765957446808511,CLE,0.5238095238095238,0.1202683884035954,0.30952380952380953,0.16666666666666666
2015-02-04,1,1,0.4766949152542373,0.13244605246155833,0.2421875,0.2584745762711864,MIA,0.49567099567099565,0.1386504687706325,0.264,0.19913419913419914
2015-02-06,1,1,0.4808510638297872,0.14478764478764478,0.2540983606557377,0.2553191489361702,MEM,0.4978448275862069,0.1337945437932385,0.2457627118644068,0.25862068965517243
2015-02-09,0,1,0.494,0.14280505590666018,0.36363636363636365,0.24,ATL,0.5493827160493827,0.11938564790913783,0.14912280701754385,0.2551440329218107
2015-02-11,0,1,0.4764705882352941,0.12854238909482243,0.3282442748091603,0.2549019607843137,GSW,0.484375,0.1335901578227911,0.2028985507246377,0.16015625
2015-02-20,1,1,0.46037735849056605,0.12164040778498611,0.3469387755102041,0.23773584905660378,PHO,0.47191011235955055,0.10936391581934264,0.2808219178082192,0.21722846441947566
2015-02-25,1,1,0.4326923076923077,0.1403705783267827,0.32413793103448274,0.3269230769230769,WAS,0.4760956175298805,0.17435458216077326,0.22727272727272727,0.13545816733067728
2015-02-28,0,1,0.4410569105691057,0.1208028744889109,0.26277372262773724,0.2682926829268293,MEM,0.4702127659574468,0.1721547514711406,0.2540983606557377,0.20851063829787234
2015-03-02,0,1,0.4433198380566802,0.10561630218687872,0.25,0.291497975708502,LAC,0.5136186770428015,0.0942684766214178,0.23134328358208955,0.1517509727626459
2015-03-04,0,1,0.43253968253968256,0.10759960649286769,0.25,0.27380952380952384,DEN,0.49074074074074076,0.1129150390625,0.2773722627737226,0.12222222222222222
2015-03-07,1,1,0.4799196787148594,0.09118349893095208,0.234375,0.2891566265060241,POR,0.4883268482490272,0.12519848540368878,0.19424460431654678,0.21011673151750973
2015-03-16,0,1,0.4861111111111111,0.15359595229490422,0.2803030303030303,0.2261904761904762,BRK,0.5161943319838057,0.1526580459770115,0.2809917355371901,0.2388663967611336
