Date,W/L,H/A,eFG%,TOV%,ORB%,FTR,Team,eFG%_opp,TOV%_opp,ORB%_opp,FTR_opp
2015-11-02,0,1,0.4592274678111588,0.12327416173570019,0.16666666666666666,0.4034334763948498,POR,0.5,0.15068369917236416,0.20430107526881722,0.1695906432748538
2015-11-05,0,1,0.4371069182389937,0.12868829855685265,0.18128654970760233,0.3584905660377358,MIA,0.5125628140703518,0.13948082138705928,0.18932038834951456,0.2135678391959799
2015-11-10,0,1,0.4729965156794425,0.1441293045761054,0.21283783783783783,0.28397212543554007,CHO,0.5042444821731749,0.11808910359634997,0.19873817034700317,0.2071307300509338
2015-11-12,0,1,0.47806354009077157,0.13999014469381357,0.23076923076923078,0.2874432677760968,GSW,0.5487528344671202,0.13363812203270617,0.25471698113207547,0.20408163265306123
2015-11-15,0,1,0.49031476997578693,0.13819689420664072,0.23002421307506055,0.2675544794188862,MEM,0.4459910913140312,0.12518005350161188,0.2332657200811359,0.2516703786191537
2015-11-20,0,1,0.4751152073732719,0.1328714138631494,0.22800718132854578,0.2672811059907834,DET,0.46555023923444977,0.12912993142755366,0.2807625649913345,0.184688995215311
2015-11-23,1,1,0.4754944110060189,0.1346836229894584,0.226890756302521,0.2708512467755804,PHI,0.46138044371405096,0.1640170037103472,0.218475073313783,0.1914543960558751
2015-11-25,1,1,0.4751004016064257,0.13271762053668826,0.221875,0.27068273092369477,ATL,0.5166903409090909,0.13786866079897647,0.20473537604456823,0.2002840909090909
2015-12-01,0,1,0.47602970965563807,0.1334392698529112,0.22763157894736843,0.27211343686698175,ORL,0.4810323383084577,0.12420085901470616,0.26102502979737785,0.17475124378109452
2015-12-05,0,1,0.4766624040920716,0.13321234820549452,0.231055900621118,0.2717391304347826,POR,0.5047914317925591,0.13691842269977048,0.25216450216450215,0.19898534385569336
2015-12-07,0,1,0.47691373025516404,0.13441351815954064,0.23286052009456265,0.27460510328068044,LAC,0.50466472303207,0.12260502724556162,0.21587301587301588,0.2530612244897959
2015-12-09,1,1,0.4798734905117884,0.1334534992547402,0.23681257014590348,0.273720529039678,LAL,0.4607790821771611,0.12448959267005277,0.2224428997020854,0.22305229455709713
2015-12-15,0,1,0.4812753036437247,0.13349662264954662,0.23448275862068965,0.2793522267206478,DEN,0.4797039159503343,0.13616677677457242,0.2517921146953405,0.21155682903533907
2015-12-18,1,1,0.48031496062992124,0.13190760854312256,0.2427536231884058,0.26910606762389994,SAC,0.5037811387900356,0.14029066045574032,0.24935289042277825,0.20240213523131673
2015-12-23,0,1,0.4790794979079498,0.13121529450543878,0.23515052888527258,0.27071129707112973,SAS,0.5296610169491526,0.1292360712234348,0.23466003316749584,0.17998385794995964
2015-12-26,0,1,0.4795131845841785,0.13347488831066817,0.23520126282557222,0.26815415821501015,IND,0.4983805668016194,0.1329437819847099,0.23438704703161142,0.2089068825910931
2015-12-30,1,1,0.4805640243902439,0.13273774484342718,0.23551263001485884,0.26371951219512196,UTA,0.48291477974475094,0.13464878061057559,0.2705047318611987,0.22725401399752984
2016-01-02,0,1,0.4770937723693629,0.13322841482607042,0.23460207612456746,0.2587687902648533,MIL,0.4963389121338912,0.13840176981600388,0.23433242506811988,0.199442119944212
2016-01-06,0,1,0.4770408163265306,0.13313517864883273,0.23269611074489124,0.2574829931972789,DEN,0.4807942708333333,0.1290807822092125,0.26715686274509803,0.19596354166666666
2016-01-08,0,1,0.4776416031798609,0.13272334221507215,0.23121387283236994,0.25736999006293476,CLE,0.5153243050605845,0.12646853263220953,0.2505204718945177,0.203136136849608
2016-01-10,0,1,0.4767591994835378,0.13323928207539776,0.2324561403508772,0.25629438347320854,DAL,0.4995315427857589,0.1214809860124727,0.20899940793368857,0.20549656464709556
2016-01-12,0,1,0.4770368040264234,0.1340648854961832,0.2329268292682927,0.25511167033658383,OKC,0.520392749244713,0.13634269921695072,0.29882207067575944,0.23987915407854984
2016-01-17,1,1,0.47947815889768397,0.13497579744321708,0.23890784982935154,0.26004104368220465,PHO,0.5008314855875832,0.14289870449917,0.23324396782841822,0.1868070953436807
2016-01-23,1,1,0.4805266044980801,0.1360462515841002,0.23974427277570592,0.2613823368074602,MEM,0.4696102480239847,0.12015271431105404,0.23595505617977527,0.2447533387844099
2016-01-27,0,1,0.4836387434554974,0.1338308536624052,0.23979591836734693,0.25968586387434556,OKC,0.5212224108658744,0.13333134701903882,0.3043262058677275,0.23017220470531166
2016-02-06,1,1,0.48755629296041714,0.13363124959587322,0.24662633783154955,0.2585920834320929,CHI,0.4776947463768116,0.12262097409385786,0.2534904013961606,0.19542572463768115
2016-02-08,0,1,0.48697674418604653,0.13319332764853875,0.2468065693430657,0.2602325581395349,NOP,0.49738041002277905,0.11710366030512212,0.2135667396061269,0.19362186788154898
2016-02-10,1,1,0.4869744058500914,0.1319548690136071,0.2476489028213166,0.2655393053016453,TOR,0.4998814885043849,0.12035976628321746,0.24389119409866297,0.2552737615548708
2016-02-20,0,1,0.486438809261301,0.1318222168825881,0.2459086993970715,0.26703417861080486,NYK,0.4821689259645464,0.12012673288152974,0.24200728450020234,0.21480709071949947
2016-02-22,1,1,0.4878735383282806,0.13206731996622217,0.24778012684989428,0.2687310524036379,BOS,0.49192618223760093,0.12254380903210133,0.2494407158836689,0.1987697039600154
2016-03-02,0,1,0.4876543209876543,0.13231631382316314,0.25019669551534224,0.27200971463266543,WAS,0.5081452404317959,0.12546742767171817,0.19961832061068702,0.19685966633954857
2016-03-05,1,1,0.49216300940438873,0.133563424897168,0.25105404369490225,0.26880877742946707,BRK,0.4905428409305845,0.13449212577455036,0.2381646030589949,0.18365802912804993
2016-03-08,0,1,0.4923047691430743,0.13388300861208904,0.2475872308834447,0.26752802584077523,SAS,0.5326392796848621,0.12180867241965398,0.22975590856257264,0.19133370849746764
2016-03-21,0,1,0.49391641685769705,0.13338516096740183,0.24429854872149273,0.2680303297478399,GSW,0.5612544919960797,0.13183235509904623,0.2399193548387097,0.19552433845148645
2016-03-23,1,1,0.4953051643192488,0.1336716007534933,0.24445203141003755,0.26743175099982613,SAC,0.5088134486698221,0.13890063319787307,0.2386399745789641,0.21511343234862085
2016-03-26,0,1,0.49527904232001346,0.13294753479834803,0.2430371352785146,0.2657224751306694,UTA,0.4976149914821124,0.13682799065030468,0.2639072847682119,0.21754684838160138
2016-03-28,1,1,0.49600798403193613,0.13326132281644854,0.24345549738219896,0.26746506986027946,PHO,0.4879479860450365,0.14568933805734643,0.2459605026929982,0.20424992071043452
2016-03-30,0,1,0.4945072962780784,0.13341955432665864,0.24420103092783504,0.26545335300868994,LAC,0.5205501883084984,0.1171194441068028,0.20350445742391637,0.2244964794498117
2016-04-03,0,1,0.4939190270443271,0.1340495547812621,0.2433197107827727,0.2626020163226116,DAL,0.5025275735294118,0.1151524584502692,0.20553129548762736,0.20726102941176472
2016-04-11,0,1,0.49529018535399577,0.13364563240562138,0.24350940017905104,0.2634457611668186,HOU,0.5157037037037037,0.13677529014952325,0.2564389697648376,0.2457777777777778
2016-04-13,1,1,0.4982753449310138,0.13346608124535078,0.2429712932820361,0.2628974205158968,NOP,0.49772727272727274,0.11996247385289392,0.21169463995668653,0.20099431818181818
2015-11-04,0,1,0.45132743362831856,0.10546545420455611,0.2727272727272727,0.20353982300884957,POR,0.5190930787589498,0.1550331698875108,0.22869955156950672,0.17422434367541767
2015-11-07,1,1,0.46686746987951805,0.12023794456397924,0.2633587786259542,0.19076305220883535,MEM,0.4323181049069374,0.11749626148258918,0.228486646884273,0.21150592216582065
2015-11-18,1,1,0.478429203539823,0.13125386040765905,0.26180257510729615,0.20243362831858408,TOR,0.47795497185741087,0.1335845660610833,0.27787934186471663,0.28330206378986866
2015-11-23,0,1,0.4739829706717124,0.13805366022898116,0.2766726943942134,0.21570482497634816,OKC,0.5179252479023646,0.14342786797667992,0.31513260530421217,0.2204424103737605
2015-11-28,1,1,0.48149671052631576,0.13929324365023593,0.27892234548335976,0.21546052631578946,NOP,0.4931365820178449,0.12398215523215524,0.18586387434554974,0.19835277968428278
2015-11-30,0,1,0.48160919540229885,0.13525910940697702,0.2767857142857143,0.21379310344827587,GSW,0.5678899082568807,0.14142875937376662,0.26429479034307496,0.2036697247706422
2015-12-03,0,1,0.4840232389251997,0.1381798002219756,0.269774011299435,0.21568627450980393,ORL,0.48173246906305245,0.12273573726087693,0.2585034013605442,0.17442545668827342
2015-12-05,1,1,0.4857045609257999,0.13712291199202195,0.2766798418972332,0.22123893805309736,IND,0.49812734082397003,0.13557483731019523,0.2417452830188679,0.22846441947565543
2015-12-09,1,1,0.4890310786106033,0.13531926013027978,0.2809917355371901,0.21876904326630103,NYK,0.4668380462724936,0.12363836183211041,0.2423038728897716,0.20976863753213368
2015-12-11,0,1,0.4883653286794648,0.13421681589555165,0.27914798206278024,0.2181500872600349,OKC,0.5170137125444388,0.14306262276319656,0.3017689906347555,0.2249873031995937
2015-12-16,0,1,0.4857069933639612,0.13159548725684297,0.2713026444662096,0.2164369576314446,NOP,0.4952919020715631,0.12356275064001065,0.19441944194419442,0.2071563088512241
2015-12-18,1,1,0.4874507874015748,0.1320129516431641,0.2672985781990521,0.21801181102362205,DEN,0.47791072250345146,0.13610973626529024,0.25407725321888414,0.2130694891854579
2015-12-21,1,1,0.4883941260066319,0.13059484314067865,0.2670920692798541,0.2235907153008053,PHO,0.5067724458204335,0.1451154381415708,0.23805913570887036,0.19272445820433437
2015-12-26,0,1,0.48940397350993375,0.13328822733423545,0.2663829787234043,0.22339955849889626,LAC,0.5066640533124265,0.1214130682431379,0.2141823444283647,0.23049784398275186
