Date,W/L,H/A,eFG%,TOV%,ORB%,FTR,Team,eFG%_opp,TOV%_opp,ORB%_opp,FTR_opp
2016-11-01,1,1,0.5491452991452992,0.13439139895046717,0.2909090909090909,0.2564102564102564,MEM,0.46987951807228917,0.13912412291313817,0.21897810218978103,0.24899598393574296
2016-11-03,0,1,0.5466101694915254,0.15058351110553395,0.2767857142857143,0.2542372881355932,DEN,0.4599236641221374,0.1283660429027841,0.2518518518518518,0.2900763358778626
2016-11-12,0,1,0.5242537313432836,0.10416666666666667,0.2898550724637681,0.2126865671641791,LAC,0.536144578313253,0.0950337216431637,0.26153846153846155,0.2931726907630522
2016-11-13,1,1,0.5625,0.08946199407699901,0.265625,0.25390625,LAL,0.5836820083682008,0.15337423312883436,0.16379310344827586,0.19665271966527198
2016-11-15,0,1,0.5348837209302325,0.12203833789736875,0.2753623188405797,0.24031007751937986,CHO,0.5093283582089553,0.08991690437802308,0.2302158273381295,0.17164179104477612
2016-11-17,1,1,0.5533596837944664,0.1240469563112671,0.2824427480916031,0.2490118577075099,PHI,0.476,0.13770655983975966,0.2153846153846154,0.18
2016-11-21,0,1,0.4807692307692308,0.1430987381293092,0.2734375,0.2094017094017094,BOS,0.4799196787148594,0.10561056105610561,0.16058394160583941,0.1686746987951807
2016-11-28,0,1,0.4823529411764706,0.13485350006129707,0.2265625,0.2235294117647059,UTA,0.5252100840336135,0.13269303677492733,0.2032520325203252,0.27310924369747897
2016-11-30,0,1,0.49190283400809715,0.13025679196129514,0.24369747899159663,0.26720647773279355,NYK,0.4608540925266904,0.07767686424474186,0.24647887323943662,0.18505338078291814
2016-12-06,0,1,0.5018115942028986,0.11364960951159808,0.2733812949640288,0.19202898550724637,SAS,0.5323886639676113,0.1265662574357676,0.2125984251968504,0.1862348178137652
2016-12-09,0,1,0.5141129032258065,0.12848515996402415,0.2764227642276423,0.14516129032258066,DET,0.4942528735632184,0.08977811978966269,0.19424460431654678,0.14559386973180077
2016-12-11,0,1,0.520242914979757,0.12293531711007438,0.30708661417322836,0.20647773279352227,GSW,0.5333333333333333,0.14728002005515167,0.19230769230769232,0.22916666666666666
2016-12-17,0,1,0.4864864864864865,0.14186450492182978,0.30714285714285716,0.2471042471042471,HOU,0.5909090909090909,0.13325608342989573,0.22962962962962963,0.14545454545454545
2016-12-19,1,1,0.4962121212121212,0.15403925148334094,0.2923076923076923,0.23106060606060605,PHO,0.4805447470817121,0.13726426354738602,0.2536231884057971,0.21011673151750973
2016-12-23,0,1,0.5120967741935484,0.14787430683918668,0.31932773109243695,0.23387096774193547,SAC,0.5907079646017699,0.10593220338983052,0.16363636363636364,0.2743362831858407
2016-12-26,1,1,0.5225409836065574,0.12199820213175805,0.27419354838709675,0.22131147540983606,ATL,0.4681274900398406,0.11719244900544785,0.2446043165467626,0.19123505976095617
2016-12-30,1,1,0.5513833992094862,0.10623229461756374,0.3017241379310345,0.17391304347826086,MIL,0.573469387755102,0.11197470688973785,0.19298245614035087,0.15918367346938775
2017-01-01,0,1,0.5174418604651163,0.11018763379926962,0.29365079365079366,0.15891472868217055,POR,0.5267857142857143,0.13548299688389107,0.09565217391304348,0.24553571428571427
2017-01-07,0,1,0.482,0.1322751322751323,0.2734375,0.188,UTA,0.5043103448275862,0.12048192771084337,0.25862068965517243,0.24568965517241378
2017-01-09,1,1,0.5313807531380753,0.1396285231848292,0.3125,0.18410041841004185,DAL,0.5,0.12976369348449665,0.14173228346456693,0.12552301255230125
2017-01-11,1,1,0.5581896551724138,0.16052395017336585,0.3018867924528302,0.22844827586206898,HOU,0.5562015503875969,0.11910433539780847,0.16911764705882354,0.26356589147286824
2017-01-13,1,1,0.5567226890756303,0.15903307888040713,0.2621359223300971,0.21428571428571427,OKC,0.5020080321285141,0.14292816306239126,0.2727272727272727,0.1927710843373494
2017-01-22,1,1,0.5351239669421488,0.1383423512051156,0.24324324324324326,0.2892561983471074,DEN,0.5326923076923077,0.12570334011732312,0.2682926829268293,0.2230769230769231
2017-01-26,0,1,0.544,0.12434717731907485,0.19672131147540983,0.216,IND,0.5430327868852459,0.1428752857505715,0.14912280701754385,0.19262295081967212
2017-01-28,1,1,0.5406976744186046,0.11160714285714286,0.21804511278195488,0.25193798449612403,BRK,0.5436507936507936,0.12169246130803793,0.10743801652892562,0.2261904761904762
2017-01-30,1,1,0.5226415094339623,0.09838998211091235,0.2028985507246377,0.2490566037735849,ORL,0.517175572519084,0.10502903743976275,0.17647058823529413,0.17557251908396945
2017-02-04,0,1,0.49063670411985016,0.11574074074074074,0.28888888888888886,0.15730337078651685,MEM,0.5178571428571429,0.0915866599292572,0.25396825396825395,0.26587301587301587
2017-02-06,0,1,0.5217391304347826,0.10963538403708808,0.2916666666666667,0.22134387351778656,MIA,0.603448275862069,0.14896913359551903,0.275,0.15708812260536398
2017-02-08,1,1,0.5245901639344263,0.09674922600619196,0.30434782608695654,0.2786885245901639,TOR,0.544,0.10531018636711768,0.24369747899159663,0.232
2017-02-10,0,1,0.5330578512396694,0.09916826615483045,0.26495726495726496,0.30165289256198347,NOP,0.5532786885245902,0.14525899369514156,0.19672131147540983,0.2336065573770492
2017-02-12,1,1,0.5370370370370371,0.11050770396564788,0.275,0.3045267489711934,CHI,0.45229007633587787,0.13079450054751188,0.2535211267605634,0.15648854961832062
2017-02-14,0,1,0.5401606425702812,0.11289513296537883,0.24,0.24899598393574296,CLE,0.5903614457831325,0.1271081349206349,0.18803418803418803,0.2248995983935743
