Date,W/L,H/A,eFG%,TOV%,ORB%,FTR,Team,eFG%_opp,TOV%_opp,ORB%_opp,FTR_opp
2017-10-24,0,1,0.5296442687747036,0.13929263565891473,0.2396694214876033,0.2134387351778656,IND,0.560077519379845,0.11977886977886977,0.21774193548387097,0.1744186046511628
2017-10-27,1,1,0.5214007782101168,0.1286192869107442,0.2619047619047619,0.22957198443579765,OKC,0.540590405904059,0.13276379589009465,0.288,0.18450184501845018
2017-11-04,1,1,0.5474308300395256,0.16046213093709885,0.2605042016806723,0.25296442687747034,DAL,0.4715909090909091,0.13262599469496023,0.16778523489932887,0.1590909090909091
2017-11-05,1,1,0.5510204081632653,0.16538369016117394,0.28448275862068967,0.23673469387755103,CHO,0.5158102766798419,0.10382313423720532,0.2014388489208633,0.23715415019762845
2017-11-15,1,1,0.49803149606299213,0.09962640099626402,0.2713178294573643,0.25196850393700787,SAS,0.5534979423868313,0.1324631687774619,0.24786324786324787,0.1934156378600823
2017-11-19,0,1,0.5281124497991968,0.11609907120743035,0.2413793103448276,0.17269076305220885,DET,0.4846743295019157,0.13925890046015985,0.2765957446808511,0.16091954022988506
2017-11-22,1,1,0.49607843137254903,0.11172846962193501,0.2,0.27450980392156865,ORL,0.501953125,0.15388257575757575,0.20567375886524822,0.16796875
2017-11-24,0,1,0.47701149425287354,0.08164993347042458,0.22916666666666666,0.2835249042145594,MIA,0.5491803278688525,0.1399557349303476,0.21666666666666667,0.16393442622950818
2017-11-26,1,1,0.5227272727272727,0.08188766225888632,0.30434782608695654,0.24242424242424243,PHO,0.47058823529411764,0.16679639719782052,0.3380281690140845,0.18382352941176472
2017-11-28,0,1,0.5114503816793893,0.09461334678945377,0.3237410071942446,0.14122137404580154,WAS,0.514760147601476,0.09225092250922509,0.19230769230769232,0.15498154981549817
2017-12-03,1,1,0.5653061224489796,0.1264862130027827,0.2777777777777778,0.2530612244897959,LAC,0.5262008733624454,0.1465798045602606,0.24369747899159663,0.23580786026200873
2017-12-10,1,1,0.5364806866952789,0.13874207188160675,0.21428571428571427,0.22317596566523606,DAL,0.5,0.10173629951166577,0.12403100775193798,0.17355371900826447
2017-12-12,0,1,0.5133587786259542,0.12788484415893409,0.25757575757575757,0.20229007633587787,PHI,0.5374015748031497,0.1729106628242075,0.2903225806451613,0.2637795275590551
2017-12-14,1,1,0.5229007633587787,0.11218920557913886,0.2556390977443609,0.20610687022900764,SAC,0.5,0.14007385712466572,0.2578125,0.13253012048192772
2017-12-16,0,1,0.4982456140350877,0.07326222013831907,0.23972602739726026,0.18596491228070175,PHO,0.4897959183673469,0.1404494382022472,0.28125,0.2816326530612245
2017-12-18,1,1,0.5261194029850746,0.07773631840796019,0.2265625,0.19029850746268656,POR,0.5381526104417671,0.1610255114928012,0.15789473684210525,0.10843373493975904
2017-12-27,1,1,0.5910852713178295,0.10765255905511811,0.23478260869565218,0.22868217054263565,DEN,0.5334645669291339,0.11252813203300825,0.25203252032520324,0.22440944881889763
2018-01-01,1,1,0.5252100840336135,0.1275347532202525,0.23008849557522124,0.2815126050420168,LAL,0.5218181818181818,0.13847346848343858,0.26717557251908397,0.20727272727272728
2018-01-06,1,1,0.4735772357723577,0.09362086776859505,0.21804511278195488,0.2601626016260163,NOP,0.5122950819672131,0.14129615674453655,0.14516129032258066,0.24180327868852458
2018-01-08,1,1,0.5150375939849624,0.08098679292300025,0.27205882352941174,0.19924812030075187,CLE,0.49812734082397003,0.12956419316843346,0.2108843537414966,0.1947565543071161
2018-01-10,1,1,0.5481481481481482,0.08573178199632578,0.3,0.18888888888888888,OKC,0.49,0.13261781396496422,0.2265625,0.196
2018-01-12,1,1,0.5581818181818182,0.09326113116726836,0.32558139534883723,0.15272727272727274,NYK,0.5534351145038168,0.1497005988023952,0.23809523809523808,0.14122137404580154
2018-01-14,1,1,0.5607843137254902,0.11369223205506392,0.2786885245901639,0.2196078431372549,POR,0.532319391634981,0.12094823415578132,0.224,0.18250950570342206
2018-01-20,1,1,0.5,0.09030891878425511,0.2595419847328244,0.21153846153846154,TOR,0.4959677419354839,0.14396594892338507,0.2265625,0.1814516129032258
2018-01-27,1,1,0.501779359430605,0.06343644272595457,0.2556390977443609,0.199288256227758,BRK,0.498,0.129174543163201,0.21739130434782608,0.188
2018-02-01,1,1,0.5386178861788617,0.11064826868003125,0.1826086956521739,0.1910569105691057,MIL,0.5206611570247934,0.12191991786447638,0.23255813953488372,0.2231404958677686
2018-02-03,1,1,0.5542635658914729,0.10396975425330814,0.2222222222222222,0.17054263565891473,NOP,0.5298507462686567,0.13139034878165312,0.18518518518518517,0.14925373134328357
2018-02-11,1,1,0.5905511811023622,0.12281994595922377,0.19327731092436976,0.2440944881889764,SAC,0.5038167938931297,0.12397194000967585,0.2608695652173913,0.17557251908396945
2018-02-13,0,1,0.5285714285714286,0.11616225040813764,0.23728813559322035,0.2979591836734694,HOU,0.5870445344129555,0.08247684304022332,0.176,0.2834008097165992
2018-02-15,1,1,0.5221774193548387,0.10630315157578789,0.23529411764705882,0.3185483870967742,LAL,0.5652985074626866,0.14407561088059012,0.2109375,0.1791044776119403
2018-02-24,1,1,0.5089928057553957,0.09087711069418386,0.2534246575342466,0.2158273381294964,CHI,0.5,0.09844868735083533,0.13768115942028986,0.14028776978417265
2018-03-08,0,1,0.5237154150197628,0.12164691203992513,0.183206106870229,0.2015810276679842,BOS,0.5572519083969466,0.12711864406779663,0.25,0.19083969465648856
2018-03-11,1,1,0.5304182509505704,0.10166358595194085,0.20437956204379562,0.17870722433460076,GSW,0.4962121212121212,0.1009421265141319,0.22388059701492538,0.22348484848484848
2018-03-18,0,1,0.5590551181102362,0.11852776044915782,0.3125,0.20866141732283464,HOU,0.5306513409961686,0.08953933555637891,0.2803030303030303,0.22988505747126436
2018-03-20,1,1,0.5632411067193676,0.120817843866171,0.26785714285714285,0.233201581027668,LAC,0.5074626865671642,0.11455763130066972,0.25547445255474455,0.22014925373134328
2018-03-26,0,1,0.468,0.12598992080633548,0.2,0.3,MEM,0.47560975609756095,0.1351003602676274,0.20454545454545456,0.15853658536585366
2018-03-28,1,1,0.4962264150943396,0.11970103935536612,0.20454545454545456,0.24150943396226415,ATL,0.5401606425702812,0.1389064275792398,0.1322314049586777,0.15261044176706828
2018-04-01,0,1,0.5152091254752852,0.10628985869701138,0.15151515151515152,0.17110266159695817,UTA,0.5862068965517241,0.15128106089867388,0.2336448598130841,0.21551724137931033
2018-04-09,1,1,0.48381294964028776,0.08877840909090909,0.32653061224489793,0.1906474820143885,MEM,0.5297619047619048,0.13591993080439885,0.25,0.1984126984126984
2018-04-11,1,1,0.5036231884057971,0.08826644698128751,0.3013698630136986,0.21739130434782608,DEN,0.5445736434108527,0.09733735242401406,0.2231404958677686,0.1821705426356589
