,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-18,,LAL,W,123,109,45,99,.455,16,45,.356,17,23,.739,11,48,31,11,4,18,23
1,2,2022-10-21,,DEN,L,123,128,42,88,.477,15,44,.341,24,27,.889,7,35,34,10,3,18,23
2,3,2022-10-23,,SAC,W,130,125,45,87,.517,14,33,.424,26,36,.722,6,37,24,7,5,13,21
3,4,2022-10-25,@,PHO,L,105,134,41,91,.451,10,35,.286,13,17,.765,10,40,28,7,7,13,28
4,5,2022-10-27,,MIA,W,123,110,46,92,.500,18,46,.391,13,15,.867,16,50,30,4,2,19,13
5,6,2022-10-29,@,CHO,L,113,120,44,100,.440,13,44,.295,12,16,.750,10,49,31,8,6,10,31
6,7,2022-10-30,@,DET,L,114,128,39,92,.424,12,39,.308,24,25,.960,13,42,23,8,4,14,24
7,8,2022-11-01,@,MIA,L,109,116,39,84,.464,18,49,.367,13,17,.765,10,41,31,8,5,20,22
8,9,2022-11-03,@,ORL,L,129,130,50,97,.515,19,43,.442,10,15,.667,9,35,31,5,3,14,32
9,10,2022-11-04,@,NOP,L,105,114,35,71,.493,12,32,.375,23,25,.920,3,29,23,7,1,22,25
10,11,2022-11-07,,SAC,W,116,113,44,88,.500,14,38,.368,14,21,.667,8,48,28,5,4,15,21
11,12,2022-11-11,,CLE,W,106,101,40,82,.488,15,36,.417,11,14,.786,8,44,29,5,3,14,27
12,13,2022-11-13,@,SAC,L,115,122,42,90,.467,16,47,.340,15,16,.938,8,43,27,5,5,18,20
13,14,2022-11-14,,SAS,W,132,95,47,88,.534,23,45,.511,15,16,.938,5,40,35,9,3,12,17
14,15,2022-11-16,@,PHO,L,119,130,42,92,.457,18,42,.429,17,17,1.000,6,40,30,5,3,17,23
15,16,2022-11-18,,NYK,W,111,101,41,91,.451,18,50,.360,11,20,.550,12,51,32,8,3,16,26
16,17,2022-11-20,@,HOU,W,127,120,46,86,.535,24,47,.511,11,15,.733,8,40,38,8,5,17,22
17,18,2022-11-21,@,NOP,L,83,128,28,74,.378,10,43,.233,17,19,.895,4,34,17,9,5,26,20
18,19,2022-11-23,,LAC,W,124,107,48,97,.495,19,51,.373,9,13,.692,12,45,36,11,5,13,26
19,20,2022-11-25,,UTA,W,129,118,52,101,.515,20,45,.444,5,6,.833,16,49,33,8,3,19,15
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-27,@,MIN,W,137,114,50,87,.575,20,47,.426,17,20,.850,8,47,36,7,6,16,26
23,22,2022-11-29,@,DAL,L,113,116,42,88,.477,11,43,.256,18,23,.783,10,50,27,6,3,18,23
24,23,2022-12-02,,CHI,W,119,111,42,87,.483,20,50,.400,15,23,.652,7,50,32,2,5,19,19
25,24,2022-12-03,,HOU,W,120,101,45,85,.529,25,52,.481,5,10,.500,6,35,34,8,5,13,24
26,25,2022-12-05,,IND,L,104,112,38,94,.404,13,44,.295,15,19,.789,12,47,26,6,6,12,19
27,26,2022-12-07,@,UTA,L,123,124,45,98,.459,14,42,.333,19,25,.760,14,42,26,8,5,14,18
28,27,2022-12-10,,BOS,W,123,107,47,92,.511,13,39,.333,16,20,.800,11,53,26,3,6,13,20
29,28,2022-12-13,@,MIL,L,111,128,38,95,.400,20,50,.400,15,19,.789,12,37,25,7,2,18,22
30,29,2022-12-14,@,IND,L,119,125,40,86,.465,14,33,.424,25,29,.862,12,46,27,5,4,23,20
31,30,2022-12-16,@,PHI,L,106,118,39,94,.415,17,43,.395,11,13,.846,13,48,31,8,6,17,21
32,31,2022-12-18,@,TOR,W,126,110,43,81,.531,18,39,.462,22,26,.846,12,41,31,6,2,17,21
33,32,2022-12-20,@,NYK,L,94,132,35,74,.473,12,35,.343,12,13,.923,4,29,23,3,2,19,22
34,33,2022-12-21,@,BRK,L,113,143,41,83,.494,12,33,.364,19,25,.760,9,36,32,6,1,21,14
35,34,2022-12-25,,MEM,W,123,109,43,91,.473,18,44,.409,19,26,.731,9,51,31,6,5,10,18
36,35,2022-12-27,,CHO,W,110,105,41,95,.432,8,37,.216,20,24,.833,9,49,31,3,2,14,22
37,36,2022-12-28,,UTA,W,112,107,37,87,.425,16,45,.356,22,27,.815,10,51,22,6,3,12,26
38,37,2022-12-30,,POR,W,118,112,42,91,.462,17,43,.395,17,21,.810,17,46,29,9,2,12,22
39,38,2023-01-02,,ATL,W,143,141,54,121,.446,19,59,.322,16,24,.667,23,69,34,9,6,19,23
40,39,2023-01-04,,DET,L,119,122,45,87,.517,15,40,.375,14,15,.933,9,40,31,3,4,14,20
41,40,2023-01-07,,ORL,L,101,115,33,88,.375,18,58,.310,17,21,.810,11,49,26,7,1,16,17
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2023-01-10,,PHO,L,113,125,37,96,.385,18,48,.375,21,27,.778,16,45,24,13,2,15,26
45,42,2023-01-13,@,SAS,W,144,113,55,101,.545,18,48,.375,16,20,.800,12,55,33,9,6,12,26
46,43,2023-01-15,@,CHI,L,118,132,41,83,.494,21,51,.412,15,22,.682,7,40,35,6,4,23,22
47,44,2023-01-16,@,WAS,W,127,118,45,91,.495,18,44,.409,19,21,.905,9,43,28,8,1,12,23
48,45,2023-01-19,@,BOS,L,118,121,40,100,.400,18,52,.346,20,23,.870,8,47,28,10,7,16,26
49,46,2023-01-20,@,CLE,W,120,114,42,86,.488,23,43,.535,13,19,.684,14,45,25,9,4,17,19
50,47,2023-01-22,,BRK,L,116,120,41,90,.456,13,32,.406,21,27,.778,10,42,28,10,2,10,24
51,48,2023-01-25,,MEM,W,122,120,43,85,.506,14,32,.438,22,28,.786,14,44,33,7,5,21,27
52,49,2023-01-27,,TOR,W,129,117,50,90,.556,18,43,.419,11,15,.733,5,43,40,5,1,12,18
53,50,2023-01-30,@,OKC,W,128,120,46,90,.511,20,47,.426,16,20,.800,6,44,37,9,4,15,18
54,51,2023-02-01,@,MIN,L,114,119,38,91,.418,11,35,.314,27,34,.794,9,58,21,7,4,17,24
55,52,2023-02-02,@,DEN,L,117,134,43,85,.506,19,38,.500,12,19,.632,10,42,25,4,4,17,23
56,53,2023-02-04,,DAL,W,119,113,45,82,.549,14,35,.400,15,19,.789,5,38,33,6,5,14,24
57,54,2023-02-06,,OKC,W,141,114,56,97,.577,26,50,.520,3,7,.429,11,45,43,6,3,16,17
58,55,2023-02-08,@,POR,L,122,125,46,97,.474,21,49,.429,9,10,.900,10,32,31,11,2,11,24
59,56,2023-02-11,,LAL,L,103,109,40,96,.417,12,44,.273,11,12,.917,7,43,31,11,6,15,21
60,57,2023-02-13,,WAS,W,135,126,52,89,.584,20,40,.500,11,15,.733,11,34,40,10,0,15,19
61,58,2023-02-14,@,LAC,L,124,134,45,83,.542,15,34,.441,19,27,.704,8,36,28,2,1,11,22
62,59,2023-02-23,@,LAL,L,111,124,40,105,.381,14,49,.286,17,21,.810,17,48,24,10,3,10,23
63,60,2023-02-24,,HOU,W,116,101,37,78,.474,26,54,.481,16,18,.889,7,47,27,3,3,18,20
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2023-02-26,,MIN,W,109,104,39,91,.429,15,42,.357,16,22,.727,16,56,23,11,5,16,19
67,62,2023-02-28,,POR,W,123,105,49,91,.538,12,30,.400,13,16,.813,12,46,34,5,2,18,19
68,63,2023-03-02,,LAC,W,115,91,39,93,.419,14,46,.304,23,27,.852,15,60,25,9,6,11,20
69,64,2023-03-03,,NOP,W,108,99,40,78,.513,10,31,.323,18,20,.900,9,43,28,7,4,18,22
