,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,@,SAC,W,95,77,33,75,.440,6,27,.222,23,32,.719,7,44,21,12,8,22,32
1,2,2014-11-01,,LAL,W,127,104,46,83,.554,11,23,.478,24,28,.857,12,43,30,10,4,20,26
2,3,2014-11-02,@,POR,W,95,90,36,81,.444,6,19,.316,17,21,.810,7,41,22,11,7,17,16
3,4,2014-11-05,,LAC,W,121,104,43,74,.581,15,25,.600,20,20,1.000,4,39,29,7,3,23,22
4,5,2014-11-08,@,HOU,W,98,87,39,87,.448,9,28,.321,11,17,.647,15,54,22,11,8,26,19
5,6,2014-11-09,@,PHO,L,95,107,33,69,.478,11,24,.458,18,21,.857,3,36,16,9,7,26,26
6,7,2014-11-11,,SAS,L,100,113,38,70,.543,7,20,.350,17,20,.850,1,38,23,5,4,19,16
7,8,2014-11-13,,BRK,W,107,99,41,90,.456,11,34,.324,14,21,.667,14,45,30,7,10,10,16
8,9,2014-11-15,,CHO,W,112,87,45,87,.517,11,26,.423,11,14,.786,11,51,30,7,3,14,25
9,10,2014-11-16,@,LAL,W,136,115,46,86,.535,14,28,.500,30,34,.882,11,51,32,4,5,16,26
10,11,2014-11-21,,UTA,W,101,88,41,82,.500,6,23,.261,13,19,.684,6,40,28,10,5,13,18
11,12,2014-11-23,@,OKC,W,91,86,33,93,.355,7,25,.280,18,24,.750,13,52,26,7,8,9,18
12,13,2014-11-25,@,MIA,W,114,97,43,75,.573,13,28,.464,15,23,.652,5,45,21,6,9,11,24
13,14,2014-11-26,@,ORL,W,111,96,44,85,.518,12,26,.462,11,19,.579,8,47,30,7,6,15,19
14,15,2014-11-28,@,CHO,W,106,101,42,99,.424,7,26,.269,15,16,.938,16,46,28,7,8,12,26
15,16,2014-11-30,@,DET,W,104,93,37,79,.468,9,21,.429,21,27,.778,9,49,24,5,8,16,19
16,17,2014-12-02,,ORL,W,98,97,38,82,.463,8,27,.296,14,18,.778,13,49,25,8,5,15,15
17,18,2014-12-04,,NOP,W,112,85,47,100,.470,10,22,.455,8,17,.471,18,56,31,11,8,9,8
18,19,2014-12-06,@,CHI,W,112,102,40,89,.449,12,30,.400,20,25,.800,15,40,27,14,6,11,21
19,20,2014-12-08,@,MIN,W,102,86,42,91,.462,5,22,.227,13,14,.929,15,51,24,15,6,17,18
