,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-16,,OKC,W,108,100,42,95,.442,7,26,.269,17,18,.944,17,58,28,7,7,21,29
1,2,2018-10-19,@,UTA,W,124,123,49,87,.563,10,19,.526,16,18,.889,8,43,27,10,6,16,23
2,3,2018-10-21,@,DEN,L,98,100,36,79,.456,7,29,.241,19,24,.792,6,40,22,4,6,18,29
3,4,2018-10-22,,PHO,W,123,103,45,88,.511,14,37,.378,19,26,.731,7,40,35,12,4,14,24
4,5,2018-10-24,,WAS,W,144,122,53,92,.576,15,33,.455,23,25,.920,10,48,37,6,5,15,22
5,6,2018-10-26,@,NYK,W,128,100,51,87,.586,16,33,.485,10,12,.833,6,39,26,10,6,14,16
6,7,2018-10-28,@,BRK,W,120,114,44,89,.494,11,33,.333,21,24,.875,12,47,28,11,7,12,16
7,8,2018-10-29,@,CHI,W,149,124,53,96,.552,24,45,.533,19,26,.731,8,49,34,9,7,7,29
8,9,2018-10-31,,NOP,W,131,121,47,89,.528,16,32,.500,21,30,.700,12,46,39,10,4,17,24
9,10,2018-11-02,,MIN,W,116,99,43,88,.489,13,34,.382,17,22,.773,12,61,31,3,9,16,16
10,11,2018-11-05,,MEM,W,117,101,41,81,.506,13,24,.542,22,23,.957,8,46,29,4,4,13,25
11,12,2018-11-08,,MIL,L,111,134,42,87,.483,10,28,.357,17,22,.773,8,38,31,5,6,18,22
12,13,2018-11-10,,BRK,W,116,100,46,83,.554,7,16,.438,17,21,.810,6,36,27,9,7,10,24
13,14,2018-11-12,@,LAC,L,116,121,44,94,.468,12,31,.387,16,23,.696,11,46,27,7,8,17,25
14,15,2018-11-13,,ATL,W,110,103,39,91,.429,12,27,.444,20,21,.952,13,48,28,8,6,13,20
15,16,2018-11-15,@,HOU,L,86,107,32,76,.421,4,18,.222,18,22,.818,12,44,18,2,5,16,24
16,17,2018-11-17,@,DAL,L,109,112,42,94,.447,9,33,.273,16,17,.941,12,47,24,6,6,12,27
17,18,2018-11-18,@,SAS,L,92,104,35,86,.407,5,26,.192,17,21,.810,10,46,20,6,4,11,17
18,19,2018-11-21,,OKC,L,95,123,36,83,.434,7,29,.241,16,24,.667,7,42,24,7,10,17,18
19,20,2018-11-23,,POR,W,125,97,48,85,.565,17,32,.531,12,16,.750,6,43,29,11,10,15,22
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-24,,SAC,W,117,116,41,88,.466,10,34,.294,25,29,.862,12,54,28,5,6,14,24
23,22,2018-11-26,,ORL,W,116,110,41,84,.488,13,35,.371,21,23,.913,10,46,21,8,7,14,19
24,23,2018-11-29,@,TOR,L,128,131,50,103,.485,11,30,.367,17,20,.850,17,46,27,6,5,14,22
25,24,2018-12-01,@,DET,L,102,111,39,85,.459,6,26,.231,18,21,.857,8,44,23,6,5,14,22
26,25,2018-12-03,@,ATL,W,128,111,48,82,.585,13,24,.542,19,22,.864,6,39,33,10,8,20,24
27,26,2018-12-05,@,CLE,W,129,105,45,85,.529,18,34,.529,21,24,.875,9,46,29,6,5,8,17
28,27,2018-12-07,@,MIL,W,105,95,40,89,.449,19,46,.413,6,7,.857,6,43,32,7,6,17,20
29,28,2018-12-10,,MIN,W,116,108,39,93,.419,19,43,.442,19,21,.905,14,49,25,6,5,16,26
30,29,2018-12-12,,TOR,L,93,113,39,82,.476,6,26,.231,9,13,.692,5,40,28,5,11,19,18
31,30,2018-12-14,@,SAC,W,130,125,44,96,.458,15,40,.375,27,36,.750,15,60,32,5,0,18,23
32,31,2018-12-17,,MEM,W,110,93,37,85,.435,12,31,.387,24,27,.889,6,42,23,10,5,10,19
33,32,2018-12-19,@,UTA,L,103,108,38,95,.400,10,31,.323,17,18,.944,10,48,18,10,9,12,21
34,33,2018-12-22,,DAL,W,120,116,45,98,.459,15,43,.349,15,16,.938,15,54,34,7,7,13,23
35,34,2018-12-23,,LAC,W,129,127,42,93,.452,14,40,.350,31,36,.861,15,46,22,9,7,7,27
36,35,2018-12-25,,LAL,L,101,127,38,93,.409,9,36,.250,16,21,.762,7,37,28,5,1,13,21
37,36,2018-12-27,,POR,L,109,110,45,106,.425,13,44,.295,6,15,.400,14,59,36,10,9,15,19
38,37,2018-12-29,@,POR,W,115,105,40,80,.500,12,25,.480,23,28,.821,5,42,27,9,4,12,18
39,38,2018-12-31,@,PHO,W,132,109,46,84,.548,14,28,.500,26,32,.813,7,44,31,7,8,15,24
40,39,2019-01-03,,HOU,L,134,135,53,102,.520,14,37,.378,14,15,.933,9,47,33,8,6,14,19
41,40,2019-01-05,@,SAC,W,127,123,47,93,.505,21,47,.447,12,14,.857,12,47,29,5,8,13,16
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
