,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-25,,SAS,L,100,129,47,98,.480,12,24,.500,23,26,.885,21,55,25,13,3,13,19
1,2,2016-10-28,@,NOP,W,122,114,47,100,.470,5,22,.227,15,23,.652,12,49,29,8,5,13,24
2,3,2016-10-30,@,PHO,W,106,100,37,90,.411,8,23,.348,18,25,.720,11,50,19,10,6,11,26
3,4,2016-11-01,@,POR,W,127,104,37,86,.430,14,39,.359,16,21,.762,6,32,23,12,4,18,17
4,5,2016-11-03,,OKC,W,122,96,35,87,.402,10,27,.370,16,28,.571,13,41,20,8,6,16,20
5,6,2016-11-04,@,LAL,L,97,117,45,95,.474,8,30,.267,19,21,.905,16,51,26,9,5,16,19
6,7,2016-11-07,,NOP,W,116,106,39,80,.488,7,21,.333,21,27,.778,11,43,26,8,1,19,16
7,8,2016-11-09,,DAL,W,116,95,34,86,.395,6,28,.214,21,28,.750,13,42,20,10,2,7,20
8,9,2016-11-10,@,DEN,W,125,101,38,94,.404,13,36,.361,12,17,.706,17,44,26,7,3,18,18
9,10,2016-11-13,,PHO,W,133,120,46,90,.511,8,24,.333,20,26,.769,8,38,27,10,3,13,29
10,11,2016-11-16,@,TOR,W,127,121,37,82,.451,10,25,.400,37,41,.902,13,46,16,8,1,14,22
11,12,2016-11-18,@,BOS,W,104,88,31,83,.373,11,32,.344,15,19,.789,7,43,19,6,3,13,12
12,13,2016-11-19,@,MIL,W,124,121,46,89,.517,10,20,.500,19,25,.760,10,41,27,7,1,13,23
13,14,2016-11-21,@,IND,W,120,83,33,103,.320,6,23,.261,11,12,.917,15,49,13,5,4,11,23
14,15,2016-11-23,,LAL,W,149,106,40,93,.430,8,20,.400,18,22,.818,7,37,22,5,1,11,25
15,16,2016-11-25,@,LAL,W,109,85,32,90,.356,5,22,.227,16,23,.696,14,45,20,12,3,18,16
16,17,2016-11-26,,MIN,W,115,102,41,89,.461,10,35,.286,10,12,.833,8,32,22,8,3,13,15
17,18,2016-11-28,,ATL,W,105,100,36,85,.424,7,29,.241,21,30,.700,13,50,20,11,4,18,22
18,19,2016-12-01,,HOU,L,127,132,48,108,.444,14,44,.318,22,30,.733,15,56,26,11,4,19,28
19,20,2016-12-03,,PHO,W,138,109,41,91,.451,11,32,.344,16,21,.762,14,36,24,8,2,14,29
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-05,,IND,W,142,106,35,85,.412,3,15,.200,33,35,.943,9,40,20,10,5,14,21
23,22,2016-12-07,@,LAC,W,115,98,36,92,.391,8,26,.308,18,24,.750,17,47,15,3,2,13,24
24,23,2016-12-08,@,UTA,W,106,99,37,89,.416,10,38,.263,15,21,.714,12,46,20,8,2,15,22
25,24,2016-12-10,@,MEM,L,89,110,38,87,.437,8,26,.308,26,29,.897,11,47,23,10,5,10,19
26,25,2016-12-11,@,MIN,W,116,108,36,81,.444,9,24,.375,27,36,.750,16,51,17,3,2,14,21
27,26,2016-12-13,@,NOP,W,113,109,39,82,.476,14,35,.400,17,21,.810,6,45,26,12,11,17,18
28,27,2016-12-15,,NYK,W,103,90,38,93,.409,5,21,.238,9,19,.474,14,49,19,10,5,11,10
29,28,2016-12-17,,POR,W,135,90,34,86,.395,8,28,.286,14,20,.700,7,31,16,7,4,11,19
30,29,2016-12-20,,UTA,W,104,74,27,76,.355,9,30,.300,11,20,.550,10,44,13,5,3,23,17
31,30,2016-12-22,@,BRK,W,117,101,38,86,.442,13,35,.371,12,16,.750,7,46,22,6,6,26,15
32,31,2016-12-23,@,DET,W,119,113,43,85,.506,10,29,.345,17,28,.607,5,36,22,12,3,13,22
