,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2020-12-23,,DET,W,111,101,45,93,.484,8,35,.229,3,8,.375,7,44,29,5,2,12,20
1,2,2020-12-26,@,UTA,W,116,111,36,94,.383,10,34,.294,29,37,.784,19,57,15,5,4,18,20
2,3,2020-12-27,@,LAL,L,91,127,50,90,.556,13,35,.371,14,18,.778,5,46,32,6,14,17,19
3,4,2020-12-29,@,LAC,L,101,124,47,88,.534,16,31,.516,14,16,.875,7,46,32,6,10,13,21
4,5,2021-01-01,,WAS,L,109,130,49,89,.551,16,33,.485,16,21,.762,8,43,35,9,3,16,19
5,6,2021-01-03,,DEN,L,109,124,45,92,.489,19,45,.422,15,21,.714,13,43,34,6,4,15,11
6,7,2021-01-05,@,DEN,L,116,123,41,79,.519,8,25,.320,33,45,.733,10,42,22,9,2,14,27
7,8,2021-01-07,@,POR,L,117,135,49,90,.544,18,41,.439,19,23,.826,6,44,25,10,6,15,23
8,9,2021-01-09,,SAS,L,122,125,44,101,.436,13,32,.406,24,29,.828,12,48,22,8,3,6,19
9,10,2021-01-10,,SAS,W,96,88,36,94,.383,8,30,.267,8,14,.571,9,45,21,4,5,10,16
10,11,2021-01-13,,MEM,L,107,118,50,106,.472,8,25,.320,10,13,.769,15,47,33,11,5,7,24
11,12,2021-01-18,@,ATL,L,97,108,37,79,.468,11,28,.393,23,25,.920,7,48,32,15,8,24,17
12,13,2021-01-20,,ORL,L,96,97,36,92,.391,10,31,.323,15,21,.714,13,48,26,5,8,11,17
13,14,2021-01-22,,ATL,L,98,116,38,83,.458,15,35,.429,25,30,.833,13,55,21,9,12,16,16
14,15,2021-01-23,,NOP,W,120,110,40,87,.460,10,33,.303,20,28,.714,10,42,21,5,4,20,24
15,16,2021-01-25,@,GSW,L,108,130,44,89,.494,14,30,.467,28,37,.757,15,46,21,13,10,15,19
16,17,2021-01-27,@,GSW,L,111,123,45,85,.529,15,34,.441,18,23,.783,11,46,32,11,5,21,28
17,18,2021-01-29,,PHI,L,94,118,39,87,.448,8,16,.500,32,38,.842,12,51,20,11,6,10,17
18,19,2021-01-31,,CLE,W,109,104,41,84,.488,4,16,.250,18,23,.783,10,55,20,3,3,19,14
19,20,2021-02-01,@,CLE,L,98,100,35,84,.417,7,22,.318,23,31,.742,15,52,26,4,12,13,12
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-02-03,@,SAS,L,108,111,43,96,.448,7,26,.269,18,24,.750,7,45,28,5,6,7,13
23,22,2021-02-05,@,OKC,W,106,103,39,85,.459,13,34,.382,12,17,.706,8,44,28,10,7,17,7
24,23,2021-02-06,@,OKC,L,118,120,46,90,.511,12,33,.364,16,20,.800,8,43,25,8,1,15,19
