,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,@,SAS,L,99,107,37,85,.435,8,19,.421,17,23,.739,11,42,23,7,4,13,16
1,2,2017-10-20,,UTA,W,100,97,36,81,.444,7,22,.318,21,26,.808,10,44,17,11,2,15,17
2,3,2017-10-22,@,OKC,W,115,113,43,86,.500,10,25,.400,19,23,.826,10,45,25,5,1,17,17
3,4,2017-10-24,,IND,L,107,130,42,86,.488,9,24,.375,14,22,.636,9,27,27,9,4,14,14
4,5,2017-10-25,@,DET,L,101,122,37,85,.435,9,25,.360,18,21,.857,7,37,19,5,4,14,19
5,6,2017-10-27,,OKC,W,119,116,42,86,.488,8,22,.364,27,35,.771,17,44,23,5,7,15,21
6,7,2017-10-30,@,MIA,W,125,122,41,91,.451,11,23,.478,32,35,.914,10,40,20,16,4,16,25
7,8,2017-11-01,@,NOP,W,104,98,41,83,.494,6,22,.273,16,24,.667,11,47,20,13,3,21,21
8,9,2017-11-04,,DAL,W,112,99,43,79,.544,10,24,.417,16,20,.800,10,48,33,7,9,18,20
9,10,2017-11-05,,CHO,W,112,94,38,83,.458,10,24,.417,26,30,.867,12,54,20,4,4,16,19
10,11,2017-11-08,@,GSW,L,101,125,38,92,.413,5,24,.208,20,27,.741,9,41,21,15,0,13,14
11,12,2017-11-11,@,PHO,L,110,118,39,96,.406,4,20,.200,28,35,.800,19,47,16,12,4,11,21
12,13,2017-11-13,@,UTA,W,109,98,37,71,.521,10,20,.500,25,29,.862,5,40,22,9,5,15,13
13,14,2017-11-15,,SAS,W,98,86,39,87,.448,9,18,.500,11,16,.688,11,41,27,9,4,6,16
14,15,2017-11-17,@,DAL,W,111,87,39,84,.464,13,30,.433,20,23,.870,11,48,27,7,0,10,18
15,16,2017-11-19,,DET,L,97,100,40,78,.513,5,22,.227,12,18,.667,6,38,23,11,4,20,20
16,17,2017-11-20,@,CHO,L,102,118,37,90,.411,6,27,.222,22,26,.846,10,38,13,8,6,10,21
17,18,2017-11-22,,ORL,W,124,118,40,87,.460,8,23,.348,36,45,.800,10,42,22,9,3,7,17
18,19,2017-11-24,,MIA,L,97,109,37,84,.440,7,17,.412,16,26,.615,13,44,21,9,3,10,16
19,20,2017-11-26,,PHO,W,119,108,49,93,.527,9,21,.429,12,17,.706,19,48,24,12,5,10,14
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-11-28,,WAS,L,89,92,35,85,.412,10,30,.333,9,14,.643,13,49,27,3,1,10,17
23,22,2017-11-29,@,NOP,W,120,102,47,81,.580,9,23,.391,17,19,.895,10,44,30,10,1,17,14
24,23,2017-12-01,@,OKC,L,107,111,39,76,.513,12,24,.500,17,21,.810,6,26,26,7,5,16,20
25,24,2017-12-03,,LAC,W,112,106,38,88,.432,8,26,.308,28,31,.903,14,42,22,9,1,7,16
