,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2020-12-23,,DET,W,111,101,38,88,.432,11,41,.268,24,28,.857,12,48,25,6,5,11,16
1,2,2020-12-26,@,UTA,W,116,111,45,101,.446,13,29,.448,13,18,.722,12,40,21,9,5,9,28
2,3,2020-12-27,@,LAL,L,91,127,38,103,.369,6,35,.171,9,14,.643,17,48,24,11,6,17,24
3,4,2020-12-29,@,LAC,L,101,124,37,89,.416,13,38,.342,14,17,.824,11,39,22,7,6,14,15
4,5,2021-01-01,,WAS,L,109,130,42,88,.477,13,36,.361,12,21,.571,11,43,17,9,3,20,22
5,6,2021-01-03,,DEN,L,109,124,44,85,.518,10,31,.323,11,16,.688,9,36,30,11,6,14,17
6,7,2021-01-05,@,DEN,L,116,123,42,91,.462,11,34,.324,21,27,.778,10,42,24,8,4,14,31
7,8,2021-01-07,@,POR,L,117,135,39,93,.419,14,41,.341,25,33,.758,15,48,24,11,4,16,19
8,9,2021-01-09,,SAS,L,122,125,48,96,.500,15,30,.500,11,17,.647,11,53,29,1,7,16,20
9,10,2021-01-10,,SAS,W,96,88,34,81,.420,9,26,.346,19,23,.826,9,52,19,6,3,13,17
10,11,2021-01-13,,MEM,L,107,118,39,90,.433,9,37,.243,20,24,.833,11,48,27,3,6,12,18
11,12,2021-01-18,@,ATL,L,97,108,36,91,.396,14,37,.378,11,16,.688,9,39,22,16,6,18,21
12,13,2021-01-20,,ORL,L,96,97,36,85,.424,15,35,.429,9,14,.643,8,43,25,5,12,13,20
13,14,2021-01-22,,ATL,L,98,116,40,93,.430,8,32,.250,10,12,.833,10,40,30,14,8,13,21
14,15,2021-01-23,,NOP,W,120,110,39,91,.429,12,34,.353,30,37,.811,14,50,23,14,4,11,22
15,16,2021-01-25,@,GSW,L,108,130,39,94,.415,8,24,.333,22,25,.880,16,47,26,8,5,18,28
16,17,2021-01-27,@,GSW,L,111,123,37,87,.425,14,36,.389,23,33,.697,11,39,23,12,7,17,22
17,18,2021-01-29,,PHI,L,94,118,35,82,.427,10,33,.303,14,18,.778,4,38,20,3,4,18,29
18,19,2021-01-31,,CLE,W,109,104,41,91,.451,16,40,.400,11,15,.733,7,34,24,10,11,8,25
19,20,2021-02-01,@,CLE,L,98,100,40,102,.392,11,38,.289,7,11,.636,15,45,20,4,1,8,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-02-03,@,SAS,L,108,111,43,94,.457,13,33,.394,9,11,.818,9,49,22,6,9,10,21
23,22,2021-02-05,@,OKC,W,106,103,41,94,.436,16,40,.400,8,9,.889,10,43,27,10,4,15,15
24,23,2021-02-06,@,OKC,L,118,120,47,93,.505,12,36,.333,12,22,.545,13,40,27,12,3,13,15
25,24,2021-02-08,@,DAL,L,122,127,42,91,.462,18,42,.429,20,28,.714,7,41,27,9,5,9,27
26,25,2021-02-10,,LAC,L,112,119,41,95,.432,15,41,.366,15,19,.789,16,43,29,8,8,15,24
27,26,2021-02-12,@,CHO,L,114,120,45,99,.455,16,41,.390,8,14,.571,9,40,28,10,4,8,18
28,27,2021-02-14,@,TOR,W,116,112,43,82,.524,16,39,.410,14,19,.737,5,40,28,6,8,18,26
29,28,2021-02-16,,LAL,L,104,112,39,93,.419,16,34,.471,10,13,.769,11,38,26,11,4,15,27
30,29,2021-02-17,,IND,L,128,134,45,107,.421,15,40,.375,23,25,.920,11,44,37,12,8,11,20
31,30,2021-02-19,,TOR,L,81,86,32,83,.386,9,38,.237,8,11,.727,6,43,24,6,9,13,23
32,31,2021-02-21,@,NYK,L,99,103,33,82,.402,16,35,.457,17,21,.810,7,43,24,6,3,15,24
33,32,2021-02-23,@,MIL,L,112,139,42,98,.429,19,54,.352,9,9,1.000,7,43,35,4,5,14,16
34,33,2021-02-24,@,CHI,L,126,133,47,104,.452,12,38,.316,20,21,.952,13,41,28,11,4,17,24
35,34,2021-02-27,@,WAS,L,112,128,41,95,.432,11,35,.314,19,29,.655,12,50,23,9,10,18,29
36,35,2021-02-28,,PHO,L,99,118,35,93,.376,8,35,.229,21,24,.875,10,44,21,12,4,15,22
37,36,2021-03-03,,CHO,L,102,135,39,96,.406,9,40,.225,15,18,.833,12,45,25,11,2,19,18
38,37,2021-03-11,@,NOP,W,135,105,51,95,.537,19,40,.475,14,16,.875,7,38,28,11,10,11,20
39,38,2021-03-13,,POR,L,121,125,44,86,.512,10,26,.385,23,31,.742,19,56,23,5,7,18,24
40,39,2021-03-14,,POR,W,114,112,36,73,.493,13,38,.342,29,39,.744,5,45,24,6,4,12,22
41,40,2021-03-16,@,LAL,L,121,137,47,90,.522,11,35,.314,16,22,.727,8,34,28,9,6,12,21
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2021-03-18,@,PHO,W,123,119,44,93,.473,11,34,.324,24,35,.686,11,38,22,14,4,12,16
45,42,2021-03-19,@,PHO,L,101,113,37,79,.468,13,35,.371,14,18,.778,5,39,22,8,6,19,19
46,43,2021-03-22,,OKC,L,103,112,38,92,.413,14,39,.359,13,18,.722,11,42,24,11,4,12,17
47,44,2021-03-24,,DAL,L,108,128,38,86,.442,12,38,.316,20,26,.769,6,37,24,6,2,12,25
48,45,2021-03-26,,HOU,W,107,101,39,103,.379,10,38,.263,19,24,.792,14,50,30,12,3,9,13
49,46,2021-03-27,,HOU,L,107,129,36,85,.424,13,40,.325,22,28,.786,10,40,26,8,6,11,15
50,47,2021-03-29,@,BRK,L,107,112,40,103,.388,14,44,.318,13,17,.765,17,51,23,10,10,15,25
51,48,2021-03-31,,NYK,W,102,101,36,87,.414,14,40,.350,16,19,.842,9,40,25,9,8,12,14
52,49,2021-04-02,@,MEM,L,108,120,38,85,.447,12,33,.364,20,23,.870,5,39,21,6,6,11,20
53,50,2021-04-03,@,PHI,L,113,122,35,78,.449,12,36,.333,31,36,.861,6,36,17,7,5,9,24
54,51,2021-04-05,,SAC,W,116,106,38,91,.418,12,32,.375,28,33,.848,15,51,22,10,4,14,16
55,52,2021-04-07,@,IND,L,137,141,48,91,.527,10,28,.357,31,40,.775,13,42,30,7,2,12,17
56,53,2021-04-09,@,BOS,L,136,145,47,96,.490,15,42,.357,27,30,.900,9,37,30,14,0,14,26
57,54,2021-04-11,,CHI,W,121,117,40,81,.494,16,36,.444,25,25,1.000,3,36,27,7,6,14,14
