,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,@,BRK,W,127,126,46,108,.426,13,43,.302,22,28,.786,12,52,23,9,4,13,22
1,2,2019-10-25,@,CHO,W,121,99,43,91,.473,12,38,.316,23,31,.742,13,52,30,11,6,15,21
2,3,2019-10-27,,MIA,W,116,109,39,91,.429,13,45,.289,25,33,.758,14,46,24,12,1,16,17
3,4,2019-10-30,@,PHI,L,95,117,32,81,.395,10,35,.286,21,28,.750,6,34,12,13,6,21,21
4,5,2019-11-02,@,WAS,W,131,109,51,94,.543,17,39,.436,12,17,.706,3,47,33,9,10,21,23
5,6,2019-11-04,,MIL,L,106,134,37,103,.359,13,43,.302,19,22,.864,13,47,20,12,4,15,23
6,7,2019-11-06,@,MEM,L,121,137,43,96,.448,16,45,.356,19,26,.731,10,36,29,9,7,11,22
7,8,2019-11-08,,GSW,W,125,119,48,111,.432,9,36,.250,20,29,.690,20,59,20,10,10,18,23
8,9,2019-11-10,,DEN,L,98,100,34,97,.351,6,45,.133,24,33,.727,15,53,22,9,10,12,23
9,10,2019-11-11,@,DET,W,120,114,45,89,.506,15,34,.441,15,19,.789,11,45,25,7,6,16,23
10,11,2019-11-13,,SAS,W,129,114,45,91,.495,11,34,.324,28,34,.824,13,50,25,11,4,10,25
11,12,2019-11-15,,WAS,L,116,137,42,89,.472,11,37,.297,21,29,.724,9,43,26,6,5,20,20
12,13,2019-11-16,,HOU,L,105,125,38,84,.452,12,38,.316,17,23,.739,13,46,23,7,5,18,20
13,14,2019-11-18,@,UTA,W,112,102,41,89,.461,14,38,.368,16,19,.842,5,51,22,6,10,15,25
14,15,2019-11-20,,UTA,L,95,103,35,89,.393,14,45,.311,11,21,.524,12,51,13,5,9,13,20
15,16,2019-11-23,,PHO,L,98,100,38,91,.418,12,42,.286,10,17,.588,9,57,26,2,10,14,23
16,17,2019-11-25,@,ATL,W,125,113,41,90,.456,15,35,.429,28,36,.778,14,47,27,10,6,13,25
17,18,2019-11-27,@,SAS,W,113,101,37,85,.435,18,40,.450,21,27,.778,7,53,28,4,6,11,19
18,19,2019-12-01,,MEM,L,107,115,33,85,.388,11,36,.306,30,35,.857,10,53,22,7,6,16,21
19,20,2019-12-04,@,DAL,L,114,121,37,89,.416,17,38,.447,23,26,.885,15,44,23,5,7,12,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-06,@,OKC,L,127,139,50,96,.521,13,38,.342,14,20,.700,10,36,25,8,2,13,29
23,22,2019-12-08,@,LAL,L,125,142,44,84,.524,15,37,.405,22,26,.846,6,31,27,5,6,15,18
24,23,2019-12-09,@,PHO,L,109,125,40,85,.471,6,22,.273,23,29,.793,11,45,14,6,7,16,23
25,24,2019-12-11,,UTA,L,116,127,40,91,.440,15,41,.366,21,26,.808,15,42,18,9,3,11,19
26,25,2019-12-13,,LAC,L,117,124,38,85,.447,10,41,.244,31,37,.838,7,39,17,9,3,18,26
27,26,2019-12-18,,NOP,L,99,107,36,95,.379,10,39,.256,17,27,.630,12,43,20,9,3,10,18
28,27,2019-12-20,@,DEN,L,100,109,36,87,.414,10,42,.238,18,27,.667,16,46,20,8,8,14,15
29,28,2019-12-21,@,POR,L,106,113,38,87,.437,15,37,.405,15,16,.938,7,39,16,8,8,16,18
30,29,2019-12-23,@,GSW,L,104,113,35,87,.402,11,34,.324,23,29,.793,9,40,16,10,7,16,18
31,30,2019-12-26,@,SAC,W,105,104,36,104,.346,10,46,.217,23,29,.793,14,65,23,7,5,13,20
32,31,2019-12-28,,CLE,L,88,94,33,93,.355,8,37,.216,14,19,.737,14,40,17,17,8,18,29
33,32,2019-12-30,,BRK,W,122,115,42,104,.404,17,44,.386,21,29,.724,11,60,20,12,8,14,22
