,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,,DEN,L,100,108,36,87,.414,7,28,.250,21,23,.913,13,48,13,9,4,20,25
1,2,2019-10-25,@,SAC,W,122,112,46,85,.541,11,30,.367,19,22,.864,5,40,23,8,5,16,23
2,3,2019-10-27,@,DAL,W,121,119,45,87,.517,9,22,.409,22,26,.846,7,48,13,6,4,16,30
3,4,2019-10-28,@,SAS,L,110,113,39,100,.390,10,33,.303,22,27,.815,9,49,19,4,8,10,27
4,5,2019-10-30,@,OKC,W,102,99,34,86,.395,17,35,.486,17,24,.708,9,49,19,9,8,17,30
5,6,2019-11-02,,PHI,L,128,129,45,78,.577,19,34,.559,19,25,.760,4,36,21,7,4,18,21
6,7,2019-11-04,@,GSW,L,118,127,47,105,.448,13,40,.325,11,14,.786,16,44,16,5,6,6,23
7,8,2019-11-07,@,LAC,L,101,107,39,104,.375,11,39,.282,12,16,.750,17,51,18,7,4,13,27
8,9,2019-11-08,,BRK,L,115,119,40,97,.412,11,30,.367,24,25,.960,13,48,11,3,9,10,24
9,10,2019-11-10,,ATL,W,124,113,45,104,.433,12,36,.333,22,28,.786,16,61,19,10,9,17,22
10,11,2019-11-12,@,SAC,L,99,107,34,77,.442,8,30,.267,23,30,.767,7,40,15,4,5,17,19
11,12,2019-11-13,,TOR,L,106,114,38,96,.396,17,48,.354,13,16,.813,11,43,24,3,7,12,16
12,13,2019-11-16,@,SAS,W,121,116,42,93,.452,13,39,.333,24,26,.923,9,48,21,2,4,12,20
13,14,2019-11-18,@,HOU,L,108,132,40,96,.417,11,36,.306,17,23,.739,12,44,28,7,5,17,21
14,15,2019-11-19,@,NOP,L,104,115,40,92,.435,16,29,.552,8,13,.615,11,48,20,5,4,17,23
15,16,2019-11-21,@,MIL,L,129,137,50,103,.485,17,39,.436,12,14,.857,9,41,32,6,11,8,27
16,17,2019-11-23,@,CLE,L,104,110,39,87,.448,14,40,.350,12,16,.750,6,38,21,6,6,10,20
17,18,2019-11-25,@,CHI,W,117,94,46,89,.517,8,27,.296,17,22,.773,13,55,23,8,5,15,20
18,19,2019-11-27,,OKC,W,136,119,49,94,.521,14,30,.467,24,24,1.000,10,54,23,3,1,9,32
19,20,2019-11-29,,CHI,W,107,103,38,84,.452,10,30,.333,21,28,.750,8,49,20,6,11,13,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-03,@,LAC,L,97,117,39,91,.429,7,27,.259,12,15,.800,12,49,20,5,6,13,23
23,22,2019-12-04,,SAC,W,127,116,47,84,.560,16,32,.500,17,21,.810,6,43,28,6,10,12,18
24,23,2019-12-06,,LAL,L,113,136,39,86,.453,10,34,.294,25,29,.862,4,34,20,9,4,15,25
25,24,2019-12-08,,OKC,L,96,108,36,100,.360,9,33,.273,15,18,.833,18,51,16,7,8,8,26
26,25,2019-12-10,,NYK,W,115,87,39,90,.433,17,41,.415,20,24,.833,11,58,20,6,7,12,21
27,26,2019-12-12,@,DEN,L,99,114,41,86,.477,9,30,.300,8,11,.727,7,35,22,4,7,8,16
28,27,2019-12-16,@,PHO,W,111,110,40,84,.476,14,34,.412,17,20,.850,9,41,21,9,9,20,27
29,28,2019-12-18,,GSW,W,122,112,44,97,.454,9,31,.290,25,28,.893,14,57,19,6,8,10,22
30,29,2019-12-20,,ORL,W,118,103,42,84,.500,17,36,.472,17,19,.895,11,54,16,4,11,20,24
31,30,2019-12-21,,MIN,W,113,106,40,94,.426,13,35,.371,20,25,.800,12,45,19,9,13,14,21
32,31,2019-12-23,,NOP,L,94,102,37,91,.407,4,29,.138,16,18,.889,8,48,17,6,6,11,17
33,32,2019-12-26,@,UTA,L,115,121,43,89,.483,15,34,.441,14,19,.737,11,43,14,4,1,12,21
34,33,2019-12-28,,LAL,L,120,128,41,86,.477,15,35,.429,23,27,.852,9,39,18,4,8,16,22
35,34,2019-12-30,,PHO,L,116,122,44,96,.458,14,34,.412,14,18,.778,10,42,24,5,4,8,19
36,35,2020-01-01,@,NYK,L,93,117,37,94,.394,10,32,.313,9,15,.600,10,47,17,4,5,8,11
37,36,2020-01-03,@,WAS,W,122,103,45,88,.511,6,25,.240,26,33,.788,11,41,16,6,7,7,21
38,37,2020-01-05,@,MIA,L,111,122,40,87,.460,13,37,.351,18,20,.900,8,40,21,5,4,10,15
39,38,2020-01-07,@,TOR,W,101,99,38,88,.432,13,35,.371,12,14,.857,7,45,23,6,11,10,15
40,39,2020-01-09,@,MIN,L,102,116,35,96,.365,11,37,.297,21,31,.677,14,41,14,9,6,10,21
41,40,2020-01-11,,MIL,L,101,122,37,95,.389,10,36,.278,17,21,.810,8,48,17,6,4,13,20
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2020-01-13,,CHO,W,115,112,42,83,.506,16,37,.432,15,19,.789,9,47,26,4,5,13,21
45,42,2020-01-15,@,HOU,W,117,107,41,95,.432,11,36,.306,24,29,.828,12,58,22,6,4,7,19
46,43,2020-01-17,@,DAL,L,112,120,44,85,.518,9,30,.300,15,22,.682,8,40,25,6,5,12,22
47,44,2020-01-18,@,OKC,L,106,119,39,91,.429,12,32,.375,16,21,.762,12,40,11,7,7,12,28
48,45,2020-01-20,,GSW,W,129,124,44,100,.440,14,44,.318,27,30,.900,12,54,21,4,11,12,19
49,46,2020-01-23,,DAL,L,125,133,46,91,.505,21,39,.538,12,15,.800,11,43,20,4,4,12,20
50,47,2020-01-26,,IND,W,139,129,49,90,.544,20,35,.571,21,25,.840,12,43,27,1,7,15,21
51,48,2020-01-29,,HOU,W,125,112,46,89,.517,13,36,.361,20,27,.741,10,50,24,8,8,18,20
52,49,2020-01-31,@,LAL,W,127,119,49,97,.505,13,36,.361,16,21,.762,6,40,25,10,8,5,22
53,50,2020-02-01,,UTA,W,124,107,47,92,.511,15,29,.517,15,18,.833,14,51,20,4,5,12,19
54,51,2020-02-04,@,DEN,L,99,127,36,91,.396,9,31,.290,18,22,.818,9,36,16,5,6,9,22
55,52,2020-02-06,,SAS,W,125,117,49,92,.533,18,37,.486,9,12,.750,9,50,28,2,6,12,19
56,53,2020-02-07,@,UTA,L,114,117,44,97,.454,17,40,.425,9,14,.643,10,43,14,9,4,9,18
57,54,2020-02-09,,MIA,W,115,109,40,85,.471,19,42,.452,16,22,.727,5,43,20,9,6,14,22
58,55,2020-02-11,@,NOP,L,117,138,44,93,.473,7,29,.241,22,28,.786,12,40,21,5,3,14,26
59,56,2020-02-12,@,MEM,L,104,111,36,97,.371,13,37,.351,19,24,.792,16,51,21,7,3,11,16
60,57,2020-02-21,,NOP,L,115,128,43,94,.457,10,27,.370,19,25,.760,13,46,20,7,9,14,22
61,58,2020-02-23,,DET,W,107,104,41,84,.488,13,30,.433,12,19,.632,9,41,20,6,5,10,18
62,59,2020-02-25,,BOS,L,106,118,38,85,.447,13,31,.419,17,23,.739,8,41,24,8,4,17,15
63,60,2020-02-27,@,IND,L,100,106,41,89,.461,9,30,.300,9,14,.643,10,45,14,5,5,14,21
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2020-02-29,@,ATL,L,117,129,47,94,.500,8,28,.286,15,21,.714,13,42,14,9,4,17,26
67,62,2020-03-02,@,ORL,W,130,107,49,88,.557,16,33,.485,16,16,1.000,6,49,27,6,4,11,24
68,63,2020-03-04,,WAS,W,125,104,42,81,.519,13,31,.419,28,32,.875,7,47,24,7,11,15,24
69,64,2020-03-06,@,PHO,L,117,127,43,87,.494,13,32,.406,18,24,.750,9,39,26,6,6,16,19
70,65,2020-03-07,,SAC,L,111,123,42,89,.472,10,39,.256,17,26,.654,10,41,22,9,3,11,16
