,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-28,,NOP,W,112,94,44,88,.500,12,32,.375,12,14,.857,6,51,22,7,4,12,21
1,2,2015-10-30,@,PHO,L,92,110,34,86,.395,9,24,.375,15,19,.789,11,42,17,9,5,23,33
2,3,2015-10-31,,PHO,L,90,101,33,79,.418,8,30,.267,16,28,.571,10,45,20,7,5,16,20
3,4,2015-11-02,@,MIN,W,106,101,41,89,.461,9,30,.300,15,20,.750,11,46,18,5,6,16,27
4,5,2015-11-04,@,UTA,W,108,92,41,77,.532,11,25,.440,15,32,.469,13,48,11,5,7,19,25
5,6,2015-11-05,,MEM,W,115,96,44,87,.506,15,30,.500,12,20,.600,14,47,29,3,3,8,19
6,7,2015-11-08,,DET,L,103,120,41,76,.539,9,25,.360,12,18,.667,7,40,24,5,2,22,22
7,8,2015-11-09,@,DEN,L,104,108,36,91,.396,10,29,.345,22,27,.815,10,39,20,6,3,9,22
8,9,2015-11-11,,SAS,L,101,113,39,88,.443,9,22,.409,14,23,.609,10,36,26,6,3,9,15
9,10,2015-11-13,@,MEM,L,100,101,33,69,.478,8,22,.364,26,29,.897,10,43,17,5,10,22,22
10,11,2015-11-15,@,CHO,L,94,106,35,89,.393,5,21,.238,19,21,.905,16,46,20,5,3,12,25
11,12,2015-11-16,@,SAS,L,80,93,31,75,.413,7,19,.368,11,13,.846,4,39,15,4,3,12,18
12,13,2015-11-18,@,HOU,L,103,108,35,88,.398,9,30,.300,24,29,.828,10,48,18,11,7,19,27
13,14,2015-11-20,,LAC,W,102,91,38,90,.422,8,25,.320,18,24,.750,17,55,16,8,3,14,17
14,15,2015-11-22,@,LAL,W,107,93,43,87,.494,8,25,.320,13,17,.765,7,43,27,7,8,10,18
15,16,2015-11-24,,CHI,L,88,93,31,88,.352,6,22,.273,20,27,.741,16,55,18,5,9,14,21
16,17,2015-11-28,,LAL,W,108,96,38,78,.487,12,30,.400,20,26,.769,12,46,24,5,2,16,16
17,18,2015-11-30,@,LAC,L,87,102,33,87,.379,5,23,.217,16,27,.593,13,54,18,6,2,18,38
18,19,2015-12-01,,DAL,L,112,115,41,100,.410,15,40,.375,15,17,.882,13,50,24,6,1,15,23
19,20,2015-12-03,,IND,W,123,111,44,85,.518,18,36,.500,17,20,.850,15,48,26,11,3,15,20
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2015-12-05,@,MIN,W,109,103,39,77,.506,10,20,.500,21,30,.700,8,40,23,7,3,14,21
23,22,2015-12-07,@,MIL,L,88,90,33,85,.388,8,33,.242,14,18,.778,15,46,21,10,7,17,25
24,23,2015-12-08,@,CLE,L,100,105,40,79,.506,11,26,.423,9,16,.563,10,36,21,3,2,18,25
25,24,2015-12-11,@,PHO,W,106,96,45,96,.469,12,34,.353,4,7,.571,14,51,23,7,3,12,14
26,25,2015-12-12,,NYK,L,110,112,41,89,.461,6,21,.286,22,29,.759,14,39,15,4,0,7,22
27,26,2015-12-14,,NOP,W,105,101,35,81,.432,13,32,.406,22,29,.759,10,50,28,7,5,15,21
28,27,2015-12-16,@,OKC,L,90,106,32,92,.348,11,26,.423,15,18,.833,17,47,13,6,3,18,28
29,28,2015-12-18,@,ORL,L,94,102,32,73,.438,11,32,.344,19,26,.731,7,42,21,3,2,19,23
30,29,2015-12-20,@,MIA,L,109,116,39,80,.488,13,34,.382,18,22,.818,10,42,23,7,0,19,24
31,30,2015-12-21,@,ATL,L,97,106,38,81,.469,5,24,.208,16,22,.727,14,50,24,5,4,18,20
32,31,2015-12-23,@,NOP,L,89,115,33,95,.347,7,28,.250,16,24,.667,22,58,16,7,7,13,22
33,32,2015-12-26,,CLE,W,105,76,41,89,.461,9,22,.409,14,19,.737,10,49,28,9,3,8,12
34,33,2015-12-27,@,SAC,W,98,94,38,92,.413,10,33,.303,12,16,.750,14,52,19,13,5,18,23
35,34,2015-12-30,,DEN,W,110,103,41,87,.471,12,32,.375,16,20,.800,12,47,22,8,6,14,18
36,35,2015-12-31,@,UTA,L,96,109,35,78,.449,16,36,.444,10,14,.714,8,39,19,1,0,10,16
37,36,2016-01-03,@,DEN,W,112,106,40,78,.513,10,23,.435,22,32,.688,7,41,23,4,3,10,34
38,37,2016-01-04,,MEM,L,78,91,28,72,.389,7,28,.250,15,24,.625,7,42,14,7,4,21,19
39,38,2016-01-06,,LAC,L,98,109,38,86,.442,9,26,.346,13,23,.565,17,49,21,5,4,13,18
40,39,2016-01-08,,GSW,L,108,128,38,96,.396,12,33,.364,20,28,.714,12,45,21,12,4,9,17
41,40,2016-01-10,,OKC,W,115,110,42,100,.420,19,44,.432,12,14,.857,20,52,27,7,4,16,28
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2016-01-13,,UTA,W,99,85,39,88,.443,11,26,.423,10,15,.667,17,54,25,7,10,13,20
45,42,2016-01-15,@,BRK,W,116,104,47,93,.505,15,35,.429,7,11,.636,12,42,26,7,5,9,18
46,43,2016-01-16,@,PHI,L,89,114,34,87,.391,5,29,.172,16,24,.667,9,38,17,6,4,13,22
47,44,2016-01-18,@,WAS,W,108,98,43,84,.512,17,31,.548,5,11,.455,9,48,25,5,2,15,24
48,45,2016-01-20,,ATL,L,98,104,41,94,.436,9,31,.290,7,11,.636,13,50,23,5,4,12,18
49,46,2016-01-23,,LAL,W,121,103,47,93,.505,10,31,.323,17,22,.773,14,42,26,12,1,8,22
50,47,2016-01-26,,SAC,W,112,97,44,90,.489,9,30,.300,15,19,.789,10,48,28,6,8,12,23
51,48,2016-01-29,,CHO,W,109,91,45,92,.489,7,20,.350,12,16,.750,13,51,24,10,4,11,21
52,49,2016-01-31,,MIN,W,96,93,32,76,.421,6,27,.222,26,30,.867,8,37,16,7,5,13,21
53,50,2016-02-02,,MIL,W,107,95,39,85,.459,11,31,.355,18,25,.720,10,49,25,6,7,15,23
54,51,2016-02-04,,TOR,L,103,110,38,81,.469,10,25,.400,17,23,.739,10,40,21,8,6,14,20
55,52,2016-02-06,@,HOU,W,96,79,35,87,.402,11,35,.314,15,23,.652,20,54,21,15,6,21,21
56,53,2016-02-08,@,MEM,W,112,106,44,89,.494,10,29,.345,14,20,.700,8,37,22,9,6,13,23
57,54,2016-02-10,,HOU,W,116,103,41,89,.461,8,28,.286,26,34,.765,16,49,21,11,2,13,27
58,55,2016-02-19,,GSW,W,137,105,52,97,.536,17,30,.567,16,23,.696,8,48,28,12,4,13,21
59,56,2016-02-21,,UTA,W,115,111,39,90,.433,12,32,.375,25,38,.658,23,48,20,7,6,12,21
60,57,2016-02-23,,BRK,W,112,104,40,80,.500,10,23,.435,22,25,.880,7,40,24,6,6,15,18
61,58,2016-02-25,,HOU,L,105,119,37,80,.463,13,35,.371,18,22,.818,11,40,22,4,3,21,30
62,59,2016-02-27,@,CHI,W,103,95,38,87,.437,5,21,.238,22,27,.815,8,47,20,6,7,10,17
63,60,2016-02-28,@,IND,W,111,102,41,81,.506,14,24,.583,15,21,.714,8,45,19,4,7,12,20
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2016-03-01,@,NYK,W,104,85,37,88,.420,12,30,.400,18,20,.900,9,55,17,5,7,7,18
67,62,2016-03-02,@,BOS,L,93,116,34,84,.405,11,29,.379,14,20,.700,12,48,15,4,7,14,21
68,63,2016-03-04,@,TOR,L,115,117,39,83,.470,11,27,.407,26,35,.743,10,36,14,5,3,11,35
69,64,2016-03-06,@,DET,L,103,123,35,78,.449,11,31,.355,22,23,.957,3,31,18,8,0,13,23
70,65,2016-03-08,,WAS,W,116,109,41,89,.461,10,24,.417,24,31,.774,13,53,24,2,4,20,27
71,66,2016-03-11,@,GSW,L,112,128,37,86,.430,19,36,.528,19,23,.826,7,39,20,4,4,8,23
72,67,2016-03-12,,ORL,W,121,84,47,84,.560,17,35,.486,10,11,.909,9,51,34,2,3,15,20
73,68,2016-03-14,@,OKC,L,94,128,31,91,.341,7,27,.259,25,27,.926,14,39,13,4,7,11,19
74,69,2016-03-17,@,SAS,L,110,118,39,89,.438,10,22,.455,22,30,.733,14,49,23,5,6,13,22
75,70,2016-03-18,@,NOP,W,117,112,36,78,.462,9,27,.333,36,40,.900,6,45,17,4,3,12,26
76,71,2016-03-20,@,DAL,L,120,132,42,104,.404,18,46,.391,18,28,.643,22,52,25,9,4,14,22
77,72,2016-03-23,,DAL,W,109,103,40,89,.449,7,27,.259,22,25,.880,11,46,19,12,8,13,12
78,73,2016-03-24,@,LAC,L,94,96,32,80,.400,6,24,.250,24,32,.750,9,41,18,10,5,15,25
79,74,2016-03-26,,PHI,W,108,105,38,91,.418,8,25,.320,24,30,.800,11,56,21,9,5,10,21
80,75,2016-03-28,,SAC,W,105,93,38,80,.475,14,29,.483,15,18,.833,5,42,25,6,10,19,23
81,76,2016-03-31,,BOS,W,116,109,41,90,.456,14,34,.412,20,27,.741,15,50,26,9,10,15,20
82,77,2016-04-02,,MIA,W,110,93,41,79,.519,10,15,.667,18,23,.783,8,45,21,9,4,15,19
83,78,2016-04-03,@,GSW,L,111,136,38,85,.447,9,24,.375,26,33,.788,11,37,23,8,4,13,16
84,79,2016-04-05,@,SAC,W,115,107,40,93,.430,12,31,.387,23,27,.852,19,49,20,12,7,14,19
85,80,2016-04-06,,OKC,W,120,115,43,84,.512,15,33,.455,19,24,.792,9,39,32,11,6,15,23
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,81,2016-04-09,,MIN,L,105,106,40,80,.500,9,24,.375,16,18,.889,11,37,19,2,4,17,20
89,82,2016-04-13,,DEN,W,107,99,39,89,.438,11,36,.306,18,22,.818,13,45,19,11,8,15,19
