,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-19,@,SAC,W,115,108,39,85,.459,17,44,.386,13,19,.684,4,41,27,8,5,15,25
1,2,2022-10-21,,PHO,W,113,111,43,94,.457,10,27,.370,15,21,.714,9,41,31,14,1,16,29
2,3,2022-10-23,@,LAL,W,106,104,41,92,.446,6,33,.182,16,20,.800,10,40,26,9,9,13,24
3,4,2022-10-24,,DEN,W,135,110,45,91,.495,12,31,.387,8,14,.571,10,38,28,4,1,8,28
4,5,2022-10-26,,MIA,L,98,119,44,87,.506,15,38,.395,16,19,.842,15,46,34,13,2,16,22
5,6,2022-10-28,,HOU,W,125,111,40,94,.426,14,38,.368,17,21,.810,13,39,23,10,6,15,18
6,7,2022-11-02,,MEM,L,106,111,38,83,.458,13,28,.464,22,27,.815,10,46,28,7,5,14,19
7,8,2022-11-04,@,PHO,W,108,106,36,83,.434,14,34,.412,20,21,.952,13,39,26,8,4,17,22
8,9,2022-11-05,@,PHO,L,82,102,35,82,.427,11,30,.367,21,28,.750,11,44,22,7,14,14,22
9,10,2022-11-07,@,MIA,W,110,107,40,84,.476,14,39,.359,13,15,.867,5,32,28,11,2,10,18
10,11,2022-11-09,@,CHO,W,105,95,34,91,.374,10,40,.250,17,24,.708,20,42,21,10,3,11,22
11,12,2022-11-10,@,NOP,W,106,95,33,79,.418,10,28,.357,19,24,.792,9,45,19,3,5,17,21
12,13,2022-11-12,@,DAL,L,112,117,41,81,.506,14,43,.326,21,26,.808,7,40,26,8,2,11,27
13,14,2022-11-15,,SAS,W,117,110,44,85,.518,9,29,.310,13,17,.765,11,38,34,7,5,19,25
14,15,2022-11-17,,BRK,L,107,109,40,79,.506,11,29,.379,18,23,.783,5,47,32,4,5,17,24
15,16,2022-11-19,,UTA,L,113,118,42,91,.462,14,39,.359,20,23,.870,11,42,23,6,4,13,20
16,17,2022-11-21,@,MIL,L,111,119,47,86,.547,9,28,.321,16,25,.640,10,42,31,12,8,14,17
17,18,2022-11-23,@,CLE,L,96,114,41,74,.554,12,27,.444,20,23,.870,11,39,22,4,4,16,14
18,19,2022-11-25,@,NYK,W,132,129,46,105,.438,13,41,.317,24,28,.857,12,44,27,7,5,10,35
19,20,2022-11-27,@,BRK,L,97,111,41,78,.526,15,35,.429,14,18,.778,4,38,27,6,2,7,24
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-29,,LAC,L,112,118,41,89,.461,13,31,.419,23,28,.821,14,48,26,6,7,13,18
23,22,2022-11-30,@,LAL,L,109,128,48,97,.495,14,37,.378,18,26,.692,13,48,28,5,6,7,18
24,23,2022-12-03,@,UTA,W,116,111,38,84,.452,13,36,.361,22,28,.786,10,44,20,8,4,13,22
25,24,2022-12-04,,IND,W,116,100,40,91,.440,10,33,.303,10,12,.833,12,44,22,10,5,15,22
26,25,2022-12-08,,DEN,L,120,121,47,91,.516,12,30,.400,15,22,.682,16,48,28,6,5,16,16
27,26,2022-12-10,,MIN,W,124,118,45,83,.542,10,23,.435,18,24,.750,4,28,22,11,4,13,21
28,27,2022-12-12,,MIN,W,133,112,46,93,.495,10,27,.370,10,19,.526,7,37,25,12,2,10,19
29,28,2022-12-14,@,SAS,W,128,112,45,97,.464,11,29,.379,11,19,.579,14,40,23,9,3,11,16
30,29,2022-12-16,@,DAL,L,110,130,45,81,.556,18,43,.419,22,26,.846,3,40,25,4,5,12,19
31,30,2022-12-17,@,HOU,W,107,95,36,90,.400,3,29,.103,20,29,.690,18,51,19,7,6,15,18
32,31,2022-12-19,@,OKC,L,121,123,40,88,.455,11,31,.355,32,37,.865,11,39,20,7,5,10,21
33,32,2022-12-21,@,OKC,L,98,101,36,77,.468,8,24,.333,21,25,.840,9,37,19,9,3,18,16
34,33,2022-12-23,@,DEN,L,107,120,47,81,.580,10,21,.476,16,26,.615,4,38,31,9,2,10,19
35,34,2022-12-26,,CHO,W,124,113,41,103,.398,12,36,.333,19,25,.760,18,45,25,8,3,12,21
36,35,2022-12-30,@,GSW,L,112,118,42,91,.462,17,43,.395,17,21,.810,17,46,29,9,2,12,22
37,36,2023-01-02,,DET,W,135,106,34,82,.415,6,18,.333,32,41,.780,9,45,16,8,4,21,27
38,37,2023-01-04,@,MIN,L,106,113,39,76,.513,9,24,.375,26,36,.722,8,33,25,8,6,14,30
39,38,2023-01-06,@,IND,L,99,108,38,84,.452,7,25,.280,25,28,.893,4,41,22,11,6,12,22
40,39,2023-01-08,@,TOR,L,105,117,40,91,.440,12,31,.387,25,29,.862,13,41,26,12,8,10,28
41,40,2023-01-10,,ORL,L,106,109,40,78,.513,9,24,.375,20,25,.800,6,35,19,10,2,16,20
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2023-01-12,,CLE,L,113,119,44,89,.494,7,22,.318,24,31,.774,12,44,28,6,1,11,19
45,42,2023-01-14,,DAL,W,136,119,43,82,.524,22,46,.478,11,19,.579,2,25,28,4,3,10,18
46,43,2023-01-15,,DAL,W,140,123,41,89,.461,14,42,.333,27,33,.818,13,39,31,3,2,9,29
47,44,2023-01-17,@,DEN,L,113,122,44,88,.500,11,32,.344,23,28,.821,11,42,32,8,6,11,15
48,45,2023-01-19,,PHI,L,95,105,41,81,.506,8,26,.308,15,19,.789,5,43,24,8,8,12,23
49,46,2023-01-22,,LAL,L,112,121,45,86,.523,10,30,.333,21,27,.778,10,51,23,5,5,12,19
50,47,2023-01-23,,SAS,W,147,127,47,90,.522,13,27,.481,20,26,.769,14,40,30,7,4,15,18
51,48,2023-01-25,,UTA,W,134,124,47,90,.522,20,41,.488,10,15,.667,8,35,32,5,5,13,18
52,49,2023-01-28,,TOR,L,105,123,48,92,.522,10,30,.333,17,18,.944,15,45,24,6,3,6,18
53,50,2023-01-30,,ATL,W,129,125,44,94,.468,13,30,.433,24,30,.800,17,45,26,5,0,6,21
54,51,2023-02-01,@,MEM,W,122,112,41,87,.471,9,37,.243,21,28,.750,12,44,28,8,7,12,22
55,52,2023-02-03,@,WAS,W,124,116,42,84,.500,12,33,.364,20,22,.909,9,41,27,4,3,10,19
56,53,2023-02-04,@,CHI,L,121,129,48,80,.600,12,26,.462,21,25,.840,6,41,32,6,3,12,19
57,54,2023-02-06,,MIL,L,108,127,47,87,.540,16,42,.381,17,21,.810,7,55,27,4,2,14,27
58,55,2023-02-08,,GSW,W,125,122,46,97,.474,21,49,.429,9,10,.900,10,32,31,11,2,11,24
59,56,2023-02-10,,OKC,L,129,138,47,83,.566,12,24,.500,32,35,.914,10,29,29,9,3,10,26
60,57,2023-02-13,,LAL,W,127,115,42,95,.442,12,37,.324,19,21,.905,14,56,24,6,5,13,16
61,58,2023-02-14,,WAS,L,101,126,45,79,.570,17,33,.515,19,22,.864,5,44,28,5,2,14,17
62,59,2023-02-23,@,SAC,L,116,133,47,85,.553,14,34,.412,25,31,.806,12,49,27,9,4,18,16
63,60,2023-02-26,,HOU,W,131,114,45,100,.450,7,26,.269,17,25,.680,18,48,24,7,2,13,26
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2023-02-28,@,GSW,L,105,123,49,91,.538,12,30,.400,13,16,.813,12,46,34,5,2,18,19
