,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-18,,LAL,W,128,119,44,100,.440,13,37,.351,27,29,.931,14,54,21,9,10,16,26
1,2,2018-10-20,,SAS,W,121,108,45,84,.536,15,32,.469,16,19,.842,8,46,24,5,3,12,14
2,3,2018-10-22,,WAS,L,124,125,43,108,.398,11,39,.282,27,31,.871,17,70,22,6,4,19,22
3,4,2018-10-25,@,ORL,W,128,114,48,87,.552,11,27,.407,21,26,.808,12,44,24,6,6,10,22
4,5,2018-10-27,@,MIA,L,111,120,37,88,.420,12,33,.364,25,28,.893,8,42,14,7,8,9,25
5,6,2018-10-29,@,IND,W,103,93,38,78,.487,10,26,.385,17,18,.944,9,50,19,3,3,18,23
6,7,2018-10-30,@,HOU,W,104,85,38,80,.475,8,20,.400,20,23,.870,7,51,17,4,4,17,19
7,8,2018-11-01,,NOP,W,132,119,44,87,.506,18,35,.514,26,31,.839,8,46,26,4,4,14,30
8,9,2018-11-03,,LAL,L,110,114,44,104,.423,6,35,.171,16,22,.727,16,50,20,10,5,14,21
9,10,2018-11-04,,MIN,W,111,81,38,86,.442,7,28,.250,28,32,.875,17,66,15,7,1,16,20
10,11,2018-11-06,,MIL,W,118,103,48,91,.527,17,43,.395,5,8,.625,11,51,23,7,3,12,17
11,12,2018-11-08,,LAC,W,116,105,40,97,.412,10,26,.385,26,28,.929,14,53,18,4,8,6,20
12,13,2018-11-11,,BOS,W,100,94,39,86,.453,14,36,.389,8,10,.800,15,55,22,4,2,21,14
13,14,2018-11-14,@,LAL,L,117,126,41,93,.441,14,33,.424,21,23,.913,11,47,24,8,10,14,21
14,15,2018-11-16,@,MIN,L,96,112,37,88,.420,8,29,.276,14,20,.700,11,48,16,6,1,18,14
15,16,2018-11-18,@,WAS,W,119,109,39,86,.453,11,30,.367,30,35,.857,9,52,26,4,3,15,25
16,17,2018-11-20,@,NYK,W,118,114,45,95,.474,16,35,.457,12,17,.706,14,43,25,8,4,11,19
17,18,2018-11-21,@,MIL,L,100,143,34,93,.366,9,41,.220,23,28,.821,10,40,13,8,6,17,20
18,19,2018-11-23,@,GSW,L,97,125,38,93,.409,9,24,.375,12,22,.545,12,39,22,9,2,13,16
19,20,2018-11-25,,LAC,L,100,104,42,97,.433,8,38,.211,8,10,.800,16,58,18,2,5,12,24
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-28,,ORL,W,115,112,37,85,.435,19,39,.487,22,32,.688,13,47,24,8,1,11,17
23,22,2018-11-30,,DEN,L,112,113,45,85,.529,6,22,.273,16,21,.762,12,44,19,7,6,14,23
24,23,2018-12-02,@,SAS,L,118,131,45,86,.523,12,29,.414,16,16,1.000,9,35,25,6,5,17,21
25,24,2018-12-04,@,DAL,L,102,111,38,84,.452,7,24,.292,19,23,.826,11,48,20,7,6,18,29
26,25,2018-12-06,,PHO,W,108,86,41,85,.482,9,27,.333,17,27,.630,13,56,24,10,6,17,19
27,26,2018-12-08,,MIN,W,113,105,39,83,.470,10,33,.303,25,30,.833,14,53,23,10,9,19,20
28,27,2018-12-11,@,HOU,L,104,111,38,87,.437,10,25,.400,18,21,.857,13,44,20,1,4,14,17
29,28,2018-12-12,@,MEM,L,83,92,32,87,.368,6,22,.273,13,16,.813,4,44,15,11,9,14,19
30,29,2018-12-14,,TOR,W,128,122,48,94,.511,13,27,.481,19,21,.905,12,38,29,10,4,8,15
31,30,2018-12-17,@,LAC,W,131,127,47,86,.547,10,20,.500,27,31,.871,6,33,26,5,4,11,32
32,31,2018-12-19,,MEM,W,99,92,35,75,.467,11,26,.423,18,20,.900,12,43,16,9,4,21,23
33,32,2018-12-21,,UTA,L,90,120,35,87,.402,10,32,.313,10,18,.556,13,42,17,8,6,14,16
34,33,2018-12-23,,DAL,W,121,118,49,104,.471,11,38,.289,12,17,.706,7,53,29,5,6,9,26
35,34,2018-12-25,@,UTA,L,96,117,35,89,.393,9,23,.391,17,26,.654,11,42,20,7,3,12,20
36,35,2018-12-27,@,GSW,W,110,109,38,105,.362,13,40,.325,21,23,.913,11,54,20,7,4,14,18
37,36,2018-12-29,,GSW,L,105,115,39,91,.429,9,31,.290,18,22,.818,11,46,18,6,4,13,17
38,37,2018-12-30,,PHI,W,129,95,49,83,.590,12,22,.545,19,25,.760,7,59,28,2,2,21,22
39,38,2019-01-01,@,SAC,W,113,108,39,90,.433,9,32,.281,26,30,.867,10,56,22,11,10,18,19
40,39,2019-01-04,,OKC,L,109,111,41,95,.432,9,31,.290,18,21,.857,11,50,30,6,5,12,17
41,40,2019-01-05,,HOU,W,110,101,43,94,.457,9,28,.321,15,20,.750,17,47,27,7,2,9,11
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2019-01-07,,NYK,W,111,101,40,85,.471,11,31,.355,20,29,.690,12,51,25,7,5,14,21
45,42,2019-01-09,,CHI,W,124,112,47,83,.566,11,26,.423,19,21,.905,6,43,28,6,7,16,21
46,43,2019-01-11,,CHO,W,127,96,52,93,.559,15,40,.375,8,9,.889,7,47,31,10,16,9,20
47,44,2019-01-13,@,DEN,L,113,116,40,88,.455,12,34,.353,21,22,.955,8,39,25,5,1,9,22
48,45,2019-01-14,@,SAC,L,107,115,37,92,.402,10,31,.323,23,29,.793,17,49,22,6,3,14,23
49,46,2019-01-16,,CLE,W,129,112,47,89,.528,16,29,.552,19,23,.826,7,41,28,1,6,4,17
50,47,2019-01-18,,NOP,W,128,112,48,103,.466,11,34,.324,21,26,.808,18,53,30,8,3,6,22
51,48,2019-01-21,@,UTA,W,109,104,45,90,.500,8,18,.444,11,15,.733,7,44,30,6,9,8,22
52,49,2019-01-22,@,OKC,L,114,123,43,95,.453,10,36,.278,18,22,.818,20,52,21,7,3,19,20
53,50,2019-01-24,@,PHO,W,120,106,44,94,.468,12,26,.462,20,20,1.000,14,53,25,8,8,16,24
54,51,2019-01-26,,ATL,W,120,111,41,82,.500,11,30,.367,27,30,.900,11,47,26,8,7,18,23
55,52,2019-01-30,,UTA,W,132,105,48,90,.533,16,32,.500,20,23,.870,11,46,28,7,5,13,17
56,53,2019-02-05,,MIA,L,108,118,42,93,.452,15,39,.385,9,12,.750,7,33,30,6,2,11,21
57,54,2019-02-07,,SAS,W,127,118,49,91,.538,11,31,.355,18,18,1.000,4,33,26,11,4,8,14
58,55,2019-02-10,@,DAL,L,101,102,42,86,.488,9,29,.310,8,14,.571,12,48,24,7,4,19,26
59,56,2019-02-11,@,OKC,L,111,120,36,87,.414,11,29,.379,28,38,.737,10,46,18,8,7,13,24
60,57,2019-02-13,,GSW,W,129,107,43,93,.462,16,37,.432,27,34,.794,14,48,24,3,4,4,16
61,58,2019-02-21,@,BRK,W,113,99,46,105,.438,7,32,.219,14,16,.875,19,60,19,7,9,13,21
62,59,2019-02-23,@,PHI,W,130,115,49,99,.495,5,23,.217,27,29,.931,19,53,29,8,6,11,23
63,60,2019-02-25,@,CLE,W,123,110,44,78,.564,18,29,.621,17,22,.773,6,45,26,5,6,13,24
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2019-02-27,@,BOS,W,97,92,38,90,.422,6,33,.182,15,20,.750,13,48,14,11,2,11,15
67,62,2019-03-01,@,TOR,L,117,119,42,85,.494,14,33,.424,19,23,.826,9,42,24,9,4,16,25
68,63,2019-03-03,@,CHO,W,118,108,43,96,.448,11,32,.344,21,23,.913,13,48,26,9,3,11,23
69,64,2019-03-05,@,MEM,L,111,120,42,79,.532,9,29,.310,18,21,.857,5,36,25,7,4,20,29
70,65,2019-03-07,,OKC,L,121,129,37,94,.394,9,41,.220,38,47,.809,14,51,14,7,8,14,27
71,66,2019-03-09,,PHO,W,127,120,43,86,.500,13,29,.448,28,36,.778,12,52,19,5,7,16,27
72,67,2019-03-12,@,LAC,W,125,104,47,96,.490,12,31,.387,19,26,.731,18,50,27,8,3,12,20
73,68,2019-03-15,@,NOP,W,122,110,43,96,.448,10,27,.370,26,32,.813,17,54,26,7,8,15,18
74,69,2019-03-16,@,SAS,L,103,108,42,101,.416,7,28,.250,12,14,.857,14,51,23,4,2,8,22
75,70,2019-03-18,,IND,W,106,98,37,79,.468,13,32,.406,19,21,.905,8,38,24,8,9,17,23
76,71,2019-03-20,,DAL,W,126,118,45,91,.495,16,36,.444,20,25,.800,12,48,23,6,4,14,17
77,72,2019-03-23,,DET,W,117,112,43,79,.544,11,26,.423,20,27,.741,11,42,22,4,4,12,14
78,73,2019-03-25,,BRK,W,148,144,53,121,.438,14,45,.311,28,36,.778,16,55,35,9,5,3,30
79,74,2019-03-27,@,CHI,W,118,98,43,83,.518,11,32,.344,21,25,.840,9,45,30,4,3,8,16
80,75,2019-03-29,@,ATL,W,118,98,45,96,.469,9,32,.281,19,22,.864,10,55,19,4,4,9,9
81,76,2019-03-30,@,DET,L,90,99,38,102,.373,4,21,.190,10,11,.909,18,59,18,7,5,16,19
82,77,2019-04-01,@,MIN,W,132,122,50,91,.549,15,30,.500,17,24,.708,15,50,31,6,9,14,17
83,78,2019-04-03,,MEM,W,116,89,48,94,.511,10,31,.323,10,16,.625,14,54,28,9,3,13,14
84,79,2019-04-05,@,DEN,L,110,119,42,86,.488,10,29,.345,16,20,.800,12,40,24,6,2,14,23
85,80,2019-04-07,,DEN,W,115,108,41,89,.461,9,28,.321,24,29,.828,17,58,22,5,5,16,16
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,81,2019-04-09,@,LAL,W,104,101,37,90,.411,11,37,.297,19,22,.864,11,45,18,8,10,12,14
89,82,2019-04-10,,SAC,W,136,131,53,91,.582,14,24,.583,16,22,.727,14,44,19,5,2,12,17
