,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-17,@,SAC,W,123,117,41,79,.519,13,27,.481,28,38,.737,5,44,21,8,4,17,19
1,2,2018-10-19,,GSW,L,123,124,40,89,.449,19,46,.413,24,29,.828,10,38,24,11,4,16,19
2,3,2018-10-22,,MEM,L,84,92,29,82,.354,8,32,.250,18,23,.783,10,50,18,6,6,15,22
3,4,2018-10-24,@,HOU,W,100,89,34,78,.436,10,29,.345,22,28,.786,9,47,21,7,5,18,21
4,5,2018-10-27,@,NOP,W,132,111,46,88,.523,10,32,.313,30,37,.811,6,43,32,7,7,13,26
5,6,2018-10-28,@,DAL,W,113,104,42,80,.525,10,25,.400,19,22,.864,8,43,25,8,6,18,27
6,7,2018-10-31,@,MIN,L,125,128,47,97,.485,13,30,.433,18,30,.600,20,48,25,9,5,14,22
7,8,2018-11-02,,MEM,L,100,110,36,77,.468,14,36,.389,14,25,.560,10,39,21,3,5,14,25
8,9,2018-11-03,@,DEN,L,88,103,33,81,.407,6,31,.194,16,24,.667,10,40,22,12,7,12,21
9,10,2018-11-05,,TOR,L,111,124,38,86,.442,8,31,.258,27,41,.659,12,40,29,10,4,12,19
10,11,2018-11-07,,DAL,W,117,102,43,89,.483,13,37,.351,18,26,.692,8,35,31,12,10,11,32
11,12,2018-11-09,,BOS,W,123,115,43,77,.558,13,34,.382,24,30,.800,8,45,29,4,4,16,21
12,13,2018-11-12,@,MEM,W,96,88,32,82,.390,9,32,.281,23,30,.767,13,49,19,7,6,15,25
13,14,2018-11-14,@,DAL,L,68,118,25,81,.309,6,35,.171,12,19,.632,8,33,16,11,3,21,21
14,15,2018-11-16,@,PHI,L,107,113,41,88,.466,4,22,.182,21,37,.568,10,39,15,10,4,13,25
15,16,2018-11-17,@,BOS,W,98,86,35,78,.449,11,38,.289,17,27,.630,7,46,23,11,4,14,23
16,17,2018-11-19,@,IND,L,94,121,36,74,.486,11,25,.440,11,16,.688,3,36,26,6,10,18,18
17,18,2018-11-21,,SAC,L,110,119,38,88,.432,12,39,.308,22,31,.710,12,46,21,7,7,10,21
18,19,2018-11-23,@,LAL,L,83,90,33,85,.388,4,23,.174,13,17,.765,7,41,22,12,3,19,21
19,20,2018-11-25,@,SAC,W,133,112,49,92,.533,10,30,.333,25,33,.758,13,49,30,11,5,18,26
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-26,,IND,L,88,121,34,81,.420,8,31,.258,12,17,.706,10,38,25,10,4,17,17
23,22,2018-11-28,@,BRK,W,101,91,39,82,.476,9,28,.321,14,21,.667,8,48,17,10,6,19,25
24,23,2018-11-30,@,CHO,W,119,111,44,81,.543,18,40,.450,13,18,.722,6,41,32,5,5,14,13
25,24,2018-12-02,@,MIA,L,100,102,39,89,.438,11,33,.333,11,15,.733,10,50,21,8,6,13,18
26,25,2018-12-04,,SAS,W,139,105,51,84,.607,20,33,.606,17,20,.850,5,42,38,12,5,17,20
27,26,2018-12-06,,HOU,W,118,91,45,89,.506,8,32,.250,20,27,.741,12,47,26,16,4,12,24
28,27,2018-12-09,@,SAS,L,97,110,37,85,.435,9,29,.310,14,19,.737,9,38,23,8,4,14,15
29,28,2018-12-10,@,OKC,L,113,122,43,84,.512,8,29,.276,19,30,.633,11,45,30,11,4,20,28
30,29,2018-12-12,,MIA,W,111,84,40,76,.526,16,32,.500,15,21,.714,7,52,29,6,4,17,19
31,30,2018-12-15,@,ORL,L,89,96,28,89,.315,7,29,.241,26,28,.929,11,42,17,13,4,10,19
32,31,2018-12-17,@,HOU,L,97,102,32,82,.390,10,35,.286,23,31,.742,11,52,23,9,4,23,25
33,32,2018-12-19,,GSW,W,108,103,37,93,.398,16,42,.381,18,22,.818,10,52,30,7,6,16,16
34,33,2018-12-21,@,POR,W,120,90,47,85,.553,16,31,.516,10,17,.588,6,42,35,7,6,15,21
35,34,2018-12-22,,OKC,L,106,107,42,93,.452,11,34,.324,11,18,.611,10,44,35,12,4,13,19
36,35,2018-12-25,,POR,W,117,96,46,83,.554,13,29,.448,12,23,.522,9,49,20,7,10,17,19
37,36,2018-12-27,,PHI,L,97,114,33,86,.384,11,35,.314,20,27,.741,12,44,19,11,1,16,19
38,37,2018-12-29,,NYK,W,129,97,51,93,.548,16,36,.444,11,14,.786,15,60,30,8,6,17,27
39,38,2019-01-01,@,TOR,L,116,122,42,97,.433,9,32,.281,23,29,.793,12,43,23,6,4,4,27
40,39,2019-01-04,@,CLE,W,117,91,42,82,.512,14,35,.400,19,22,.864,8,47,28,6,9,11,19
41,40,2019-01-05,@,DET,W,110,105,39,82,.476,7,21,.333,25,32,.781,7,42,24,12,6,12,23
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2019-01-07,@,MIL,L,102,114,36,86,.419,14,37,.378,16,23,.696,11,46,20,6,6,15,21
45,42,2019-01-09,,ORL,W,106,93,41,84,.488,12,33,.364,12,14,.857,4,44,24,5,3,13,20
46,43,2019-01-11,,LAL,W,113,95,38,96,.396,15,42,.357,22,32,.688,15,65,24,9,9,16,20
