,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2021-10-20,,OKC,W,107,86,34,91,.374,7,35,.200,11,18,.611,15,50,19,4,2,14,15
1,2,2021-10-22,@,SAC,W,110,101,39,99,.394,8,36,.222,15,21,.714,16,52,20,15,5,15,22
2,3,2021-10-26,,DEN,W,122,110,42,83,.506,10,28,.357,16,24,.667,5,35,19,9,3,13,23
3,4,2021-10-28,@,HOU,W,122,91,31,95,.326,9,44,.205,20,23,.870,13,41,15,8,3,11,24
4,5,2021-10-30,@,CHI,L,99,107,39,91,.429,5,21,.238,24,30,.800,9,45,16,8,5,9,19
5,6,2021-10-31,@,MIL,W,107,95,39,96,.406,12,41,.293,5,6,.833,13,44,16,7,3,9,22
6,7,2021-11-02,,SAC,W,119,113,42,93,.452,12,31,.387,17,24,.708,6,38,24,8,8,11,24
7,8,2021-11-04,@,ATL,W,116,98,35,82,.427,7,28,.250,21,26,.808,5,32,18,11,4,9,24
8,9,2021-11-06,@,MIA,L,115,118,47,78,.603,11,21,.524,13,17,.765,7,36,30,3,1,14,18
9,10,2021-11-07,@,ORL,L,100,107,43,87,.494,12,32,.375,9,11,.818,7,39,24,8,8,13,22
10,11,2021-11-09,,ATL,W,110,98,37,85,.435,18,35,.514,6,10,.600,6,32,22,6,5,11,18
11,12,2021-11-11,,IND,L,100,111,43,96,.448,11,31,.355,14,19,.737,15,53,19,7,5,10,23
12,13,2021-11-13,,MIA,L,105,111,42,85,.494,13,33,.394,14,16,.875,13,48,23,6,3,19,25
13,14,2021-11-16,,PHI,W,120,85,33,90,.367,6,29,.207,13,17,.765,6,42,19,5,5,8,16
14,15,2021-11-18,,TOR,W,119,103,39,94,.415,10,38,.263,15,17,.882,14,35,24,10,3,12,13
15,16,2021-11-20,@,SAC,W,123,105,41,91,.451,10,31,.323,13,21,.619,8,35,20,8,5,8,14
16,17,2021-11-22,,MEM,L,118,119,42,95,.442,13,35,.371,22,27,.815,16,50,24,10,4,7,20
17,18,2021-11-24,@,OKC,W,110,104,37,82,.451,15,36,.417,15,22,.682,4,43,21,7,4,12,18
18,19,2021-11-26,,NOP,L,97,98,38,89,.427,11,27,.407,11,13,.846,6,39,27,8,4,13,21
19,20,2021-11-27,,NOP,W,127,105,40,93,.430,8,35,.229,17,21,.810,14,45,27,8,3,13,20
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-11-29,,POR,W,129,107,42,91,.462,11,31,.355,12,17,.706,12,42,19,1,3,8,18
23,22,2021-12-03,,BOS,W,137,130,47,91,.516,14,39,.359,22,22,1.000,5,30,23,9,3,6,22
