,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,,OKC,W,100,95,32,83,.386,10,27,.370,21,31,.677,7,48,15,5,4,13,23
1,2,2019-10-25,@,LAL,L,86,95,34,86,.395,8,26,.308,19,24,.792,11,42,19,14,9,14,21
2,3,2019-10-26,,SAC,W,113,81,30,81,.370,7,26,.269,14,17,.824,6,31,16,5,3,17,19
3,4,2019-10-28,@,PHO,W,96,95,33,80,.413,13,34,.382,16,23,.696,3,40,23,7,3,16,31
4,5,2019-10-30,,LAC,W,110,96,39,82,.476,8,23,.348,10,12,.833,6,36,19,3,4,19,22
5,6,2019-11-01,@,SAC,L,101,102,41,84,.488,8,29,.276,12,17,.706,11,38,15,8,3,16,23
6,7,2019-11-03,@,LAC,L,94,105,36,92,.391,7,32,.219,26,34,.765,18,54,15,7,6,9,25
7,8,2019-11-06,,PHI,W,106,104,33,80,.413,8,25,.320,30,34,.882,7,42,20,9,3,14,20
8,9,2019-11-08,,MIL,W,103,100,34,95,.358,10,36,.278,22,30,.733,16,54,14,8,4,12,26
9,10,2019-11-11,@,GSW,W,122,108,45,94,.479,10,31,.323,8,14,.571,8,44,23,8,2,10,24
10,11,2019-11-12,,BRK,W,119,114,41,90,.456,11,37,.297,21,25,.840,10,43,19,5,8,16,29
11,12,2019-11-15,@,MEM,L,106,107,43,96,.448,10,35,.286,11,13,.846,9,46,25,6,5,11,23
12,13,2019-11-18,,MIN,L,102,112,41,89,.461,14,38,.368,16,19,.842,5,51,22,6,10,15,25
13,14,2019-11-20,@,MIN,W,103,95,35,89,.393,14,45,.311,11,21,.524,12,51,13,5,9,13,20
14,15,2019-11-22,,GSW,W,113,109,43,94,.457,12,28,.429,11,12,.917,6,37,28,11,3,8,18
15,16,2019-11-23,,NOP,W,128,120,42,101,.416,17,41,.415,19,20,.950,9,38,21,7,6,10,24
16,17,2019-11-25,@,MIL,L,118,122,43,97,.443,13,41,.317,23,29,.793,15,49,21,6,6,9,15
17,18,2019-11-27,@,IND,L,102,121,50,96,.521,8,22,.364,13,16,.813,11,42,23,8,4,12,19
18,19,2019-11-29,@,MEM,W,103,94,37,94,.394,10,34,.294,10,17,.588,15,55,22,1,8,11,17
19,20,2019-12-01,@,TOR,L,110,130,47,90,.522,19,36,.528,17,21,.810,7,43,36,14,8,14,24
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-02,@,PHI,L,94,103,37,91,.407,13,26,.500,16,23,.696,8,47,24,12,3,14,22
23,22,2019-12-04,,LAL,L,96,121,46,90,.511,14,29,.483,15,25,.600,8,46,27,13,12,7,17
24,23,2019-12-07,,MEM,W,126,112,43,81,.531,10,35,.286,16,25,.640,5,28,23,15,3,14,19
25,24,2019-12-09,,OKC,L,90,104,40,85,.471,8,28,.286,16,19,.842,2,46,21,9,7,10,20
26,25,2019-12-11,@,MIN,W,127,116,40,91,.440,15,41,.366,21,26,.808,15,42,18,9,3,11,19
27,26,2019-12-13,,GSW,W,114,106,41,91,.451,9,29,.310,15,22,.682,14,48,19,9,7,12,26
28,27,2019-12-17,,ORL,W,109,102,42,93,.452,7,35,.200,11,15,.733,4,41,21,6,5,3,18
