,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2020-12-23,@,POR,W,120,100,43,94,.457,19,50,.380,15,19,.789,12,59,24,3,3,11,16
1,2,2020-12-26,,MIN,L,111,116,36,94,.383,10,34,.294,29,37,.784,19,57,15,5,4,18,20
2,3,2020-12-28,@,OKC,W,110,109,43,86,.500,13,36,.361,11,14,.786,8,43,24,9,6,16,19
3,4,2020-12-31,,PHO,L,95,106,35,84,.417,12,34,.353,13,19,.684,10,46,16,8,3,13,15
4,5,2021-01-01,,LAC,W,106,100,41,89,.461,15,42,.357,9,14,.643,13,46,28,3,3,13,20
5,6,2021-01-03,@,SAS,W,130,109,49,89,.551,21,41,.512,11,19,.579,9,57,29,4,11,19,18
6,7,2021-01-05,@,BRK,L,96,130,33,86,.384,11,34,.324,19,27,.704,9,41,17,6,3,15,18
7,8,2021-01-06,@,NYK,L,100,112,40,91,.440,14,44,.318,6,11,.545,10,42,20,5,9,14,15
8,9,2021-01-08,@,MIL,W,131,118,49,97,.505,25,53,.472,8,13,.615,10,50,31,6,8,10,18
9,10,2021-01-10,@,DET,W,96,86,35,82,.427,11,35,.314,15,22,.682,16,63,17,3,5,13,17
10,11,2021-01-12,@,CLE,W,117,87,42,84,.500,24,45,.533,9,12,.750,10,48,26,8,8,16,16
11,12,2021-01-15,,ATL,W,116,92,43,92,.467,20,44,.455,10,14,.714,12,53,27,7,6,19,18
12,13,2021-01-17,@,DEN,W,109,105,39,76,.513,15,37,.405,16,28,.571,7,36,24,7,6,13,21
13,14,2021-01-19,,NOP,W,118,102,43,85,.506,21,47,.447,11,17,.647,11,54,28,4,7,14,17
14,15,2021-01-21,,NOP,W,129,118,44,88,.500,17,39,.436,24,25,.960,8,39,27,8,8,15,27
15,16,2021-01-23,,GSW,W,127,108,45,94,.479,20,50,.400,17,22,.773,14,57,28,6,4,16,20
16,17,2021-01-26,,NYK,W,108,94,37,92,.402,15,48,.313,19,22,.864,17,53,24,6,5,6,14
17,18,2021-01-27,,DAL,W,116,104,42,91,.462,16,41,.390,16,21,.762,11,50,20,7,7,9,18
18,19,2021-01-29,,DAL,W,120,101,38,87,.437,20,48,.417,24,26,.923,17,56,21,8,5,15,25
19,20,2021-01-31,@,DEN,L,117,128,32,75,.427,20,47,.426,33,39,.846,10,38,28,3,4,14,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-02-02,,DET,W,117,105,38,82,.463,16,42,.381,25,29,.862,8,44,23,9,6,13,17
23,22,2021-02-04,@,ATL,W,112,91,44,91,.484,13,27,.481,11,13,.846,12,52,19,7,4,14,20
